"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Policy","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Policy","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Policy","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Policy","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Policy","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Policy","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Policy","Hertfordshire CC","10","[c]","19760","18300"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Policy","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Policy","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Policy","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Policy","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Policy","Westminster","70","[c]","41410","34310"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Policy","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Policy","Wolverhampton","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Psychology","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Digital, Data and Technology","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Digital, Data and Technology","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Finance","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Finance","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Finance","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Finance","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Medicine","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Aberdeen City and Aberdeenshire","20","[c]","26330","26450"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Ards and North Down","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Barking & Dagenham and Havering","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Barnsley, Doncaster and Rotherham","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","27160","27220"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Berkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Bexley and Greenwich","15","[c]","30080","30780"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Birmingham","110","[c]","23150","22500"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Blackburn with Darwen","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Bournemouth, Christchurch and Poole","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Bradford","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Bristol, City of","10","[c]","25370","26780"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Calderdale and Kirklees","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Cambridgeshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Darlington","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Dudley","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","East Kent","25","[c]","24190","22500"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","East Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","East Riding of Yorkshire","15","[c]","28350","22500"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Flintshire and Wrexham","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Glasgow City","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Gloucestershire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Greater Manchester North East","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Greater Manchester North West","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Harrow and Hillingdon","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Hertfordshire CC","10","[c]","29180","29840"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Isle of Anglesey","15","[c]","24340","22500"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Leeds","20","[c]","25260","26780"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Leicestershire CC and Rutland","10","[c]","26670","26780"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Lincolnshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Mid Lancashire","10","[c]","26900","27490"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","North Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Perth and Kinross, and Stirling","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","South Hampshire","20","[c]","27800","26780"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","South Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","South West Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Southampton","15","[c]","26390","22500"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Staffordshire CC","10","[c]","26840","27490"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Swansea","515","[c]","21680","22500"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Tyneside","45","[c]","24000","22500"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Wakefield","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Warwickshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","West Lothian","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","West Surrey","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","West Sussex (North East)","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Other","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Planning","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Planning","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Planning","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Policy","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Policy","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Policy","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Policy","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Policy","Leeds","10","[c]","36090","31660"
"New entrant CS","2023","No function","Department for Transport","Policy","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Policy","Southampton","15","[c]","39540","39430"
"New entrant CS","2023","No function","Department for Transport","Policy","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Policy","Westminster","35","[c]","40900","35400"
"New entrant CS","2023","No function","Department for Transport","Policy","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Project Delivery","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Science and Engineering","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Science and Engineering","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Science and Engineering","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Science and Engineering","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Science and Engineering","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Science and Engineering","York","15","[c]","44160","39710"
"New entrant CS","2023","No function","Department for Transport","Unknown","Birmingham","15","[c]","31240","29160"
"New entrant CS","2023","No function","Department for Transport","Unknown","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Unknown","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Unknown","Leeds","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Unknown","Lewisham and Southwark","20","[c]","34510","34390"
"New entrant CS","2023","No function","Department for Transport","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Unknown","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Unknown","Westminster","70","[c]","37130","35400"
"New entrant CS","2023","No function","Department for Work and Pensions","Knowledge and Information Management","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Knowledge and Information Management","Sefton","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Knowledge and Information Management","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Angus and Dundee City","20","[c]","28120","28120"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Barnsley, Doncaster and Rotherham","10","[c]","22330","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Bedford","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Birmingham","50","[c]","28820","28120"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Blackpool","130","[c]","25010","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Bradford","40","[c]","25210","27840"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Buckinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Central Valleys","90","[c]","27900","28120"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Cheshire East","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","City of Edinburgh","15","[c]","34170","28120"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Derby","15","[c]","29810","28120"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Devon CC","15","[c]","25510","28120"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Dudley","25","[c]","23360","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Durham","30","[c]","22040","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","East Kent","5","[c]","[c]","[c]"
