"Status","Year","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Crown Commercial Service","HEO","20","[c]","32190","31640"
"New entrant CS","2023","Crown Commercial Service","SEO","10","[c]","40150","39860"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","AO","115","[c]","22200","22180"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","EO","30","[c]","28880","28700"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","G7","30","[c]","52890","52360"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","HEO","25","[c]","33570","33120"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","AO","470","[c]","21720","20980"
"New entrant CS","2023","Crown Prosecution Service","EO","115","[c]","27360","26900"
"New entrant CS","2023","Crown Prosecution Service","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","G7","110","[c]","52240","51870"
"New entrant CS","2023","Crown Prosecution Service","HEO","35","[c]","32030","32660"
"New entrant CS","2023","Crown Prosecution Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SEO","145","[c]","39470","38760"
"New entrant CS","2023","Defence Electronics and Components Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","AO","460","[c]","21840","20750"
"New entrant CS","2023","Defence Equipment and Support","EO","105","[c]","27230","26800"
"New entrant CS","2023","Defence Equipment and Support","G6","15","[c]","68880","68580"
"New entrant CS","2023","Defence Equipment and Support","G7","55","[c]","56780","55500"
"New entrant CS","2023","Defence Equipment and Support","HEO","355","[c]","33340","32500"
"New entrant CS","2023","Defence Equipment and Support","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SEO","270","[c]","43020","43400"
"New entrant CS","2023","Defence Science and Technology Laboratory","AA","65","[c]","19290","19280"
"New entrant CS","2023","Defence Science and Technology Laboratory","AO","60","[c]","21260","19430"
"New entrant CS","2023","Defence Science and Technology Laboratory","EO","90","[c]","24480","24630"
"New entrant CS","2023","Defence Science and Technology Laboratory","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","G7","125","[c]","50810","49260"
"New entrant CS","2023","Defence Science and Technology Laboratory","HEO","340","[c]","28890","28360"
"New entrant CS","2023","Defence Science and Technology Laboratory","SEO","110","[c]","39120","39890"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","30","[c]","24260","25400"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","95","[c]","27310","28510"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","40","[c]","53730","53570"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","185","[c]","33540","34410"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","85","[c]","41800","41060"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","45","[c]","26570","27230"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G7","15","[c]","53030","52760"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","85","[c]","35520","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","AO","15","[c]","20850","22020"
"New entrant CS","2023","Department for Education (excl. agencies)","EO","130","[c]","25730","25900"
"New entrant CS","2023","Department for Education (excl. agencies)","G6","15","[c]","66830","67430"
"New entrant CS","2023","Department for Education (excl. agencies)","G7","55","[c]","53290","51360"
"New entrant CS","2023","Department for Education (excl. agencies)","HEO","110","[c]","31710","30330"
"New entrant CS","2023","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SEO","80","[c]","38930","37590"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","30","[c]","21130","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","170","[c]","26850","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","50","[c]","63770","64110"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","200","[c]","52120","51570"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","270","[c]","31980","30930"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","15","[c]","86490","81530"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","205","[c]","38950","37820"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","EO","170","[c]","26500","27420"
"New entrant CS","2023","Department for International Trade","G6","20","[c]","70460","70360"
"New entrant CS","2023","Department for International Trade","G7","110","[c]","55450","55370"
"New entrant CS","2023","Department for International Trade","HEO","205","[c]","33940","35010"
"New entrant CS","2023","Department for International Trade","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","SEO","265","[c]","41790","41910"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","AA","20","[c]","18300","18300"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","20","[c]","25880","26870"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","25","[c]","27580","28410"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","35","[c]","53420","54630"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","95","[c]","32590","33880"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","35","[c]","40770","40800"
"New entrant CS","2023","Department for Transport (excl. agencies)","AO","40","[c]","29020","32550"
"New entrant CS","2023","Department for Transport (excl. agencies)","EO","60","[c]","29560","30720"
"New entrant CS","2023","Department for Transport (excl. agencies)","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","G7","30","[c]","56630","55190"
"New entrant CS","2023","Department for Transport (excl. agencies)","HEO","125","[c]","33650","35400"
"New entrant CS","2023","Department for Transport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","SEO","55","[c]","42260","43320"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","AO","1750","[c]","21910","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","EO","890","[c]","28080","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","G6","30","[c]","73130","73920"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","G7","155","[c]","55640","55310"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","HEO","355","[c]","35350","34170"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","SEO","190","[c]","40280","39500"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","AO","15","[c]","23630","24750"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","EO","90","[c]","27620","28770"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","G7","35","[c]","53480","54660"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","HEO","90","[c]","33230","34190"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","SEO","40","[c]","40240","41950"
"New entrant CS","2023","Disclosure Scotland","AA","20","[c]","22370","22180"
"New entrant CS","2023","Disclosure Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","AA","140","[c]","19080","19000"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","AO","430","[c]","22460","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","EO","35","[c]","26810","26780"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","HEO","15","[c]","32810","31660"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","SEO","15","[c]","42130","39820"
"New entrant CS","2023","Driver and Vehicle Standards Agency","AO","245","[c]","25580","27490"
"New entrant CS","2023","Driver and Vehicle Standards Agency","EO","335","[c]","27170","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","HEO","15","[c]","29030","31350"
"New entrant CS","2023","Driver and Vehicle Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","AA","10","[c]","22500","22180"
"New entrant CS","2023","Education Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","G6","15","[c]","69970","70540"
"New entrant CS","2023","Education Scotland","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","HEO","15","[c]","31390","30330"
"New entrant CS","2023","Education and Skills Funding Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","EO","50","[c]","26450","26910"
"New entrant CS","2023","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","HEO","55","[c]","31540","31260"
"New entrant CS","2023","Food Standards Agency","SEO","45","[c]","38960","38100"
"New entrant CS","2023","Food Standards Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","EO","10","[c]","30170","30090"
"New entrant CS","2023","Government Actuary's Department","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","G6","20","[c]","84930","85500"
"New entrant CS","2023","Government Commercial Organisation","G7","65","[c]","68960","69830"
"New entrant CS","2023","Government Commercial Organisation","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","HEO","10","[c]","34390","33420"
"New entrant CS","2023","Government Internal Audit Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","SEO","20","[c]","42470","42120"
"New entrant CS","2023","Government Legal Department","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","EO","130","[c]","28120","27760"
"New entrant CS","2023","Government Legal Department","G6","15","[c]","69870","65650"
"New entrant CS","2023","Government Legal Department","G7","100","[c]","52990","52020"
"New entrant CS","2023","Government Legal Department","HEO","60","[c]","41190","45230"
"New entrant CS","2023","Government Legal Department","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","G7","25","[c]","53180","54250"
"New entrant CS","2023","Government Property Agency","HEO","15","[c]","33520","32640"
"New entrant CS","2023","Government Property Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","SEO","20","[c]","40010","40000"
"New entrant CS","2023","HM Courts and Tribunals Service","AA","260","[c]","20510","19930"
"New entrant CS","2023","HM Courts and Tribunals Service","AO","1135","[c]","22280","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","EO","190","[c]","26840","25830"
"New entrant CS","2023","HM Courts and Tribunals Service","G7","10","[c]","52860","51770"
"New entrant CS","2023","HM Courts and Tribunals Service","HEO","70","[c]","33760","35410"
"New entrant CS","2023","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","SEO","55","[c]","39000","37680"
"New entrant CS","2023","HM Land Registry","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","AO","220","[c]","23530","23390"
"New entrant CS","2023","HM Land Registry","EO","65","[c]","28760","28080"
"New entrant CS","2023","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","G7","20","[c]","56560","56190"
"New entrant CS","2023","HM Land Registry","HEO","30","[c]","36330","34850"
"New entrant CS","2023","HM Land Registry","SEO","20","[c]","43450","43150"
"New entrant CS","2023","HM Prison and Probation Service","AA","1940","[c]","23330","23230"
"New entrant CS","2023","HM Prison and Probation Service","AO","5075","[c]","29240","28880"
"New entrant CS","2023","HM Prison and Probation Service","EO","250","[c]","29380","28480"
"New entrant CS","2023","HM Prison and Probation Service","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","HEO","225","[c]","33420","33200"
"New entrant CS","2023","HM Prison and Probation Service","SEO","70","[c]","44750","44330"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","4055","[c]","23080","23640"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","AO","3160","[c]","22820","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","EO","570","[c]","28360","27650"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","G6","35","[c]","68820","68000"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","G7","190","[c]","55010","52600"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HEO","575","[c]","35620","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","SCS level","10","[c]","99280","92500"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","SEO","245","[c]","43140","42140"
"New entrant CS","2023","HM Treasury (excl. agencies)","AO","50","[c]","22120","21700"
"New entrant CS","2023","HM Treasury (excl. agencies)","EO","75","[c]","26180","25460"
"New entrant CS","2023","HM Treasury (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","G7","15","[c]","53850","53550"
"New entrant CS","2023","HM Treasury (excl. agencies)","HEO","120","[c]","31180","30510"
"New entrant CS","2023","HM Treasury (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","AO","85","[c]","21520","21540"
"New entrant CS","2023","Health and Safety Executive","EO","85","[c]","27380","27320"
"New entrant CS","2023","Health and Safety Executive","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","G7","25","[c]","56440","56000"
"New entrant CS","2023","Health and Safety Executive","HEO","65","[c]","33280","32800"
"New entrant CS","2023","Health and Safety Executive","SEO","60","[c]","47180","42720"
"New entrant CS","2023","Home Office","AA","120","[c]","21540","22460"
"New entrant CS","2023","Home Office","AO","3710","[c]","23080","22400"
"New entrant CS","2023","Home Office","EO","3280","[c]","27080","25750"
"New entrant CS","2023","Home Office","G6","20","[c]","69890","70840"
"New entrant CS","2023","Home Office","G7","85","[c]","57760","59000"
"New entrant CS","2023","Home Office","HEO","385","[c]","34070","32670"
"New entrant CS","2023","Home Office","SCS level","25","[c]","92830","84310"
"New entrant CS","2023","Home Office","SEO","155","[c]","41110","40300"
"New entrant CS","2023","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","G7","10","[c]","52500","51460"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","HEO","15","[c]","31570","30700"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","SEO","25","[c]","38550","37710"
"New entrant CS","2023","Intellectual Property Office","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","EO","15","[c]","28160","29900"
"New entrant CS","2023","Intellectual Property Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","G7","10","[c]","61820","63810"
"New entrant CS","2023","Intellectual Property Office","HEO","15","[c]","34880","33190"
"New entrant CS","2023","Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","SEO","25","[c]","44080","44750"
"New entrant CS","2023","Legal Aid Agency","AO","80","[c]","21780","21780"
"New entrant CS","2023","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","AO","95","[c]","22590","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","EO","25","[c]","27210","26780"
"New entrant CS","2023","Maritime and Coastguard Agency","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","HEO","25","[c]","31670","31350"
"New entrant CS","2023","Maritime and Coastguard Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","SEO","30","[c]","41900","40180"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","EO","55","[c]","27730","27840"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","G6","10","[c]","66960","67160"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","G7","30","[c]","54030","54090"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","HEO","45","[c]","33260","33500"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","SCS level","15","[c]","83590","82000"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","SEO","45","[c]","41180","41190"
"New entrant CS","2023","Met Office","AA","40","[c]","18570","19080"
"New entrant CS","2023","Met Office","AO","40","[c]","20710","20660"
"New entrant CS","2023","Met Office","EO","60","[c]","25350","24150"
"New entrant CS","2023","Met Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","G7","35","[c]","47470","45150"
"New entrant CS","2023","Met Office","HEO","40","[c]","31700","30930"
"New entrant CS","2023","Met Office","SEO","45","[c]","38050","37420"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","AA","575","[c]","23510","22130"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","AO","1050","[c]","24390","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","EO","710","[c]","28300","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","G6","80","[c]","76650","74260"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","G7","95","[c]","58170","55110"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","HEO","655","[c]","35720","33830"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","SCS level","20","[c]","104850","107500"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","SEO","270","[c]","43130","41200"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","10","[c]","34030","18300"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","AO","50","[c]","23230","21780"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","EO","195","[c]","28100","29660"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","G7","95","[c]","55370","55720"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","HEO","275","[c]","33520","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","SEO","165","[c]","41130","41510"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","AO","45","[c]","24030","22950"
"New entrant CS","2023","National Crime Agency","EO","305","[c]","34240","34340"
"New entrant CS","2023","National Crime Agency","G6","10","[c]","74650","71980"
"New entrant CS","2023","National Crime Agency","G7","20","[c]","63100","61570"
"New entrant CS","2023","National Crime Agency","HEO","90","[c]","41610","41170"
"New entrant CS","2023","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","SEO","45","[c]","49520","49180"
"New entrant CS","2023","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","AA","20","[c]","22590","22180"
"New entrant CS","2023","National Records of Scotland","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","EO","20","[c]","29100","29100"
"New entrant CS","2023","National Records of Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","HEO","10","[c]","34340","33520"
"New entrant CS","2023","National Records of Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","AO","65","[c]","22260","22260"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","EO","40","[c]","27900","27140"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G7","145","[c]","75210","77470"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","HEO","45","[c]","33970","33130"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SEO","160","[c]","48650","47750"
"New entrant CS","2023","Office of Gas and Electricity Markets","AO","30","[c]","21140","20970"
"New entrant CS","2023","Office of Gas and Electricity Markets","EO","170","[c]","26150","25750"
"New entrant CS","2023","Office of Gas and Electricity Markets","G6","40","[c]","73600","72000"
"New entrant CS","2023","Office of Gas and Electricity Markets","G7","90","[c]","53750","53000"
"New entrant CS","2023","Office of Gas and Electricity Markets","HEO","75","[c]","36030","34790"
"New entrant CS","2023","Office of Gas and Electricity Markets","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SEO","60","[c]","40920","41000"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","EO","15","[c]","24160","23760"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G7","15","[c]","50430","49000"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","HEO","30","[c]","32090","31310"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SEO","20","[c]","39770","39000"
"New entrant CS","2023","Office of Rail and Road","AO","5","[c]","[c]","[c]"
