"Status","Year","Function_of_post","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","York","Outside London","20","20","45000","49400"
"In post","2023","Property","Department for International Trade","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for International Trade","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for International Trade","Westminster","London","5","5","[c]","[c]"
"In post","2023","Property","Department for Transport (excl. agencies)","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","Property","Department for Transport (excl. agencies)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport (excl. agencies)","Westminster","London","20","20","53620","55190"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Blackpool","Outside London","25","25","41470","38470"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Central Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Dudley","Outside London","5","5","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Glasgow City","Outside London","5","5","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Leeds","Outside London","25","25","45170","38760"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Manchester","Outside London","15","15","44340","38470"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Sheffield","Outside London","30","30","45880","39680"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Tyneside","Outside London","40","35","40330","38470"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","40","40","47380","44330"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Westminster","London","50","50","47570","43760"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions (excl. agencies)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care (excl. agencies)","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care (excl. agencies)","Westminster","London","5","5","[c]","[c]"
"In post","2023","Property","Driver and Vehicle Licensing Agency","Swansea","Outside London","65","60","31460","31660"
"In post","2023","Property","Driver and Vehicle Standards Agency","Bristol, City of","Outside London","15","15","32340","32140"
"In post","2023","Property","Driver and Vehicle Standards Agency","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Driver and Vehicle Standards Agency","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Driver and Vehicle Standards Agency","Nottingham","Outside London","15","15","34990","31940"
"In post","2023","Property","Driver and Vehicle Standards Agency","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Driver and Vehicle Standards Agency","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Driver and Vehicle Standards Agency","Swansea","Outside London","10","5","[c]","[c]"
"In post","2023","Property","Driver and Vehicle Standards Agency","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2023","Property","Driver and Vehicle Standards Agency","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Driver and Vehicle Standards Agency","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Estyn","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","FCDO Services","Milton Keynes","Outside London","160","160","38620","35250"
"In post","2023","Property","FCDO Services","Overseas","Overseas","20","20","51100","45010"
"In post","2023","Property","FCDO Services","Westminster","London","55","55","55680","55840"
"In post","2023","Property","Food Standards Agency","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Government Legal Department","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Government Legal Department","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Government Legal Department","Westminster","London","10","10","[c]","[c]"
"In post","2023","Property","Government Property Agency","Birmingham","Outside London","85","85","47430","39830"
"In post","2023","Property","Government Property Agency","Bristol, City of","Outside London","20","20","52850","51020"
"In post","2023","Property","Government Property Agency","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Government Property Agency","Leeds","Outside London","65","65","51490","51020"
"In post","2023","Property","Government Property Agency","Manchester","Outside London","45","45","48840","50690"
"In post","2023","Property","Government Property Agency","Monmouthshire and Newport","Outside London","10","10","40930","35650"
"In post","2023","Property","Government Property Agency","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Government Property Agency","Nottingham","Outside London","35","35","49200","52120"
"In post","2023","Property","Government Property Agency","Swindon","Outside London","10","10","[c]","[c]"
