"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","South East (England)","Outside London","25","[c]","28300","25920"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","South West (England)","Outside London","25","[c]","27400","22150"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Wales","Outside London","15","[c]","25950","25920"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","West Midlands (England)","Outside London","10","[c]","28500","25920"
"Leaver CS","2023","Animal and Plant Health Agency","Operational Delivery","Yorkshire and The Humber","Outside London","20","[c]","28760","26050"
"Leaver CS","2023","Animal and Plant Health Agency","Other","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Other","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Science and Engineering","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Science and Engineering","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Science and Engineering","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Science and Engineering","South East (England)","Outside London","40","[c]","31270","29080"
"Leaver CS","2023","Animal and Plant Health Agency","Science and Engineering","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Science and Engineering","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Science and Engineering","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Science and Engineering","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","London","London","10","[c]","48050","45400"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Veterinarian","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","Other","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","Policy","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Commercial","London","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Counter Fraud","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Other","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Planning","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Policy","London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Project Delivery","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Social Research","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Statistics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Knowledge and Information Management","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Operational Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Policy","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Security","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Security","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Security","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Security","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","London","London","510","[c]","51060","54700"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","North East (England)","Outside London","35","[c]","26920","21720"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","North West (England)","Outside London","40","[c]","38180","36770"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","Scotland","Outside London","45","[c]","36210","32000"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","South East (England)","Outside London","10","[c]","33650","33300"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","South West (England)","Outside London","20","[c]","37460","36510"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","Unknown","Unknown","10","[c]","37690","32510"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","Outside London","50","[c]","31720","30600"
"Leaver CS","2023","Central Civil Service Fast Stream","Commercial","London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Digital, Data and Technology","London","London","10","[c]","30920","32000"
"Leaver CS","2023","Central Civil Service Fast Stream","Digital, Data and Technology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Digital, Data and Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Digital, Data and Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Finance","London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Project Delivery","London","London","15","[c]","31340","32480"
"Leaver CS","2023","Central Civil Service Fast Stream","Project Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
