"Status","Year","Ethnicity","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","National Crime Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","London","EO","5","5","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","London","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","15","15","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","EO","15","15","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","35","35","40160","40640"
"In post","2023","Asian","Office of Gas and Electricity Markets","London","AA/AO","10","10","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","London","EO","45","45","27740","26910"
"In post","2023","Asian","Office of Gas and Electricity Markets","London","G6/G7","60","60","60120","60000"
"In post","2023","Asian","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","London","SEO/HEO","45","40","39110","39000"
"In post","2023","Asian","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Outside London","EO","15","15","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","25","20","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","London","G6/G7","10","10","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Scotland","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Scotland","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Scotland","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Scotland","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Wales","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Wales","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Wales","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Government","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Government","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Government","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Government","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Government","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Government","Outside London","AA/AO","85","75","24680","24490"
"In post","2023","Asian","Scottish Government","Outside London","EO","75","75","30420","29450"
"In post","2023","Asian","Scottish Government","Outside London","G6/G7","60","60","61320","57260"
"In post","2023","Asian","Scottish Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Government","Outside London","SEO/HEO","115","115","41390","39730"
"In post","2023","Asian","Scottish Government","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Government","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Government","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The National Archives","London","AA/AO","10","10","[c]","[c]"
"In post","2023","Asian","The National Archives","London","EO","5","5","[c]","[c]"
"In post","2023","Asian","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The National Archives","London","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Asian","The National Archives","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","London","EO","20","20","[c]","[c]"
"In post","2023","Asian","UK Export Finance","London","G6/G7","25","25","[c]","[c]"
"In post","2023","Asian","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","London","SEO/HEO","45","45","41960","42000"
"In post","2023","Asian","UK Export Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","London","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","London","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","Outside London","AA/AO","60","45","22510","21200"
"In post","2023","Asian","UK Statistics Authority","Outside London","EO","25","20","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","Outside London","G6/G7","30","30","54160","51600"
"In post","2023","Asian","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","Outside London","SEO/HEO","90","90","34560","31560"
"In post","2023","Asian","UK Supreme Court","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Supreme Court","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Supreme Court","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Supreme Court","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Outside London","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Asian","Welsh Government","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Welsh Government","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Welsh Government","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Welsh Government","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Welsh Government","Outside London","AA/AO","15","15","[c]","[c]"
"In post","2023","Asian","Welsh Government","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Asian","Welsh Government","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Asian","Welsh Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Welsh Government","Outside London","SEO/HEO","35","35","42760","41700"
"In post","2023","Asian","Welsh Government","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Welsh Government","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Welsh Government","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","London","AA/AO","100","95","24380","24480"
"In post","2023","Black","Attorney General's Departments","London","EO","130","125","29190","28410"
"In post","2023","Black","Attorney General's Departments","London","G6/G7","180","170","59890","58820"
