"Status","Year","Age","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","65+","Department for Education","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Education","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Environment, Food and Rural Affairs","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Levelling Up, Housing and Communities","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Levelling Up, Housing and Communities","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Transport","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Foreign, Commonwealth and Development Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Revenue and Customs","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Home Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Home Office","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Home Office","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Ministry of Defence","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Ministry of Justice","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Ministry of Justice","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Scottish Government","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","UK Statistics Authority","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Policy","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Policy","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Departments","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Departments","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Departments","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Departments","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Departments","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Departments","Operational Delivery","Outside London","40","[c]","20890","19560"
"New entrant CS","2023","16-19","Cabinet Office","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy","Other","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Digital, Culture, Media and Sport","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Digital, Culture, Media and Sport","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Digital, Culture, Media and Sport","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","20","[c]","22550","22150"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Levelling Up, Housing and Communities","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Levelling Up, Housing and Communities","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport","Operational Delivery","Outside London","65","[c]","21120","22500"
"New entrant CS","2023","16-19","Department for Transport","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions","Operational Delivery","Outside London","35","[c]","22050","21690"
"New entrant CS","2023","16-19","Department for Work and Pensions","Other","Outside London","10","[c]","21650","21690"
"New entrant CS","2023","16-19","Department for Work and Pensions","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Food Standards Agency","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Land Registry","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Land Registry","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","Operational Delivery","Outside London","85","[c]","22590","22520"
"New entrant CS","2023","16-19","HM Revenue and Customs","Operational Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","Property","Outside London","10","[c]","23960","22520"
"New entrant CS","2023","16-19","HM Revenue and Customs","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","Unknown","Outside London","20","[c]","22520","22520"
"New entrant CS","2023","16-19","HM Treasury","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Treasury","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Treasury","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Treasury","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Treasury","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Home Office","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Home Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Home Office","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Home Office","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Home Office","Operational Delivery","London","20","[c]","27040","26400"
"New entrant CS","2023","16-19","Home Office","Operational Delivery","Outside London","100","[c]","22840","22400"
"New entrant CS","2023","16-19","Home Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Home Office","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Home Office","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Home Office","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","Finance","Outside London","15","[c]","20110","19460"
"New entrant CS","2023","16-19","Ministry of Defence","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","Operational Delivery","Outside London","25","[c]","20290","20500"
"New entrant CS","2023","16-19","Ministry of Defence","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","Other","Outside London","15","[c]","20410","19460"
"New entrant CS","2023","16-19","Ministry of Defence","Other","Unknown","25","[c]","17050","16410"
"New entrant CS","2023","16-19","Ministry of Defence","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","Science and Engineering","Outside London","65","[c]","19800","18280"
"New entrant CS","2023","16-19","Ministry of Defence","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Justice","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Justice","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Justice","Operational Delivery","London","15","[c]","28360","26760"
"New entrant CS","2023","16-19","Ministry of Justice","Operational Delivery","Outside London","320","[c]","25410","23230"
"New entrant CS","2023","16-19","Ministry of Justice","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Justice","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Justice","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","National Crime Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office for Standards in Education, Children's Services and Skills","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office for Standards in Education, Children's Services and Skills","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office for Standards in Education, Children's Services and Skills","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office for Standards in Education, Children's Services and Skills","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Gas and Electricity Markets","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Gas and Electricity Markets","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Qualifications and Examinations Regulation","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Rail and Road","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of the Secretary of State for Scotland","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scottish Government","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scottish Government","Operational Delivery","Outside London","10","[c]","24050","24710"
"New entrant CS","2023","16-19","Scottish Government","Other","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scottish Government","Unknown","Outside London","30","[c]","22300","22180"
"New entrant CS","2023","16-19","The National Archives","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Export Finance","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Statistics Authority","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Statistics Authority","Economics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Statistics Authority","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Statistics Authority","Operational Delivery","Outside London","10","[c]","22080","21200"
"New entrant CS","2023","16-19","UK Statistics Authority","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Statistics Authority","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Welsh Government","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Welsh Government","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","Counter Fraud","London","15","[c]","27180","26620"
"New entrant CS","2023","20-29","Attorney General's Departments","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","Legal","London","90","[c]","36240","30160"
"New entrant CS","2023","20-29","Attorney General's Departments","Legal","Outside London","55","[c]","35430","38760"
"New entrant CS","2023","20-29","Attorney General's Departments","Operational Delivery","London","135","[c]","25700","25600"
"New entrant CS","2023","20-29","Attorney General's Departments","Operational Delivery","Outside London","250","[c]","22740","22870"
"New entrant CS","2023","20-29","Attorney General's Departments","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Commercial","London","25","[c]","28840","28840"
"New entrant CS","2023","20-29","Cabinet Office","Commercial","Outside London","15","[c]","35620","28840"
"New entrant CS","2023","20-29","Cabinet Office","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Digital, Data and Technology","London","35","[c]","37160","35240"
"New entrant CS","2023","20-29","Cabinet Office","Digital, Data and Technology","Outside London","35","[c]","34960","28840"
"New entrant CS","2023","20-29","Cabinet Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Finance","London","15","[c]","28840","28840"
"New entrant CS","2023","20-29","Cabinet Office","Finance","Outside London","20","[c]","32010","28840"
"New entrant CS","2023","20-29","Cabinet Office","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Project Delivery","London","55","[c]","28830","28840"
"New entrant CS","2023","20-29","Cabinet Office","Project Delivery","Outside London","35","[c]","29280","28840"
"New entrant CS","2023","20-29","Cabinet Office","Property","London","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Property","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Science and Engineering","London","25","[c]","28840","28840"
"New entrant CS","2023","20-29","Cabinet Office","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Statistics","London","20","[c]","28840","28840"
"New entrant CS","2023","20-29","Cabinet Office","Statistics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","Unknown","London","275","[c]","28170","28840"
"New entrant CS","2023","20-29","Cabinet Office","Unknown","Outside London","110","[c]","26490","28840"
"New entrant CS","2023","20-29","Cabinet Office","Unknown","Unknown","20","[c]","27280","24330"
"New entrant CS","2023","20-29","Chancellor's other departments","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Chancellor's other departments","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Chancellor's other departments","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Chancellor's other departments","Other","London","20","[c]","32150","30090"
"New entrant CS","2023","20-29","Chancellor's other departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","Operational Delivery","Outside London","10","[c]","25750","25300"
"New entrant CS","2023","20-29","Charity Commission","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","Economics","London","10","[c]","34380","34110"
"New entrant CS","2023","20-29","Competition and Markets Authority","Economics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","Project Delivery","London","40","[c]","31850","30830"
"New entrant CS","2023","20-29","Competition and Markets Authority","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","15","[c]","22520","21380"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","40","[c]","31660","31350"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Economics","London","30","[c]","34830","34480"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Economics","Outside London","10","[c]","31780","34480"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Finance","Outside London","15","[c]","29840","21380"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","95","[c]","22380","21380"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
