"Status","Year","Function_of_post","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Project Delivery","Estyn","East Wales","Cardiff and Vale of Glamorgan","55","50","58060","65500"
"In post","2023","Project Delivery","Estyn","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Estyn","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Estyn","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Estyn","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Estyn","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Estyn","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Estyn","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Estyn","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Estyn","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Estyn","West Wales and The Valleys","Gwynedd","5","5","[c]","[c]"
"In post","2023","Project Delivery","Estyn","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Estyn","West Wales and The Valleys","South West Wales","10","10","[c]","[c]"
"In post","2023","Project Delivery","Estyn","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","65","60","40420","32750"
"In post","2023","Project Delivery","FCDO Services","Inner London - West","Westminster","15","15","52480","48670"
"In post","2023","Project Delivery","FCDO Services","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","North Yorkshire","North Yorkshire CC","5","5","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","North Yorkshire","York","5","5","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","Westminster","780","750","53550","55000"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","70","70","53560","54440"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","South Lanarkshire","140","130","45050","40810"
"In post","2023","Project Delivery","Government Actuary's Department","Inner London - West","Camden and City of London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Government Internal Audit Agency","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2023","Project Delivery","Government Internal Audit Agency","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Internal Audit Agency","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Internal Audit Agency","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Legal Department","Inner London - West","Westminster","10","10","51730","53180"
"In post","2023","Project Delivery","Government Legal Department","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Legal Department","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Inner London - West","Westminster","10","10","44990","43650"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","Derbyshire and Nottinghamshire","Nottingham","35","35","33700","28080"
"In post","2023","Project Delivery","HM Land Registry","Devon","Plymouth","30","30","41650","39520"
"In post","2023","Project Delivery","HM Land Registry","Dorset and Somerset","Dorset","5","5","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","East Anglia","Peterborough","5","5","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","5","5","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","Lancashire","Mid Lancashire","15","15","39870","39520"
"In post","2023","Project Delivery","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Leicester","10","10","44070","40600"
"In post","2023","Project Delivery","HM Land Registry","Merseyside","Wirral","20","20","38760","39520"
"In post","2023","Project Delivery","HM Land Registry","Outer London - South","Croydon","15","15","45640","43150"
"In post","2023","Project Delivery","HM Land Registry","Shropshire and Staffordshire","Telford and Wrekin","5","5","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","Tees Valley and Durham","Durham","20","20","35320","37190"
"In post","2023","Project Delivery","HM Land Registry","West Midlands","Coventry","10","10","43310","39520"
"In post","2023","Project Delivery","HM Land Registry","West Wales and The Valleys","Swansea","5","5","[c]","[c]"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","30","25","42180","40970"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","230","220","44690","42140"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","East Anglia","Suffolk CC","25","20","39010","35720"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","175","170","42600","41780"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Eastern Scotland","City of Edinburgh","110","110","42210","35000"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Essex","Southend-on-Sea","10","10","46500","42510"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","95","90","43100","36990"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Greater Manchester","Greater Manchester South West","380","365","46540","42510"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","55","45","43020","36030"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Inner London - East","Hackney and Newham","755","715","53190","45960"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Inner London - West","Westminster","390","370","64990","65230"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Lancashire","Mid Lancashire","265","245","44870","42510"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Merseyside","Liverpool","610","590","45080","42140"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Merseyside","Sefton","20","20","44790","42510"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Northern Ireland","Belfast","90","85","43270","42140"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Sunderland","90","85","44140","42140"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","935","900","45590","42510"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Outer London - South","Croydon","280","270","57170","59180"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Telford and Wrekin","155","150","47020","42510"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Southern Scotland","South Lanarkshire","85","85","44790","42140"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","West Sussex (South West)","20","20","49280","43720"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","West Central Scotland","Glasgow City","195","185","42020","42140"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","West Midlands","Birmingham","215","205","44410","42140"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","West Yorkshire","Bradford","40","35","42050","39380"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","West Yorkshire","Leeds","190","185","47170","42510"
"In post","2023","Project Delivery","HM Treasury (excl. agencies)","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury (excl. agencies)","Inner London - West","Westminster","15","15","43060","35590"
"In post","2023","Project Delivery","HM Treasury (excl. agencies)","Tees Valley and Durham","Darlington","5","5","[c]","[c]"
"In post","2023","Project Delivery","Health and Safety Executive","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Health and Safety Executive","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Health and Safety Executive","Derbyshire and Nottinghamshire","South and West Derbyshire","35","30","40510","32840"
"In post","2023","Project Delivery","Health and Safety Executive","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Health and Safety Executive","Merseyside","Sefton","20","20","41270","40790"
"In post","2023","Project Delivery","Health and Safety Executive","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Health and Safety Executive","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Health and Safety Executive","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Health and Safety Executive","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Health and Safety Executive","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Home Office","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Home Office","Inner London - West","Westminster","10","10","[c]","[c]"
"In post","2023","Project Delivery","Home Office","Merseyside","Liverpool","15","15","53340","54470"
"In post","2023","Project Delivery","Home Office","Outer London - South","Croydon","30","30","54050","43420"
"In post","2023","Project Delivery","Home Office","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","Inner London - West","Westminster","15","15","52840","55290"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","Tees Valley and Durham","Darlington","5","5","[c]","[c]"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","West Midlands","Coventry","10","10","42560","37710"
"In post","2023","Project Delivery","Intellectual Property Office","East Wales","Monmouthshire and Newport","50","45","46730","42000"
"In post","2023","Project Delivery","Legal Aid Agency","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","Hertfordshire CC","195","190","48620","45180"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Tower Hamlets","420","405","54630","54090"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Met Office","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Met Office","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","5","[c]","[c]"
"In post","2023","Project Delivery","Met Office","Derbyshire and Nottinghamshire","South Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Project Delivery","Met Office","Devon","Devon CC","360","350","39470","39650"
"In post","2023","Project Delivery","Met Office","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Met Office","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Met Office","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Met Office","Hampshire and Isle of Wight","Southampton","5","5","[c]","[c]"
"In post","2023","Project Delivery","Met Office","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Met Office","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Met Office","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Met Office","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Met Office","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Met Office","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Met Office","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Met Office","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Met Office","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Central Bedfordshire","5","5","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire CC","110","105","50000","45750"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","35","30","51550","54440"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","100","95","41790","36300"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","20","20","38840","41000"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Cheshire","Cheshire East","5","5","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","10","10","36590","35460"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Devon","Plymouth","25","25","45200","41800"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Dorset and Somerset","Dorset","5","5","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Dorset and Somerset","Somerset CC","10","10","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","East Anglia","Cambridgeshire CC","120","115","43160","41200"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","East Anglia","Suffolk CC","25","25","39530","41000"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","East Wales","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Eastern Scotland","Clackmannanshire and Fife","20","20","41510","41100"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","365","355","47180","41800"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","20","20","45020","41200"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","520","500","42350","41200"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","395","390","44510","41200"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","205","205","44230","41200"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","South Hampshire","15","15","34850","34300"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","5","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Inner London - West","Westminster","300","295","55000","46900"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Lancashire","Lancaster and Wyre","20","20","33170","33830"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Lincolnshire","Lincolnshire CC","30","30","39260","41000"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Merseyside","Liverpool","10","10","38150","33910"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","North Yorkshire","North Yorkshire CC","45","45","43230","41000"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Northern Ireland","Lisburn and Castlereagh","5","5","[c]","[c]"
