"Status","Year","Age","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Outer London - South","London","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Outer London - West and North West","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Outer London - West and North West","London","Unknown","15","15","[c]","[c]"
"In post","2023","16-19","Shropshire and Staffordshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","16-19","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Shropshire and Staffordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Shropshire and Staffordshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","South Yorkshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South Yorkshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Southern Scotland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Southern Scotland","Outside London","Unknown","25","20","[c]","[c]"
"In post","2023","16-19","Surrey, East and West Sussex","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Surrey, East and West Sussex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Surrey, East and West Sussex","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Tees Valley and Durham","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","16-19","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Tees Valley and Durham","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Unknown","Unknown","35","35","20430","17650"
"In post","2023","16-19","West Central Scotland","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","16-19","West Central Scotland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","16-19","West Central Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Central Scotland","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","16-19","West Midlands","Outside London","Heterosexual / straight","30","30","22780","22490"
"In post","2023","16-19","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Midlands","Outside London","Unknown","25","20","[c]","[c]"
"In post","2023","16-19","West Wales and The Valleys","Outside London","Heterosexual / straight","55","50","21430","21690"
"In post","2023","16-19","West Wales and The Valleys","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","16-19","West Wales and The Valleys","Outside London","Unknown","35","30","20510","19000"
"In post","2023","16-19","West Yorkshire","Outside London","Heterosexual / straight","45","45","23600","22520"
"In post","2023","16-19","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Yorkshire","Outside London","Unknown","35","35","24230","22520"
"In post","2023","20-29","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","455","450","30530","30880"
"In post","2023","20-29","Bedfordshire and Hertfordshire","Outside London","LGBO","55","55","29830","28120"
"In post","2023","20-29","Bedfordshire and Hertfordshire","Outside London","Undeclared","35","35","30700","30880"
"In post","2023","20-29","Bedfordshire and Hertfordshire","Outside London","Unknown","135","135","29270","28120"
"In post","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","860","850","30100","29470"
"In post","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","120","120","29350","29400"
"In post","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","60","55","29660","28810"
"In post","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","260","260","28720","28410"
"In post","2023","20-29","Cheshire","Outside London","Heterosexual / straight","410","405","29690","30360"
"In post","2023","20-29","Cheshire","Outside London","LGBO","80","75","29220","28880"
"In post","2023","20-29","Cheshire","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","Cheshire","Outside London","Unknown","120","115","28080","28880"
"In post","2023","20-29","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","95","90","26300","24430"
"In post","2023","20-29","Cornwall and Isles of Scilly","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cornwall and Isles of Scilly","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","20-29","Cumbria","Outside London","Heterosexual / straight","155","150","25040","22150"
"In post","2023","20-29","Cumbria","Outside London","LGBO","30","30","25920","22150"
"In post","2023","20-29","Cumbria","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Cumbria","Outside London","Unknown","65","60","24650","22150"
"In post","2023","20-29","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","1365","1340","28850","28120"
"In post","2023","20-29","Derbyshire and Nottinghamshire","Outside London","LGBO","210","205","27580","27770"
"In post","2023","20-29","Derbyshire and Nottinghamshire","Outside London","Undeclared","100","95","28570","27890"
"In post","2023","20-29","Derbyshire and Nottinghamshire","Outside London","Unknown","635","620","27320","27890"
"In post","2023","20-29","Devon","Outside London","Heterosexual / straight","700","690","28200","28100"
"In post","2023","20-29","Devon","Outside London","LGBO","110","110","26380","26410"
"In post","2023","20-29","Devon","Outside London","Undeclared","90","90","27750","26650"
"In post","2023","20-29","Devon","Outside London","Unknown","220","215","27070","25920"
"In post","2023","20-29","Dorset and Somerset","Outside London","Heterosexual / straight","355","350","28280","28080"
"In post","2023","20-29","Dorset and Somerset","Outside London","LGBO","60","60","27500","27610"
"In post","2023","20-29","Dorset and Somerset","Outside London","Undeclared","30","30","[c]","[c]"
"In post","2023","20-29","Dorset and Somerset","Outside London","Unknown","175","170","26980","27610"
"In post","2023","20-29","East Anglia","Outside London","Heterosexual / straight","1065","1040","28400","28480"
"In post","2023","20-29","East Anglia","Outside London","LGBO","125","120","27380","28120"
"In post","2023","20-29","East Anglia","Outside London","Undeclared","90","85","27900","28120"
"In post","2023","20-29","East Anglia","Outside London","Unknown","400","390","27350","26840"
"In post","2023","20-29","East Wales","Outside London","Heterosexual / straight","1995","1965","29660","28130"
"In post","2023","20-29","East Wales","Outside London","LGBO","315","315","29250","27890"
"In post","2023","20-29","East Wales","Outside London","Undeclared","160","155","29770","28120"
"In post","2023","20-29","East Wales","Outside London","Unknown","890","875","28380","27140"
"In post","2023","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","500","490","28030","28880"
"In post","2023","20-29","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","60","55","26760","28120"
"In post","2023","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","160","155","26510","25830"
"In post","2023","20-29","Eastern Scotland","Outside London","Heterosexual / straight","1625","1600","31320","29100"
"In post","2023","20-29","Eastern Scotland","Outside London","LGBO","295","290","31230","29100"
"In post","2023","20-29","Eastern Scotland","Outside London","Undeclared","110","110","32170","31180"
"In post","2023","20-29","Eastern Scotland","Outside London","Unknown","1280","1260","29320","28490"
"In post","2023","20-29","Essex","Outside London","Heterosexual / straight","395","385","28120","25920"
"In post","2023","20-29","Essex","Outside London","LGBO","45","45","27560","26380"
"In post","2023","20-29","Essex","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Essex","Outside London","Unknown","175","170","26320","25750"
"In post","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","3630","3595","30760","30650"
"In post","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","395","395","30470","29710"
"In post","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","295","290","30190","29590"
"In post","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","1075","1065","28920","27540"
"In post","2023","20-29","Greater Manchester","Outside London","Heterosexual / straight","2390","2370","30450","28120"
"In post","2023","20-29","Greater Manchester","Outside London","LGBO","405","400","30240","28120"
"In post","2023","20-29","Greater Manchester","Outside London","Undeclared","160","160","30010","29600"
"In post","2023","20-29","Greater Manchester","Outside London","Unknown","1155","1145","29000","27890"
"In post","2023","20-29","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","1365","1345","30420","30650"
"In post","2023","20-29","Hampshire and Isle of Wight","Outside London","LGBO","180","180","29570","30400"
"In post","2023","20-29","Hampshire and Isle of Wight","Outside London","Undeclared","100","100","30860","31060"
"In post","2023","20-29","Hampshire and Isle of Wight","Outside London","Unknown","485","480","28370","27080"
"In post","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","335","330","27430","28120"
"In post","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","45","40","27020","25300"
"In post","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","100","100","26030","25830"
"In post","2023","20-29","Highlands and Islands","Outside London","Heterosexual / straight","125","120","26640","26220"
"In post","2023","20-29","Highlands and Islands","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Highlands and Islands","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Highlands and Islands","Outside London","Unknown","55","55","27290","26220"
"In post","2023","20-29","Inner London - East","London","Heterosexual / straight","1980","1965","36590","34110"
"In post","2023","20-29","Inner London - East","London","LGBO","230","225","37330","34900"
"In post","2023","20-29","Inner London - East","London","Undeclared","175","175","38440","35650"
"In post","2023","20-29","Inner London - East","London","Unknown","830","825","35400","32960"
"In post","2023","20-29","Inner London - West","London","Heterosexual / straight","8875","8845","40500","38020"
"In post","2023","20-29","Inner London - West","London","LGBO","1470","1465","41900","40260"
"In post","2023","20-29","Inner London - West","London","Undeclared","1190","1185","40450","38020"
"In post","2023","20-29","Inner London - West","London","Unknown","4230","4210","38740","35760"
"In post","2023","20-29","Kent","Outside London","Heterosexual / straight","765","750","28220","25880"
"In post","2023","20-29","Kent","Outside London","LGBO","105","105","28130","28480"
"In post","2023","20-29","Kent","Outside London","Undeclared","50","45","29260","29990"
"In post","2023","20-29","Kent","Outside London","Unknown","510","505","25860","25750"
"In post","2023","20-29","Lancashire","Outside London","Heterosexual / straight","1200","1175","26710","28120"
"In post","2023","20-29","Lancashire","Outside London","LGBO","125","120","27120","28120"
"In post","2023","20-29","Lancashire","Outside London","Undeclared","65","65","27010","28120"
"In post","2023","20-29","Lancashire","Outside London","Unknown","365","360","26720","27770"
"In post","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","645","630","26580","25880"
"In post","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","70","70","25150","23640"
"In post","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","40","35","26100","25910"
"In post","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","210","200","24880","23390"
"In post","2023","20-29","Lincolnshire","Outside London","Heterosexual / straight","230","230","27950","28300"
"In post","2023","20-29","Lincolnshire","Outside London","LGBO","30","30","[c]","[c]"
"In post","2023","20-29","Lincolnshire","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Lincolnshire","Outside London","Unknown","65","65","25970","24330"
"In post","2023","20-29","Merseyside","Outside London","Heterosexual / straight","1880","1850","27580","25880"
"In post","2023","20-29","Merseyside","Outside London","LGBO","225","220","27370","25880"
"In post","2023","20-29","Merseyside","Outside London","Undeclared","120","120","27070","25850"
"In post","2023","20-29","Merseyside","Outside London","Unknown","1440","1410","25330","22520"
"In post","2023","20-29","North Eastern Scotland","Outside London","Heterosexual / straight","115","110","29820","29100"
"In post","2023","20-29","North Eastern Scotland","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","20-29","North Eastern Scotland","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","North Eastern Scotland","Outside London","Unknown","85","85","29970","29270"
"In post","2023","20-29","North Yorkshire","Outside London","Heterosexual / straight","375","370","29140","27430"
"In post","2023","20-29","North Yorkshire","Outside London","LGBO","85","85","27620","25920"
"In post","2023","20-29","North Yorkshire","Outside London","Undeclared","40","40","30640","27720"
"In post","2023","20-29","North Yorkshire","Outside London","Unknown","130","130","27910","27090"
"In post","2023","20-29","Northern Ireland","Outside London","Heterosexual / straight","290","285","27410","25880"
"In post","2023","20-29","Northern Ireland","Outside London","LGBO","35","35","27120","26390"
"In post","2023","20-29","Northern Ireland","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Outside London","Unknown","260","255","25500","22520"
"In post","2023","20-29","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","1945","1910","28390","27890"
"In post","2023","20-29","Northumberland, and Tyne and Wear","Outside London","LGBO","295","295","27290","26900"
"In post","2023","20-29","Northumberland, and Tyne and Wear","Outside London","Undeclared","115","110","29070","27650"
"In post","2023","20-29","Northumberland, and Tyne and Wear","Outside London","Unknown","840","815","27750","26500"
"In post","2023","20-29","Outer London - East and North East","London","Heterosexual / straight","385","380","31110","32520"
"In post","2023","20-29","Outer London - East and North East","London","LGBO","35","35","30410","31800"
"In post","2023","20-29","Outer London - East and North East","London","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Outer London - East and North East","London","Unknown","165","165","31320","32110"
"In post","2023","20-29","Outer London - South","London","Heterosexual / straight","755","750","35420","32520"
"In post","2023","20-29","Outer London - South","London","LGBO","80","80","35920","32540"
"In post","2023","20-29","Outer London - South","London","Undeclared","50","50","35940","32540"
"In post","2023","20-29","Outer London - South","London","Unknown","765","755","33310","29890"
"In post","2023","20-29","Outer London - West and North West","London","Heterosexual / straight","785","775","32260","32520"
"In post","2023","20-29","Outer London - West and North West","London","LGBO","75","75","31400","29890"
"In post","2023","20-29","Outer London - West and North West","London","Undeclared","70","70","31480","30340"
"In post","2023","20-29","Outer London - West and North West","London","Unknown","515","510","30390","29750"
"In post","2023","20-29","Overseas","Overseas","Heterosexual / straight","215","215","37810","34070"
"In post","2023","20-29","Overseas","Overseas","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Overseas","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Overseas","Overseas","Unknown","90","90","41260","38600"
"In post","2023","20-29","Shropshire and Staffordshire","Outside London","Heterosexual / straight","810","790","29110","28880"
"In post","2023","20-29","Shropshire and Staffordshire","Outside London","LGBO","100","100","28420","28120"
"In post","2023","20-29","Shropshire and Staffordshire","Outside London","Undeclared","35","35","28740","28120"
"In post","2023","20-29","Shropshire and Staffordshire","Outside London","Unknown","300","295","28890","28080"
"In post","2023","20-29","South Yorkshire","Outside London","Heterosexual / straight","1000","985","29910","28120"
"In post","2023","20-29","South Yorkshire","Outside London","LGBO","130","130","30920","28880"
"In post","2023","20-29","South Yorkshire","Outside London","Undeclared","60","60","30260","28120"
"In post","2023","20-29","South Yorkshire","Outside London","Unknown","645","640","27010","25750"
"In post","2023","20-29","Southern Scotland","Outside London","Heterosexual / straight","410","400","28340","25880"
"In post","2023","20-29","Southern Scotland","Outside London","LGBO","40","40","25620","23440"
"In post","2023","20-29","Southern Scotland","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Southern Scotland","Outside London","Unknown","355","350","26750","25060"
"In post","2023","20-29","Surrey, East and West Sussex","Outside London","Heterosexual / straight","775","760","29240","28480"
"In post","2023","20-29","Surrey, East and West Sussex","Outside London","LGBO","130","130","28310","28120"
"In post","2023","20-29","Surrey, East and West Sussex","Outside London","Undeclared","80","80","29840","29080"
"In post","2023","20-29","Surrey, East and West Sussex","Outside London","Unknown","230","225","28530","26880"
"In post","2023","20-29","Tees Valley and Durham","Outside London","Heterosexual / straight","1050","1025","27940","28120"
"In post","2023","20-29","Tees Valley and Durham","Outside London","LGBO","140","135","28150","28120"
"In post","2023","20-29","Tees Valley and Durham","Outside London","Undeclared","65","60","28280","26020"
"In post","2023","20-29","Tees Valley and Durham","Outside London","Unknown","425","410","26890","26890"
"In post","2023","20-29","Unknown","Unknown","Heterosexual / straight","90","90","30640","28120"
"In post","2023","20-29","Unknown","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","Unknown","440","440","31700","31710"
"In post","2023","20-29","West Central Scotland","Outside London","Heterosexual / straight","1645","1625","29520","28120"
"In post","2023","20-29","West Central Scotland","Outside London","LGBO","290","285","28140","25880"
"In post","2023","20-29","West Central Scotland","Outside London","Undeclared","105","105","28040","25500"
"In post","2023","20-29","West Central Scotland","Outside London","Unknown","1230","1200","27380","25750"
"In post","2023","20-29","West Midlands","Outside London","Heterosexual / straight","2285","2240","28600","27890"
"In post","2023","20-29","West Midlands","Outside London","LGBO","215","215","29690","28120"
"In post","2023","20-29","West Midlands","Outside London","Undeclared","150","150","27870","25560"
"In post","2023","20-29","West Midlands","Outside London","Unknown","1015","985","26750","25300"
"In post","2023","20-29","West Wales and The Valleys","Outside London","Heterosexual / straight","1360","1310","25790","24570"
"In post","2023","20-29","West Wales and The Valleys","Outside London","LGBO","160","155","25000","22500"
"In post","2023","20-29","West Wales and The Valleys","Outside London","Undeclared","70","65","25360","22500"
"In post","2023","20-29","West Wales and The Valleys","Outside London","Unknown","445","430","25210","23390"
"In post","2023","20-29","West Yorkshire","Outside London","Heterosexual / straight","2245","2205","29460","28120"
"In post","2023","20-29","West Yorkshire","Outside London","LGBO","280","280","30710","28880"
"In post","2023","20-29","West Yorkshire","Outside London","Undeclared","210","210","31270","29250"
"In post","2023","20-29","West Yorkshire","Outside London","Unknown","1120","1105","27890","27890"
"In post","2023","30-39","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","635","605","35230","32100"
"In post","2023","30-39","Bedfordshire and Hertfordshire","Outside London","LGBO","45","45","37240","33250"
"In post","2023","30-39","Bedfordshire and Hertfordshire","Outside London","Undeclared","55","55","36810","33340"
"In post","2023","30-39","Bedfordshire and Hertfordshire","Outside London","Unknown","140","130","33940","30940"
"In post","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","1305","1250","35020","32750"
"In post","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","100","100","33770","32700"
"In post","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","125","120","37690","35770"
"In post","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","320","300","34170","32440"
"In post","2023","30-39","Cheshire","Outside London","Heterosexual / straight","750","720","34680","33700"
"In post","2023","30-39","Cheshire","Outside London","LGBO","85","85","36120","33700"
"In post","2023","30-39","Cheshire","Outside London","Undeclared","65","60","32860","32060"
"In post","2023","30-39","Cheshire","Outside London","Unknown","130","120","31590","28880"
"In post","2023","30-39","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","180","165","27890","27270"
"In post","2023","30-39","Cornwall and Isles of Scilly","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","30-39","Cornwall and Isles of Scilly","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2023","30-39","Cornwall and Isles of Scilly","Outside London","Unknown","50","45","27460","24680"
"In post","2023","30-39","Cumbria","Outside London","Heterosexual / straight","285","265","29680","25920"
"In post","2023","30-39","Cumbria","Outside London","LGBO","35","35","28840","25920"
"In post","2023","30-39","Cumbria","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","30-39","Cumbria","Outside London","Unknown","80","70","28900","25920"
"In post","2023","30-39","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","2040","1935","33600","31270"
"In post","2023","30-39","Derbyshire and Nottinghamshire","Outside London","LGBO","205","200","32490","30410"
"In post","2023","30-39","Derbyshire and Nottinghamshire","Outside London","Undeclared","160","150","33440","32060"
"In post","2023","30-39","Derbyshire and Nottinghamshire","Outside London","Unknown","660","625","31030","28130"
"In post","2023","30-39","Devon","Outside London","Heterosexual / straight","1310","1220","33810","32050"
"In post","2023","30-39","Devon","Outside London","LGBO","125","120","32670","31330"
"In post","2023","30-39","Devon","Outside London","Undeclared","150","140","35060","35230"
"In post","2023","30-39","Devon","Outside London","Unknown","300","280","30020","28080"
"In post","2023","30-39","Dorset and Somerset","Outside London","Heterosexual / straight","675","645","32650","30820"
"In post","2023","30-39","Dorset and Somerset","Outside London","LGBO","55","55","31130","30430"
"In post","2023","30-39","Dorset and Somerset","Outside London","Undeclared","55","55","34130","33700"
"In post","2023","30-39","Dorset and Somerset","Outside London","Unknown","175","160","32550","29880"
"In post","2023","30-39","East Anglia","Outside London","Heterosexual / straight","1740","1630","32350","30710"
"In post","2023","30-39","East Anglia","Outside London","LGBO","125","120","30380","30100"
"In post","2023","30-39","East Anglia","Outside London","Undeclared","150","145","33030","32060"
"In post","2023","30-39","East Anglia","Outside London","Unknown","425","395","29650","28120"
"In post","2023","30-39","East Wales","Outside London","Heterosexual / straight","3700","3540","35910","33340"
"In post","2023","30-39","East Wales","Outside London","LGBO","420","410","35330","32140"
"In post","2023","30-39","East Wales","Outside London","Undeclared","290","280","36480","34170"
"In post","2023","30-39","East Wales","Outside London","Unknown","1075","1025","33390","30810"
"In post","2023","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","685","635","30390","28880"
"In post","2023","30-39","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","60","55","29800","28120"
"In post","2023","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","55","50","31630","28990"
"In post","2023","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","145","140","28060","28080"
"In post","2023","30-39","Eastern Scotland","Outside London","Heterosexual / straight","2980","2850","39040","35000"
"In post","2023","30-39","Eastern Scotland","Outside London","LGBO","400","395","38030","34730"
"In post","2023","30-39","Eastern Scotland","Outside London","Undeclared","225","220","40120","36330"
"In post","2023","30-39","Eastern Scotland","Outside London","Unknown","1840","1770","35200","32510"
"In post","2023","30-39","Essex","Outside London","Heterosexual / straight","545","510","31760","31280"
"In post","2023","30-39","Essex","Outside London","LGBO","50","50","30080","30810"
"In post","2023","30-39","Essex","Outside London","Undeclared","50","50","30770","31180"
"In post","2023","30-39","Essex","Outside London","Unknown","145","135","30180","26840"
"In post","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","5310","5055","38720","37590"
"In post","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","405","395","38070","36600"
"In post","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","490","475","38260","37300"
"In post","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","995","940","37450","34700"
"In post","2023","30-39","Greater Manchester","Outside London","Heterosexual / straight","3565","3440","35610","33130"
"In post","2023","30-39","Greater Manchester","Outside London","LGBO","440","430","35090","32160"
"In post","2023","30-39","Greater Manchester","Outside London","Undeclared","315","305","36360","33340"
"In post","2023","30-39","Greater Manchester","Outside London","Unknown","1205","1160","33450","28920"
"In post","2023","30-39","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","2025","1910","35610","33830"
"In post","2023","30-39","Hampshire and Isle of Wight","Outside London","LGBO","170","165","33530","31060"
"In post","2023","30-39","Hampshire and Isle of Wight","Outside London","Undeclared","175","170","35790","33830"
"In post","2023","30-39","Hampshire and Isle of Wight","Outside London","Unknown","490","460","34790","32060"
"In post","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","545","515","30070","28480"
"In post","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","45","45","28610","28120"
"In post","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","45","40","30450","28120"
"In post","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","125","115","29550","28560"
"In post","2023","30-39","Highlands and Islands","Outside London","Heterosexual / straight","215","205","32190","30440"
"In post","2023","30-39","Highlands and Islands","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Highlands and Islands","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","30-39","Highlands and Islands","Outside London","Unknown","105","100","30840","29500"
"In post","2023","30-39","Inner London - East","London","Heterosexual / straight","2870","2775","45860","41870"
"In post","2023","30-39","Inner London - East","London","LGBO","265","265","47350","43500"
"In post","2023","30-39","Inner London - East","London","Undeclared","320","315","46870","42240"
"In post","2023","30-39","Inner London - East","London","Unknown","840","810","43250","39450"
"In post","2023","30-39","Inner London - West","London","Heterosexual / straight","10560","10295","52010","54630"
"In post","2023","30-39","Inner London - West","London","LGBO","1200","1190","51860","54330"
"In post","2023","30-39","Inner London - West","London","Undeclared","1300","1270","51560","54660"
"In post","2023","30-39","Inner London - West","London","Unknown","2995","2945","51070","53500"
"In post","2023","30-39","Kent","Outside London","Heterosexual / straight","1225","1170","31330","31280"
"In post","2023","30-39","Kent","Outside London","LGBO","100","100","32100","31280"
"In post","2023","30-39","Kent","Outside London","Undeclared","105","100","31620","31280"
"In post","2023","30-39","Kent","Outside London","Unknown","340","330","28610","25880"
"In post","2023","30-39","Lancashire","Outside London","Heterosexual / straight","1850","1755","29910","28120"
"In post","2023","30-39","Lancashire","Outside London","LGBO","130","125","29940","28120"
"In post","2023","30-39","Lancashire","Outside London","Undeclared","115","110","31530","28120"
"In post","2023","30-39","Lancashire","Outside London","Unknown","505","460","28660","28120"
"In post","2023","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","880","815","30160","28120"
"In post","2023","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","85","85","30500","30410"
"In post","2023","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","85","80","30110","29470"
"In post","2023","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","220","200","27880","26960"
"In post","2023","30-39","Lincolnshire","Outside London","Heterosexual / straight","395","380","31810","30410"
"In post","2023","30-39","Lincolnshire","Outside London","LGBO","35","35","32280","30850"
"In post","2023","30-39","Lincolnshire","Outside London","Undeclared","35","35","31050","30790"
"In post","2023","30-39","Lincolnshire","Outside London","Unknown","60","60","30340","28880"
"In post","2023","30-39","Merseyside","Outside London","Heterosexual / straight","3435","3255","31620","28120"
"In post","2023","30-39","Merseyside","Outside London","LGBO","310","305","31450","28120"
"In post","2023","30-39","Merseyside","Outside London","Undeclared","260","250","31050","27890"
"In post","2023","30-39","Merseyside","Outside London","Unknown","1305","1235","28170","25750"
"In post","2023","30-39","North Eastern Scotland","Outside London","Heterosexual / straight","250","235","38410","34730"
"In post","2023","30-39","North Eastern Scotland","Outside London","LGBO","25","20","[c]","[c]"
