"Status","Year","Function_of_post","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G6","5","5","[c]","[c]"
"In post","2023","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G7","10","10","59260","59030"
"In post","2023","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","London","HEO","20","20","40330","38120"
"In post","2023","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","East Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","London","AO","5","5","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","London","EO","20","20","30320","29530"
"In post","2023","Communications","Department for Education (excl. agencies)","London","G6","10","10","69460","70300"
"In post","2023","Communications","Department for Education (excl. agencies)","London","G7","25","25","57020","55580"
"In post","2023","Communications","Department for Education (excl. agencies)","London","HEO","30","30","37040","37870"
"In post","2023","Communications","Department for Education (excl. agencies)","London","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","London","SEO","25","25","46220","46600"
"In post","2023","Communications","Department for Education (excl. agencies)","North East (England)","AO","5","5","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","North East (England)","EO","10","5","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","North East (England)","HEO","5","5","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","North East (England)","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","North West (England)","AO","10","5","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","North West (England)","EO","10","10","26940","26940"
"In post","2023","Communications","Department for Education (excl. agencies)","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","North West (England)","G7","5","5","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","North West (England)","HEO","15","15","32520","32680"
"In post","2023","Communications","Department for Education (excl. agencies)","North West (England)","SEO","10","10","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","Yorkshire and The Humber","HEO","10","10","32760","33870"
"In post","2023","Communications","Department for Education (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","Yorkshire and The Humber","SEO","15","15","42010","43250"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","5","5","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6","5","5","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G7","30","25","54710","54330"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","HEO","25","20","33840","33830"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO","30","30","40690","40260"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","SEO","10","5","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","G7","5","5","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","HEO","5","5","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","SEO","15","15","37650","37500"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Department for International Trade","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for International Trade","London","EO","5","5","[c]","[c]"
"In post","2023","Communications","Department for International Trade","London","G6","5","5","[c]","[c]"
"In post","2023","Communications","Department for International Trade","London","G7","25","25","57410","55370"
"In post","2023","Communications","Department for International Trade","London","HEO","20","20","35610","35010"
