"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for International Trade","Human Resources","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Human Resources","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","International Trade","London","EO","25","[c]","29370","29280"
"New entrant CS","2023","Department for International Trade","International Trade","London","G6/G7","30","[c]","59880","61920"
"New entrant CS","2023","Department for International Trade","International Trade","London","SEO/HEO","80","[c]","37970","35010"
"New entrant CS","2023","Department for International Trade","International Trade","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","International Trade","Outside London","EO","40","[c]","26060","25660"
"New entrant CS","2023","Department for International Trade","International Trade","Outside London","G6/G7","65","[c]","55320","54160"
"New entrant CS","2023","Department for International Trade","International Trade","Outside London","SEO/HEO","245","[c]","39930","40350"
"New entrant CS","2023","Department for International Trade","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Knowledge and Information Management","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Knowledge and Information Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Operational Delivery","London","EO","15","[c]","30900","29280"
"New entrant CS","2023","Department for International Trade","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Operational Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Other","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Other","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Other","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Policy","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Policy","London","SEO/HEO","15","[c]","36030","35010"
"New entrant CS","2023","Department for International Trade","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Project Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Social Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Social Research","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Social Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Social Research","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Social Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Statistics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Statistics","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Unknown","London","EO","30","[c]","20470","18300"
"New entrant CS","2023","Department for International Trade","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Unknown","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Unknown","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Commercial","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Economics","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","London","SEO/HEO","10","[c]","35830","34090"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","AA/AO","25","[c]","21200","21960"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","EO","10","[c]","26590","26590"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","SEO/HEO","15","[c]","31720","31290"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Other","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","G6/G7","75","[c]","49250","43740"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","London","G6/G7","15","[c]","57400","54630"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","London","SEO/HEO","45","[c]","35770","34310"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","Outside London","AA/AO","15","[c]","18300","18300"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","Outside London","G6/G7","10","[c]","51820","49700"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","Outside London","SEO/HEO","15","[c]","32880","31290"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Psychology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Social Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Social Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","London","AA/AO","10","[c]","27070","26870"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","London","SEO/HEO","25","[c]","33630","33880"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Communications","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Communications","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Communications","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Counter Fraud","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","Outside London","EO","25","[c]","26820","26780"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","Outside London","G6/G7","10","[c]","57310","52540"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","Outside London","SEO/HEO","30","[c]","37840","39430"
"New entrant CS","2023","Department for Transport","Economics","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Economics","London","SEO/HEO","20","[c]","30840","29970"
"New entrant CS","2023","Department for Transport","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Economics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Economics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Human Resources","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Human Resources","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Human Resources","Outside London","SEO/HEO","15","[c]","31580","31660"
"New entrant CS","2023","Department for Transport","Knowledge and Information Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Medicine","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Medicine","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Delivery","London","AA/AO","15","[c]","29290","30830"
"New entrant CS","2023","Department for Transport","Operational Delivery","London","EO","30","[c]","30780","30780"
"New entrant CS","2023","Department for Transport","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Delivery","Outside London","AA/AO","885","[c]","22710","22500"
"New entrant CS","2023","Department for Transport","Operational Delivery","Outside London","EO","310","[c]","26930","26780"
"New entrant CS","2023","Department for Transport","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Delivery","Outside London","SEO/HEO","40","[c]","36970","34620"
"New entrant CS","2023","Department for Transport","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Other","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Other","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Other","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Planning","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","London","SEO/HEO","25","[c]","36960","35400"
"New entrant CS","2023","Department for Transport","Policy","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","Outside London","SEO/HEO","20","[c]","35460","31660"
"New entrant CS","2023","Department for Transport","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Project Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Project Delivery","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Property","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Science and Engineering","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Science and Engineering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Science and Engineering","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Science and Engineering","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Science and Engineering","Outside London","SEO/HEO","15","[c]","38860","39430"
"New entrant CS","2023","Department for Transport","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Security","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Security","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Social Research","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Social Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Statistics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Unknown","London","AA/AO","25","[c]","32910","34390"
"New entrant CS","2023","Department for Transport","Unknown","London","EO","25","[c]","30980","30720"
"New entrant CS","2023","Department for Transport","Unknown","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Unknown","London","SEO/HEO","45","[c]","36650","35400"
"New entrant CS","2023","Department for Transport","Unknown","Outside London","AA/AO","10","[c]","22510","22500"
"New entrant CS","2023","Department for Transport","Unknown","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Unknown","Outside London","SEO/HEO","10","[c]","35120","31660"
"New entrant CS","2023","Department for Work and Pensions","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Commercial","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Commercial","Outside London","SEO/HEO","15","[c]","35830","34170"
"New entrant CS","2023","Department for Work and Pensions","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","Outside London","SEO/HEO","10","[c]","35350","32800"
"New entrant CS","2023","Department for Work and Pensions","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","London","AA/AO","10","[c]","25610","25610"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","London","EO","10","[c]","32520","32520"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Outside London","AA/AO","160","[c]","23460","21690"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Outside London","EO","70","[c]","28660","28120"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Outside London","SEO/HEO","50","[c]","34490","34170"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","SEO/HEO","15","[c]","42120","43760"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","AA/AO","10","[c]","21640","21690"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","EO","85","[c]","27970","28120"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","G6/G7","115","[c]","58260","57000"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","SEO/HEO","170","[c]","37750","38470"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Economics","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Economics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Economics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Outside London","AA/AO","15","[c]","21630","21690"
"New entrant CS","2023","Department for Work and Pensions","Finance","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Outside London","SEO/HEO","10","[c]","36830","37110"
"New entrant CS","2023","Department for Work and Pensions","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Outside London","SEO/HEO","20","[c]","34700","34170"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","London","AA/AO","5","[c]","[c]","[c]"
