"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Hydrographic Office","South West (England)","Dorset and Somerset","20","[c]","34160","33470"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","London","Inner London - West","30","[c]","43130","39840"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","North East (England)","Tees Valley and Durham","20","[c]","40880","37760"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","South East (England)","Hampshire and Isle of Wight","45","[c]","34640","37690"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Wales","East Wales","95","[c]","33230","31060"
"New entrant CS","2023","Digital, Data & Technology","UK Supreme Court","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Valuation Office Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Valuation Office Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Advisory, Conciliation and Arbitration Service","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Advisory, Conciliation and Arbitration Service","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Building Digital UK","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Cabinet Office (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Cabinet Office (excl. agencies)","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","London","Inner London - West","15","[c]","28840","28840"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Centre for Environment, Fisheries and Aquaculture Science","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Charity Commission","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Companies House","Wales","East Wales","25","[c]","30700","21570"
"New entrant CS","2023","Finance","Competition and Markets Authority","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Crown Commercial Service","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Crown Office and Procurator Fiscal Service","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Crown Office and Procurator Fiscal Service","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Crown Prosecution Service","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Crown Prosecution Service","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Crown Prosecution Service","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Defence Equipment and Support","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","70","[c]","26190","25000"
"New entrant CS","2023","Finance","Defence Science and Technology Laboratory","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Defence Science and Technology Laboratory","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education (excl. agencies)","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for International Trade","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for International Trade","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","London","Inner London - West","25","[c]","38630","39150"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","10","[c]","37080","35640"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester","20","[c]","37520","38470"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","North West (England)","Lancashire","10","[c]","32520","31150"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","South Yorkshire","10","[c]","27410","21690"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","West Yorkshire","15","[c]","30080","28120"
"New entrant CS","2023","Finance","Department of Health and Social Care (excl. agencies)","London","Inner London - West","20","[c]","34680","28770"
"New entrant CS","2023","Finance","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Driver and Vehicle Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Education and Skills Funding Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Education and Skills Funding Agency","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Education and Skills Funding Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Education and Skills Funding Agency","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Estyn","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Food Standards Agency","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Food Standards Agency","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Food Standards Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Government Legal Department","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Government Legal Department","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Courts and Tribunals Service","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Courts and Tribunals Service","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Courts and Tribunals Service","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Courts and Tribunals Service","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Land Registry","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","London","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","London","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","20","[c]","35830","34400"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","Scotland","West Central Scotland","50","[c]","23050","22520"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","South East (England)","Surrey, East and West Sussex","15","[c]","25440","22520"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","West Yorkshire","30","[c]","24240","22520"
"New entrant CS","2023","Finance","HM Treasury (excl. agencies)","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Treasury (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Treasury (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Health and Safety Executive","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","North West (England)","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Intellectual Property Office","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Maritime and Coastguard Agency","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Medicines and Healthcare Products Regulatory Agency","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Met Office","South West (England)","Devon","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","East of England","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","London","Inner London - West","20","[c]","40440","31020"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","North West (England)","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","29730","29080"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","South East (England)","Hampshire and Isle of Wight","15","[c]","31940","30490"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","33440","27140"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","London","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Savings and Investments","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland Office","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","London","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Rail and Road","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Rail and Road","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Queen Elizabeth II Centre","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Registers of Scotland","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Registers of Scotland","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Courts and Tribunals Service","Scotland","Eastern Scotland","10","[c]","35370","25860"
"New entrant CS","2023","Finance","Scottish Prison Service","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Prison Service","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Serious Fraud Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Submarine Delivery Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","The Insolvency Service","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","The Insolvency Service","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","The Insolvency Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","The Insolvency Service","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Debt Management Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Export Finance","London","Inner London - West","10","[c]","42800","35190"
"New entrant CS","2023","Finance","UK Health Security Agency","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Health Security Agency","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Health Security Agency","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Health Security Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Health Security Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Health Security Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Health Security Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Health Security Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Hydrographic Office","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Space Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
