"Status","Year","Age","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","AA/AO","Female","35","[c]","21770","21690"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","AA/AO","Male","40","[c]","21980","21690"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions (excl. agencies)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Disclosure Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Disclosure Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Licensing Agency","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Licensing Agency","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Licensing Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Licensing Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Driver and Vehicle Standards Agency","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Education Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Education Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Food Standards Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Food Standards Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Actuary's Department","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Actuary's Department","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Internal Audit Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Internal Audit Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Legal Department","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Legal Department","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Legal Department","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Legal Department","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Property Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Government Property Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","AA/AO","Female","45","[c]","21600","21780"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","AA/AO","Male","35","[c]","21350","21780"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Courts and Tribunals Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","AA/AO","Female","40","[c]","23880","23230"
"New entrant CS","2023","60-64","HM Prison and Probation Service","AA/AO","Male","80","[c]","24960","23230"
"New entrant CS","2023","60-64","HM Prison and Probation Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Prison and Probation Service","Unknown","Female","45","[c]","22730","23090"
"New entrant CS","2023","60-64","HM Prison and Probation Service","Unknown","Male","55","[c]","23430","23640"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","AA/AO","Female","35","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Treasury (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Treasury (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Health and Safety Executive","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Health and Safety Executive","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Health and Safety Executive","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Health and Safety Executive","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Health and Safety Executive","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Health and Safety Executive","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","AA/AO","Female","85","[c]","22830","22400"
"New entrant CS","2023","60-64","Home Office","AA/AO","Male","45","[c]","23000","22400"
"New entrant CS","2023","60-64","Home Office","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","EO","Male","60","[c]","29750","29750"
"New entrant CS","2023","60-64","Home Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Institute for Apprenticeships and Technical Education","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Institute for Apprenticeships and Technical Education","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal Aid Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal Aid Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal Aid Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal Aid Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Maritime and Coastguard Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Maritime and Coastguard Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Maritime and Coastguard Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Maritime and Coastguard Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Maritime and Coastguard Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Maritime and Coastguard Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicines and Healthcare Products Regulatory Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicines and Healthcare Products Regulatory Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicines and Healthcare Products Regulatory Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicines and Healthcare Products Regulatory Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Met Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Met Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","AA/AO","Male","45","[c]","23860","22220"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Infrastructure Commission","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Infrastructure Commission","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Records of Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Records of Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Records of Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Records of Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Savings and Investments","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Savings and Investments","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of Gas and Electricity Markets","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of Gas and Electricity Markets","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of Gas and Electricity Markets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of Gas and Electricity Markets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of the Public Guardian","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of the Public Guardian","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of the Public Guardian","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of the Public Guardian","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectorate","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectorate","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Registers of Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Registers of Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Royal Fleet Auxiliary","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Rural Payments Agency","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Rural Payments Agency","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Rural Payments Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Rural Payments Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Courts and Tribunals Service","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Courts and Tribunals Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Courts and Tribunals Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Courts and Tribunals Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Government (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Government (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Government (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Government (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Government (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Government (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Government (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Government (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Prison Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Prison Service","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Prison Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Prison Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Public Pensions Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Public Pensions Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Serious Fraud Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Serious Fraud Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Social Security Scotland","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Social Security Scotland","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Social Security Scotland","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Social Security Scotland","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Social Security Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Social Security Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Social Security Scotland","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Social Security Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Submarine Delivery Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Submarine Delivery Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","The Insolvency Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","The Insolvency Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Transport Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Transport Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Transport Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Transport Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Debt Management Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Debt Management Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Health Security Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Hydrographic Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Hydrographic Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Hydrographic Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Hydrographic Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Statistics Authority","AA/AO","Female","35","[c]","21460","21200"
"New entrant CS","2023","60-64","UK Statistics Authority","AA/AO","Male","45","[c]","21920","21200"
"New entrant CS","2023","60-64","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Statistics Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Statistics Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Valuation Office Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Valuation Office Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Valuation Office Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Valuation Office Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Vehicle Certification Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Vehicle Certification Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Veterinary Medicines Directorate","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Veterinary Medicines Directorate","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Welsh Government (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Welsh Government (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Welsh Government (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Welsh Government (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Welsh Government (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Welsh Government (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wilton Park","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wilton Park","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Animal and Plant Health Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Animal and Plant Health Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Animal and Plant Health Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Animal and Plant Health Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Animal and Plant Health Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Animal and Plant Health Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Animal and Plant Health Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
