"Status","Year","Age","Disability","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Declared disabled","South East (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","South West (England)","Female","35","[c]","32370","30320"
"New entrant CS","2023","40-49","Declared disabled","South West (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Wales","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Wales","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","West Midlands (England)","Female","40","[c]","27440","23640"
"New entrant CS","2023","40-49","Declared disabled","West Midlands (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Yorkshire and The Humber","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Yorkshire and The Humber","Male","35","[c]","30230","24910"
"New entrant CS","2023","40-49","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","East Midlands (England)","Female","140","[c]","28850","23640"
"New entrant CS","2023","40-49","Declared non-disabled","East Midlands (England)","Male","95","[c]","31200","28880"
"New entrant CS","2023","40-49","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","East of England","Female","110","[c]","28860","24270"
"New entrant CS","2023","40-49","Declared non-disabled","East of England","Male","95","[c]","33670","28880"
"New entrant CS","2023","40-49","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","London","Female","250","[c]","46520","41750"
"New entrant CS","2023","40-49","Declared non-disabled","London","Male","225","[c]","49070","41870"
"New entrant CS","2023","40-49","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","North East (England)","Female","160","[c]","32230","28120"
"New entrant CS","2023","40-49","Declared non-disabled","North East (England)","Male","125","[c]","35120","30440"
"New entrant CS","2023","40-49","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","North West (England)","Female","295","[c]","32070","25530"
"New entrant CS","2023","40-49","Declared non-disabled","North West (England)","Male","205","[c]","35340","28880"
"New entrant CS","2023","40-49","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Northern Ireland","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scotland","Female","280","[c]","33090","29100"
"New entrant CS","2023","40-49","Declared non-disabled","Scotland","Male","190","[c]","35830","29100"
"New entrant CS","2023","40-49","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","South East (England)","Female","195","[c]","30540","27080"
"New entrant CS","2023","40-49","Declared non-disabled","South East (England)","Male","155","[c]","35070","30880"
"New entrant CS","2023","40-49","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","South West (England)","Female","230","[c]","33880","30930"
"New entrant CS","2023","40-49","Declared non-disabled","South West (England)","Male","190","[c]","37310","33830"
"New entrant CS","2023","40-49","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Wales","Female","220","[c]","31270","25830"
"New entrant CS","2023","40-49","Declared non-disabled","Wales","Male","160","[c]","34650","28880"
"New entrant CS","2023","40-49","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","West Midlands (England)","Female","195","[c]","32690","23640"
"New entrant CS","2023","40-49","Declared non-disabled","West Midlands (England)","Male","135","[c]","35010","28880"
"New entrant CS","2023","40-49","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Yorkshire and The Humber","Female","190","[c]","35050","28880"
"New entrant CS","2023","40-49","Declared non-disabled","Yorkshire and The Humber","Male","140","[c]","36260","28880"
"New entrant CS","2023","40-49","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","East Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","South East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","South East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","South West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","South West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","East Midlands (England)","Female","110","[c]","29650","23230"
"New entrant CS","2023","40-49","Unknown","East Midlands (England)","Male","70","[c]","29300","26780"
"New entrant CS","2023","40-49","Unknown","East of England","Female","115","[c]","32550","26270"
"New entrant CS","2023","40-49","Unknown","East of England","Male","85","[c]","29440","26780"
"New entrant CS","2023","40-49","Unknown","London","Female","360","[c]","38610","29750"
"New entrant CS","2023","40-49","Unknown","London","Male","265","[c]","42080","33500"
"New entrant CS","2023","40-49","Unknown","North East (England)","Female","110","[c]","26980","23390"
"New entrant CS","2023","40-49","Unknown","North East (England)","Male","100","[c]","30610","25880"
"New entrant CS","2023","40-49","Unknown","North West (England)","Female","370","[c]","26550","23390"
"New entrant CS","2023","40-49","Unknown","North West (England)","Male","245","[c]","29090","25750"
"New entrant CS","2023","40-49","Unknown","Northern Ireland","Female","45","[c]","26230","22520"
"New entrant CS","2023","40-49","Unknown","Northern Ireland","Male","40","[c]","29560","25750"
"New entrant CS","2023","40-49","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Scotland","Female","400","[c]","31440","27080"
"New entrant CS","2023","40-49","Unknown","Scotland","Male","275","[c]","33590","29100"
"New entrant CS","2023","40-49","Unknown","South East (England)","Female","245","[c]","32930","26840"
"New entrant CS","2023","40-49","Unknown","South East (England)","Male","240","[c]","32220","27500"
"New entrant CS","2023","40-49","Unknown","South West (England)","Female","230","[c]","34090","30320"
"New entrant CS","2023","40-49","Unknown","South West (England)","Male","215","[c]","37880","33830"
"New entrant CS","2023","40-49","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Wales","Female","100","[c]","28830","22870"
"New entrant CS","2023","40-49","Unknown","Wales","Male","85","[c]","30160","27080"
"New entrant CS","2023","40-49","Unknown","West Midlands (England)","Female","165","[c]","29530","25750"
"New entrant CS","2023","40-49","Unknown","West Midlands (England)","Male","120","[c]","33010","28880"
"New entrant CS","2023","40-49","Unknown","Yorkshire and The Humber","Female","190","[c]","28970","25750"
"New entrant CS","2023","40-49","Unknown","Yorkshire and The Humber","Male","165","[c]","32780","26780"
"New entrant CS","2023","50-59","Declared disabled","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","East Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","East of England","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","North East (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","North East (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","North West (England)","Female","35","[c]","27510","22520"
"New entrant CS","2023","50-59","Declared disabled","North West (England)","Male","35","[c]","25010","22400"
"New entrant CS","2023","50-59","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Scotland","Female","45","[c]","29020","29100"
"New entrant CS","2023","50-59","Declared disabled","Scotland","Male","30","[c]","30010","23450"
"New entrant CS","2023","50-59","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","South East (England)","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","South East (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","South West (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","South West (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Wales","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Wales","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Midlands (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","East Midlands (England)","Female","110","[c]","29110","23230"
"New entrant CS","2023","50-59","Declared non-disabled","East Midlands (England)","Male","75","[c]","33330","27310"
"New entrant CS","2023","50-59","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","East of England","Female","105","[c]","27830","23640"
"New entrant CS","2023","50-59","Declared non-disabled","East of England","Male","80","[c]","31710","28880"
"New entrant CS","2023","50-59","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","London","Female","145","[c]","45360","39110"
"New entrant CS","2023","50-59","Declared non-disabled","London","Male","135","[c]","49380","43320"
"New entrant CS","2023","50-59","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","North East (England)","Female","100","[c]","30390","24070"
"New entrant CS","2023","50-59","Declared non-disabled","North East (England)","Male","95","[c]","34860","29970"
"New entrant CS","2023","50-59","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","North West (England)","Female","190","[c]","30560","23230"
"New entrant CS","2023","50-59","Declared non-disabled","North West (England)","Male","145","[c]","34900","27490"
"New entrant CS","2023","50-59","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Northern Ireland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Northern Ireland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Scotland","Female","195","[c]","30610","29100"
"New entrant CS","2023","50-59","Declared non-disabled","Scotland","Male","155","[c]","34190","29100"
"New entrant CS","2023","50-59","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","South East (England)","Female","150","[c]","30000","23790"
"New entrant CS","2023","50-59","Declared non-disabled","South East (England)","Male","170","[c]","31880","28000"
"New entrant CS","2023","50-59","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","South West (England)","Female","125","[c]","32110","28000"
"New entrant CS","2023","50-59","Declared non-disabled","South West (England)","Male","165","[c]","38960","34500"
"New entrant CS","2023","50-59","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Wales","Female","140","[c]","29060","22990"
"New entrant CS","2023","50-59","Declared non-disabled","Wales","Male","115","[c]","33980","27490"
"New entrant CS","2023","50-59","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","West Midlands (England)","Female","125","[c]","31700","24070"
"New entrant CS","2023","50-59","Declared non-disabled","West Midlands (England)","Male","120","[c]","37830","31060"
"New entrant CS","2023","50-59","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Yorkshire and The Humber","Female","125","[c]","32320","24070"
"New entrant CS","2023","50-59","Declared non-disabled","Yorkshire and The Humber","Male","105","[c]","35630","28880"
"New entrant CS","2023","50-59","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","South East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","South West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","South West (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","East Midlands (England)","Female","85","[c]","27060","23230"
"New entrant CS","2023","50-59","Unknown","East Midlands (England)","Male","100","[c]","30720","27080"
"New entrant CS","2023","50-59","Unknown","East of England","Female","80","[c]","27450","23390"
"New entrant CS","2023","50-59","Unknown","East of England","Male","110","[c]","30890","26780"
"New entrant CS","2023","50-59","Unknown","London","Female","255","[c]","35060","29750"
"New entrant CS","2023","50-59","Unknown","London","Male","240","[c]","42830","30870"
"New entrant CS","2023","50-59","Unknown","North East (England)","Female","85","[c]","30680","22910"
"New entrant CS","2023","50-59","Unknown","North East (England)","Male","80","[c]","31480","23390"
"New entrant CS","2023","50-59","Unknown","North West (England)","Female","265","[c]","26150","22400"
"New entrant CS","2023","50-59","Unknown","North West (England)","Male","240","[c]","29940","25750"
"New entrant CS","2023","50-59","Unknown","Northern Ireland","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Northern Ireland","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Overseas","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Scotland","Female","315","[c]","30610","25710"
"New entrant CS","2023","50-59","Unknown","Scotland","Male","290","[c]","30990","26330"
"New entrant CS","2023","50-59","Unknown","South East (England)","Female","215","[c]","29140","25750"
"New entrant CS","2023","50-59","Unknown","South East (England)","Male","275","[c]","33040","27140"
"New entrant CS","2023","50-59","Unknown","South West (England)","Female","150","[c]","31320","26960"
"New entrant CS","2023","50-59","Unknown","South West (England)","Male","265","[c]","38300","33830"
"New entrant CS","2023","50-59","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Wales","Female","80","[c]","26900","22520"
"New entrant CS","2023","50-59","Unknown","Wales","Male","75","[c]","29300","25880"
"New entrant CS","2023","50-59","Unknown","West Midlands (England)","Female","105","[c]","28720","23390"
"New entrant CS","2023","50-59","Unknown","West Midlands (England)","Male","120","[c]","30430","27080"
"New entrant CS","2023","50-59","Unknown","Yorkshire and The Humber","Female","140","[c]","27840","23230"
"New entrant CS","2023","50-59","Unknown","Yorkshire and The Humber","Male","140","[c]","31370","25750"
"New entrant CS","2023","60-64","Declared disabled","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","South East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","South West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","East Midlands (England)","Female","15","[c]","[c]","[c]"
