"Status","Year","Function_of_post","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","London","EO","5","5","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Government","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Government","Scotland","EO","5","5","[c]","[c]"
"In post","2023","Communications","Scottish Government","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Government","Scotland","G7","5","5","[c]","[c]"
"In post","2023","Communications","Scottish Government","Scotland","HEO","20","20","37510","38170"
"In post","2023","Communications","Scottish Government","Scotland","SEO","5","5","[c]","[c]"
"In post","2023","Communications","The National Archives","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","London","HEO","5","5","[c]","[c]"
"In post","2023","Communications","The National Archives","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Export Finance","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Export Finance","London","G6","10","10","75090","71830"
"In post","2023","Communications","UK Export Finance","London","G7","20","20","60610","59870"
"In post","2023","Communications","UK Export Finance","London","HEO","15","15","35960","34950"
"In post","2023","Communications","UK Export Finance","London","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","UK Export Finance","London","SEO","20","20","44890","43000"
"In post","2023","Communications","UK Export Finance","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","South East (England)","G7","5","5","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","South East (England)","HEO","5","5","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","South East (England)","SEO","5","5","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","Wales","G7","10","10","51720","51460"
"In post","2023","Communications","UK Statistics Authority","Wales","HEO","15","15","31140","31060"
"In post","2023","Communications","UK Statistics Authority","Wales","SEO","15","15","38240","37760"
"In post","2023","Communications","UK Supreme Court","London","EO","5","5","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Welsh Government","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Welsh Government","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Welsh Government","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Attorney General's Departments","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Attorney General's Departments","London","EO","45","45","27920","27010"
"In post","2023","Counter Fraud","Attorney General's Departments","London","G6","40","40","72750","72030"
"In post","2023","Counter Fraud","Attorney General's Departments","London","G7","40","35","60480","60310"
"In post","2023","Counter Fraud","Attorney General's Departments","London","HEO","35","35","35330","34500"
"In post","2023","Counter Fraud","Attorney General's Departments","London","SCS level","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Attorney General's Departments","London","SEO","70","70","41880","41400"
"In post","2023","Counter Fraud","Cabinet Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","London","G6","15","15","66840","66530"
"In post","2023","Counter Fraud","Cabinet Office","London","G7","25","25","57580","56430"
"In post","2023","Counter Fraud","Cabinet Office","London","HEO","15","15","35470","35240"
"In post","2023","Counter Fraud","Cabinet Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","London","SEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Scotland","G7","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Scotland","HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Scotland","SEO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Yorkshire and The Humber","SEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Chancellor's other departments","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Chancellor's other departments","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
