"Status","Year","Age","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Inner London - West","Westminster","15","[c]","57850","55150"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Kent","East Kent","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Lancashire","Blackpool","25","[c]","34060","34970"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Lancashire","Mid Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Merseyside","Sefton","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Merseyside","Wirral","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Sunderland","15","[c]","31680","31990"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","30","[c]","34670","30260"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","Redbridge and Waltham Forest","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","Stoke-on-Trent","20","[c]","23300","21690"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","South Yorkshire","Barnsley, Doncaster and Rotherham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","South Yorkshire","Sheffield","20","[c]","34730","34170"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Southern Scotland","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Central Scotland","Glasgow City","25","[c]","25400","27570"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Central Scotland","North Lanarkshire","10","[c]","23000","21690"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Midlands","Birmingham","20","[c]","26710","28120"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Central Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Yorkshire","Leeds","15","[c]","39980","28120"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department of Health and Social Care (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department of Health and Social Care (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department of Health and Social Care (excl. agencies)","Inner London - West","Westminster","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department of Health and Social Care (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department of Health and Social Care (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department of Health and Social Care (excl. agencies)","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department of Health and Social Care (excl. agencies)","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department of Health and Social Care (excl. agencies)","West Yorkshire","Leeds","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Licensing Agency","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Swansea","20","[c]","33800","31350"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Education and Skills Funding Agency","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Education and Skills Funding Agency","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Education and Skills Funding Agency","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Food Standards Agency","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Food Standards Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Food Standards Agency","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Food Standards Agency","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Food Standards Agency","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Food Standards Agency","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Food Standards Agency","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Food Standards Agency","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","Westminster","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Forestry and Land Scotland","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Commercial Organisation","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Commercial Organisation","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Commercial Organisation","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Commercial Organisation","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Commercial Organisation","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Commercial Organisation","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Internal Audit Agency","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Internal Audit Agency","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Internal Audit Agency","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Internal Audit Agency","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Internal Audit Agency","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Legal Department","Inner London - West","Westminster","15","[c]","69750","76200"
"Leaver Dept.","2023","50-59","Government Property Agency","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Property Agency","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Property Agency","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Inner London - West","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Shropshire and Staffordshire","Stoke-on-Trent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","West Central Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Crown Prosecution Service Inspectorate","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Hampshire and Isle of Wight","Central Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Inner London - West","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Kent","Kent Thames Gateway","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
