"Status","Year","Ethnicity","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Undeclared","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AO","Undeclared","40","[c]","22770","21780"
"Leaver Dept.","2023","Undeclared","Outside London","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","EO","Undeclared","45","[c]","27520","27570"
"Leaver Dept.","2023","Undeclared","Outside London","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SEO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AA","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AO","Unknown","65","[c]","25230","25480"
"Leaver Dept.","2023","Unknown","London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","EO","Unknown","155","[c]","29510","29660"
"Leaver Dept.","2023","Unknown","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","G6","Unknown","95","[c]","67730","66480"
"Leaver Dept.","2023","Unknown","London","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","G7","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","G7","Unknown","250","[c]","56190","55340"
"Leaver Dept.","2023","Unknown","London","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","HEO","Unknown","745","[c]","33170","32790"
"Leaver Dept.","2023","Unknown","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SCS level","Unknown","55","[c]","88810","76740"
"Leaver Dept.","2023","Unknown","London","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SEO","Unknown","230","[c]","42280","41890"
"Leaver Dept.","2023","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AA","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AO","Unknown","435","[c]","22270","22010"
"Leaver Dept.","2023","Unknown","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","EO","Unknown","305","[c]","27130","26960"
"Leaver Dept.","2023","Unknown","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G6","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G7","Unknown","80","[c]","53690","54260"
"Leaver Dept.","2023","Unknown","Outside London","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","HEO","Unknown","300","[c]","32240","32000"
"Leaver Dept.","2023","Unknown","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SEO","Unknown","125","[c]","40230","39040"
"Leaver Dept.","2023","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","HEO","Unknown","40","[c]","31380","32000"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","AO","Heterosexual / straight","75","[c]","25360","25480"
"Leaver Dept.","2023","White","London","AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","EO","Heterosexual / straight","310","[c]","29360","28850"
"Leaver Dept.","2023","White","London","EO","LGBO","60","[c]","29490","28780"
"Leaver Dept.","2023","White","London","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","G6","Heterosexual / straight","225","[c]","68070","66620"
"Leaver Dept.","2023","White","London","G6","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","G6","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","G6","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","G7","Heterosexual / straight","525","[c]","55750","55020"
"Leaver Dept.","2023","White","London","G7","LGBO","75","[c]","55740","54820"
"Leaver Dept.","2023","White","London","G7","Undeclared","40","[c]","55450","54700"
"Leaver Dept.","2023","White","London","G7","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","HEO","Heterosexual / straight","575","[c]","34860","34560"
"Leaver Dept.","2023","White","London","HEO","LGBO","110","[c]","34800","34310"
"Leaver Dept.","2023","White","London","HEO","Undeclared","55","[c]","34840","34550"
"Leaver Dept.","2023","White","London","HEO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","SCS level","Heterosexual / straight","170","[c]","91810","82830"
"Leaver Dept.","2023","White","London","SCS level","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","SEO","Heterosexual / straight","415","[c]","42340","41870"
"Leaver Dept.","2023","White","London","SEO","LGBO","75","[c]","42110","41730"
"Leaver Dept.","2023","White","London","SEO","Undeclared","45","[c]","41880","41870"
"Leaver Dept.","2023","White","London","SEO","Unknown","25","[c]","[c]","[c]"
