"Status","Year","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Undeclared","60","[c]","47530","43440"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Undeclared","30","[c]","43310","39990"
"Leaver CS","2023","Undeclared","Finance","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Undeclared","45","[c]","37500","36300"
"Leaver CS","2023","Undeclared","Human Resources","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Heterosexual / straight","180","[c]","30540","27570"
"Leaver CS","2023","Undeclared","No function","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Undeclared","630","[c]","33680","28120"
"Leaver CS","2023","Undeclared","No function","Unknown","235","[c]","30580","27570"
"Leaver CS","2023","Undeclared","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Undeclared","35","[c]","44830","42580"
"Leaver CS","2023","Undeclared","Project Delivery","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Unknown","160","[c]","31590","29440"
"Leaver CS","2023","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","200","[c]","63170","64500"
"Leaver CS","2023","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Unknown","80","[c]","39540","36590"
"Leaver CS","2023","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Unknown","125","[c]","33460","28120"
"Leaver CS","2023","Unknown","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Unknown","220","[c]","21850","21690"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Unknown","420","[c]","42860","39150"
"Leaver CS","2023","Unknown","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Unknown","125","[c]","38230","34250"
"Leaver CS","2023","Unknown","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Grants Management","Unknown","110","[c]","23160","22150"
"Leaver CS","2023","Unknown","Human Resources","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Unknown","170","[c]","35560","30740"
"Leaver CS","2023","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Unknown","90","[c]","46730","51890"
"Leaver CS","2023","Unknown","No function","Heterosexual / straight","185","[c]","31120","25700"
"Leaver CS","2023","Unknown","No function","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Undeclared","65","[c]","31800","29660"
"Leaver CS","2023","Unknown","No function","Unknown","6035","[c]","30780","25880"
"Leaver CS","2023","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Unknown","145","[c]","38860","35160"
"Leaver CS","2023","Unknown","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Unknown","155","[c]","32400","27000"
"Leaver CS","2023","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Unknown","175","[c]","30400","27500"
"Leaver CS","2023","Unknown","Unknown","Heterosexual / straight","115","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Undeclared","240","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","770","[c]","34140","30540"
"Leaver CS","2023","White","Analysis","Heterosexual / straight","270","[c]","39040","34890"
"Leaver CS","2023","White","Analysis","LGBO","45","[c]","34740","31560"
"Leaver CS","2023","White","Analysis","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Unknown","180","[c]","37230","36580"
"Leaver CS","2023","White","Commercial","Heterosexual / straight","260","[c]","45580","39770"
"Leaver CS","2023","White","Commercial","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Heterosexual / straight","215","[c]","45920","41370"
"Leaver CS","2023","White","Communications","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Heterosexual / straight","235","[c]","30320","28120"
"Leaver CS","2023","White","Counter Fraud","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Undeclared","35","[c]","28310","28120"
"Leaver CS","2023","White","Counter Fraud","Unknown","345","[c]","26340","27570"
"Leaver CS","2023","White","Debt","Heterosexual / straight","175","[c]","22740","21690"
"Leaver CS","2023","White","Debt","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Unknown","260","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Heterosexual / straight","915","[c]","44260","40450"
"Leaver CS","2023","White","Digital, Data & Technology","LGBO","100","[c]","42200","38470"
"Leaver CS","2023","White","Digital, Data & Technology","Undeclared","75","[c]","39750","36050"
"Leaver CS","2023","White","Digital, Data & Technology","Unknown","185","[c]","45130","43760"
"Leaver CS","2023","White","Finance","Heterosexual / straight","355","[c]","41770","37000"
"Leaver CS","2023","White","Finance","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Undeclared","35","[c]","48190","44590"
"Leaver CS","2023","White","Finance","Unknown","140","[c]","43460","36980"
"Leaver CS","2023","White","Grants Management","Heterosexual / straight","50","[c]","25250","22150"
"Leaver CS","2023","White","Grants Management","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Heterosexual / straight","885","[c]","34600","29350"
"Leaver CS","2023","White","Human Resources","LGBO","70","[c]","41240","34300"
"Leaver CS","2023","White","Human Resources","Undeclared","45","[c]","31660","28120"
"Leaver CS","2023","White","Human Resources","Unknown","85","[c]","36180","32140"
"Leaver CS","2023","White","Internal Audit","Heterosexual / straight","35","[c]","47290","41000"
"Leaver CS","2023","White","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Heterosexual / straight","445","[c]","47220","49050"
"Leaver CS","2023","White","Legal","LGBO","35","[c]","48020","52360"
"Leaver CS","2023","White","Legal","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Unknown","80","[c]","51240","56450"
"Leaver CS","2023","White","No function","Heterosexual / straight","14185","[c]","32130","27570"
"Leaver CS","2023","White","No function","LGBO","1305","[c]","32470","28120"
"Leaver CS","2023","White","No function","Undeclared","1255","[c]","30460","27570"
"Leaver CS","2023","White","No function","Unknown","2640","[c]","30090","26750"
"Leaver CS","2023","White","Project Delivery","Heterosexual / straight","650","[c]","45200","41050"
"Leaver CS","2023","White","Project Delivery","LGBO","50","[c]","39960","35850"
"Leaver CS","2023","White","Project Delivery","Undeclared","45","[c]","43580","41200"
"Leaver CS","2023","White","Project Delivery","Unknown","215","[c]","42690","40340"
"Leaver CS","2023","White","Property","Heterosexual / straight","380","[c]","36990","33990"
"Leaver CS","2023","White","Property","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Undeclared","30","[c]","35320","31270"
"Leaver CS","2023","White","Property","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Heterosexual / straight","570","[c]","32700","27860"
"Leaver CS","2023","White","Security","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Undeclared","50","[c]","37170","39070"
"Leaver CS","2023","White","Security","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Heterosexual / straight","995","[c]","43380","38130"
"Leaver CS","2023","White","Unknown","LGBO","115","[c]","38950","34730"
"Leaver CS","2023","White","Unknown","Undeclared","75","[c]","46970","42860"
"Leaver CS","2023","White","Unknown","Unknown","255","[c]","43760","38470"
"Leaver Dept.","2023","Asian","Analysis","Heterosexual / straight","35","[c]","39690","38020"
"Leaver Dept.","2023","Asian","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Heterosexual / straight","55","[c]","43110","37590"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Heterosexual / straight","45","[c]","43520","37590"
"Leaver Dept.","2023","Asian","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Heterosexual / straight","40","[c]","38090","34790"
"Leaver Dept.","2023","Asian","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Heterosexual / straight","735","[c]","34310","31060"
"Leaver Dept.","2023","Asian","No function","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Undeclared","35","[c]","35930","32650"
"Leaver Dept.","2023","Asian","No function","Unknown","105","[c]","32640","28380"
"Leaver Dept.","2023","Asian","Project Delivery","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Heterosexual / straight","340","[c]","33270","31290"
"Leaver Dept.","2023","Black","No function","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
