"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Black","Operational Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Operational Research","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Operational Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Operational Research","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Operational Research","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
