"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","City of Edinburgh","Outside London","65","[c]","46710","41500"
"Leaver Dept.","2023","Unknown","Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Glasgow City","Outside London","100","[c]","35040","32960"
"Leaver Dept.","2023","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","South Lanarkshire","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","East Sussex CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Milton Keynes","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Bristol, City of","Outside London","25","[c]","40120","37860"
"Leaver Dept.","2023","Unknown","South West (England)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Unknown","70","[c]","37750","33020"
"Leaver Dept.","2023","Unknown","Wales","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","Cardiff and Vale of Glamorgan","Outside London","15","[c]","41880","36180"
"Leaver Dept.","2023","Unknown","Wales","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","Swansea","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Birmingham","Outside London","40","[c]","37920","32630"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Staffordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","Leeds","Outside London","85","[c]","37340","33210"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","York","Outside London","45","[c]","35450","33520"
"Leaver Dept.","2023","Veterinarian","East of England","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","North West (England)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","South West (England)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","South West (England)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","Leicester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","Croydon","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","Enfield","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","Hounslow and Richmond upon Thames","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","Lambeth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","Tower Hamlets","London","15","[c]","38230","33500"
"New entrant CS","2023","Commercial","London","Westminster","London","80","[c]","42590","35010"
"New entrant CS","2023","Commercial","North East (England)","Darlington","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North East (England)","Tyneside","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","Greater Manchester South West","Outside London","10","[c]","45100","38700"
"New entrant CS","2023","Commercial","North West (England)","Liverpool","Outside London","10","[c]","37750","32570"
"New entrant CS","2023","Commercial","North West (England)","Manchester","Outside London","25","[c]","44420","37640"
"New entrant CS","2023","Commercial","North West (England)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","Warrington","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","Glasgow City","Outside London","25","[c]","40410","31580"
"New entrant CS","2023","Commercial","Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","Central Hampshire","Outside London","20","[c]","29160","27140"
"New entrant CS","2023","Commercial","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","Portsmouth","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","145","[c]","32560","29000"
"New entrant CS","2023","Commercial","South West (England)","Bristol, City of","Outside London","20","[c]","40580","37300"
"New entrant CS","2023","Commercial","South West (England)","Devon CC","Outside London","15","[c]","43890","40420"
"New entrant CS","2023","Commercial","South West (England)","Dorset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","Plymouth","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","Somerset CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","Wiltshire","Outside London","30","[c]","30360","27470"
"New entrant CS","2023","Commercial","Wales","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","Monmouthshire and Newport","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","Birmingham","Outside London","25","[c]","48150","37300"
"New entrant CS","2023","Commercial","West Midlands (England)","Coventry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","Staffordshire CC","Outside London","20","[c]","33270","28840"
"New entrant CS","2023","Commercial","West Midlands (England)","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","Leeds","Outside London","30","[c]","45830","37680"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","Sheffield","Outside London","10","[c]","47850","37590"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","York","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Midlands (England)","Derby","Outside London","[c]","[c]","[c]","[c]"
