"Status","Year","Organisation","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","UK Health Security Agency","Surrey, East and West Sussex","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Surrey, East and West Sussex","West Surrey","Unknown","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Surrey, East and West Sussex","West Sussex (North East)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","UK Health Security Agency","Surrey, East and West Sussex","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Surrey, East and West Sussex","West Sussex (North East)","Undeclared","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Surrey, East and West Sussex","West Sussex (North East)","Unknown","10","10","[c]","[c]"
"In post","2023","UK Health Security Agency","Surrey, East and West Sussex","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Surrey, East and West Sussex","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Surrey, East and West Sussex","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Tees Valley and Durham","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Tees Valley and Durham","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Tees Valley and Durham","Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Tees Valley and Durham","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Tees Valley and Durham","Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Tees Valley and Durham","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Tees Valley and Durham","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Tees Valley and Durham","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Central Scotland","Glasgow City","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","West Central Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Central Scotland","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Central Scotland","Glasgow City","Unknown","15","15","[c]","[c]"
"In post","2023","UK Health Security Agency","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Central Scotland","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Central Scotland","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands","Birmingham","Heterosexual / straight","150","140","43940","37060"
"In post","2023","UK Health Security Agency","West Midlands","Birmingham","LGBO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands","Birmingham","Undeclared","25","20","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands","Birmingham","Unknown","80","75","42410","35570"
"In post","2023","UK Health Security Agency","West Midlands","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands","Solihull","Unknown","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Wales and The Valleys","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Yorkshire","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Yorkshire","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Yorkshire","Bradford","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Yorkshire","Calderdale and Kirklees","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","West Yorkshire","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Yorkshire","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Yorkshire","Calderdale and Kirklees","Unknown","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","West Yorkshire","Leeds","Heterosexual / straight","140","135","46370","40590"
"In post","2023","UK Health Security Agency","West Yorkshire","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Yorkshire","Leeds","Undeclared","15","15","[c]","[c]"
"In post","2023","UK Health Security Agency","West Yorkshire","Leeds","Unknown","90","85","46140","41920"
"In post","2023","UK Health Security Agency","West Yorkshire","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Yorkshire","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Yorkshire","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","Dorset and Somerset","Somerset CC","Heterosexual / straight","595","570","38510","34370"
"In post","2023","UK Hydrographic Office","Dorset and Somerset","Somerset CC","LGBO","30","30","[c]","[c]"
"In post","2023","UK Hydrographic Office","Dorset and Somerset","Somerset CC","Undeclared","70","65","37540","34370"
"In post","2023","UK Hydrographic Office","Dorset and Somerset","Somerset CC","Unknown","245","230","35810","34370"
"In post","2023","UK Hydrographic Office","East Anglia","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","East Anglia","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","East Anglia","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Heterosexual / straight","65","65","46560","50680"
"In post","2023","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Undeclared","5","5","[c]","[c]"
"In post","2023","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","25","25","[c]","[c]"
"In post","2023","UK Space Agency","Inner London - West","Westminster","Heterosexual / straight","75","75","50330","41540"
"In post","2023","UK Space Agency","Inner London - West","Westminster","LGBO","10","10","[c]","[c]"
"In post","2023","UK Space Agency","Inner London - West","Westminster","Undeclared","10","10","[c]","[c]"
"In post","2023","UK Space Agency","Inner London - West","Westminster","Unknown","60","60","47330","43650"
"In post","2023","UK Statistics Authority","Bedfordshire and Hertfordshire","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Bedfordshire and Hertfordshire","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Bedfordshire and Hertfordshire","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Bedfordshire and Hertfordshire","Hertfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Bedfordshire and Hertfordshire","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Cumbria","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Cumbria","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Cumbria","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Derbyshire and Nottinghamshire","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Derbyshire and Nottinghamshire","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Derbyshire and Nottinghamshire","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Derbyshire and Nottinghamshire","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Derbyshire and Nottinghamshire","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Derbyshire and Nottinghamshire","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Derbyshire and Nottinghamshire","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Devon","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Devon","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Devon","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Dorset and Somerset","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Dorset and Somerset","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Dorset and Somerset","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Dorset and Somerset","Dorset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Dorset and Somerset","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Dorset and Somerset","Somerset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Dorset and Somerset","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Anglia","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Anglia","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Anglia","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Anglia","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Anglia","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Anglia","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Anglia","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Anglia","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Anglia","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Anglia","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Anglia","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Wales","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Wales","Monmouthshire and Newport","Heterosexual / straight","1980","1880","37940","37690"
"In post","2023","UK Statistics Authority","East Wales","Monmouthshire and Newport","LGBO","180","175","37540","32170"
"In post","2023","UK Statistics Authority","East Wales","Monmouthshire and Newport","Undeclared","120","115","37890","37690"
"In post","2023","UK Statistics Authority","East Wales","Monmouthshire and Newport","Unknown","715","670","35880","31660"
"In post","2023","UK Statistics Authority","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Eastern Scotland","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Eastern Scotland","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Eastern Scotland","City of Edinburgh","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","UK Statistics Authority","Eastern Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Eastern Scotland","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Eastern Scotland","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Eastern Scotland","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Eastern Scotland","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Essex","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Essex","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Greater Manchester","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Greater Manchester","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Greater Manchester","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Greater Manchester","Greater Manchester South West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Greater Manchester","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Greater Manchester","Manchester","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","UK Statistics Authority","Greater Manchester","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Greater Manchester","Manchester","Undeclared","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","Greater Manchester","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Hampshire and Isle of Wight","Central Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Hampshire and Isle of Wight","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Hampshire and Isle of Wight","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Hampshire and Isle of Wight","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Hampshire and Isle of Wight","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Hampshire and Isle of Wight","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Hampshire and Isle of Wight","South Hampshire","Heterosexual / straight","1815","1485","31480","25100"
"In post","2023","UK Statistics Authority","Hampshire and Isle of Wight","South Hampshire","LGBO","90","85","31500","31060"
"In post","2023","UK Statistics Authority","Hampshire and Isle of Wight","South Hampshire","Undeclared","100","85","31120","31060"
"In post","2023","UK Statistics Authority","Hampshire and Isle of Wight","South Hampshire","Unknown","500","405","30810","24840"
"In post","2023","UK Statistics Authority","Hampshire and Isle of Wight","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Hampshire and Isle of Wight","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Hampshire and Isle of Wight","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - East","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - East","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - East","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - East","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - East","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - East","Lambeth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - East","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - East","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - East","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - East","Tower Hamlets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - East","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - West","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - West","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - West","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - West","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - West","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - West","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - West","Westminster","Heterosexual / straight","200","195","49960","42370"
"In post","2023","UK Statistics Authority","Inner London - West","Westminster","LGBO","20","20","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - West","Westminster","Undeclared","20","20","[c]","[c]"
"In post","2023","UK Statistics Authority","Inner London - West","Westminster","Unknown","50","50","51340","43010"
"In post","2023","UK Statistics Authority","Kent","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
