"Status","Year","Ethnicity","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Northamptonshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Surrey","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Sussex (South West)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Westminster","Heterosexual / straight","460","[c]","36490","32660"
"New entrant CS","2023","Asian","Westminster","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Westminster","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Westminster","Unknown","55","[c]","32760","28840"
"New entrant CS","2023","Asian","Wiltshire","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wiltshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wirral","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wirral","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wolverhampton","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Worcestershire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Worcestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","York","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","York","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","York","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","York","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Angus and Dundee City","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Antrim and Newtownabbey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Armagh City, Banbridge and Craigavon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Armagh City, Banbridge and Craigavon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Armagh City, Banbridge and Craigavon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Armagh City, Banbridge and Craigavon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Barnet","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Barnet","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Barnet","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Barnsley, Doncaster and Rotherham","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","35","[c]","31150","32010"
"New entrant CS","2023","Black","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bedford","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bedford","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bedford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Belfast","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Belfast","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Berkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bexley and Greenwich","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Birmingham","Heterosexual / straight","100","[c]","27350","22950"
"New entrant CS","2023","Black","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Birmingham","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bradford","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bradford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Brent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Brent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Brent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bristol, City of","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bromley","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bromley","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Bromley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Buckinghamshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Caithness and Sutherland, and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cambridgeshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Camden and City of London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cardiff and Vale of Glamorgan","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Causeway Coast and Glens","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Central Hampshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Central Valleys","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","City of Edinburgh","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Coventry","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Coventry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Coventry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Croydon","Heterosexual / straight","60","[c]","28630","26920"
"New entrant CS","2023","Black","Croydon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Croydon","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Darlington","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Darlington","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Darlington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Derby","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Derby","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Derby","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Derry City and Strabane","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Derry City and Strabane","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Dorset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Dorset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Dorset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Dudley","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Dudley","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Dudley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ealing","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ealing","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Kent","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Riding of Yorkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Surrey","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
