"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Dorset and Somerset","AA/AO","270","255","26180","24070"
"In post","2023","30-39","Dorset and Somerset","EO","230","215","28370","28120"
"In post","2023","30-39","Dorset and Somerset","G6/G7","50","50","58910","55470"
"In post","2023","30-39","Dorset and Somerset","SEO/HEO","335","325","37550","34670"
"In post","2023","30-39","Dorset and Somerset","Unknown","70","65","28350","25300"
"In post","2023","30-39","East Anglia","AA/AO","885","815","27000","25340"
"In post","2023","30-39","East Anglia","EO","530","495","28780","28120"
"In post","2023","30-39","East Anglia","G6/G7","130","125","56150","53190"
"In post","2023","30-39","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","East Anglia","SEO/HEO","665","645","36720","34970"
"In post","2023","30-39","East Anglia","Unknown","230","205","28310","26840"
"In post","2023","30-39","East Wales","AA/AO","1030","955","24270","22520"
"In post","2023","30-39","East Wales","EO","1275","1225","27830","27890"
"In post","2023","30-39","East Wales","G6/G7","790","765","56810","56450"
"In post","2023","30-39","East Wales","SCS level","20","20","79470","78800"
"In post","2023","30-39","East Wales","SEO/HEO","2165","2095","37490","37350"
"In post","2023","30-39","East Wales","Unknown","200","190","29180","26840"
"In post","2023","30-39","East Yorkshire and Northern Lincolnshire","AA/AO","460","425","27310","28880"
"In post","2023","30-39","East Yorkshire and Northern Lincolnshire","EO","220","210","29080","28120"
"In post","2023","30-39","East Yorkshire and Northern Lincolnshire","G6/G7","25","25","56440","53690"
"In post","2023","30-39","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","East Yorkshire and Northern Lincolnshire","SEO/HEO","140","135","36720","35670"
"In post","2023","30-39","East Yorkshire and Northern Lincolnshire","Unknown","100","90","28840","26840"
"In post","2023","30-39","Eastern Scotland","AA/AO","1220","1145","24330","23340"
"In post","2023","30-39","Eastern Scotland","EO","1390","1340","30980","29450"
"In post","2023","30-39","Eastern Scotland","G6/G7","865","835","61300","58850"
"In post","2023","30-39","Eastern Scotland","SCS level","20","20","83390","83530"
"In post","2023","30-39","Eastern Scotland","SEO/HEO","1945","1885","39930","38530"
"In post","2023","30-39","Eastern Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Essex","AA/AO","205","190","26490","25610"
"In post","2023","30-39","Essex","EO","290","275","29320","31280"
"In post","2023","30-39","Essex","G6/G7","35","35","57920","55170"
"In post","2023","30-39","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Essex","SEO/HEO","140","135","36880","37300"
"In post","2023","30-39","Essex","Unknown","120","110","29640","26840"
"In post","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","770","700","24340","22290"
"In post","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","EO","870","815","28100","27470"
"In post","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","1425","1375","54720","53190"
"In post","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","15","15","86500","84590"
"In post","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","3575","3440","37400","37420"
"In post","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","545","520","38250","38060"
"In post","2023","30-39","Greater Manchester","AA/AO","985","920","23600","22520"
"In post","2023","30-39","Greater Manchester","EO","1340","1290","27660","28120"
"In post","2023","30-39","Greater Manchester","G6/G7","900","875","56940","55780"
"In post","2023","30-39","Greater Manchester","SCS level","20","20","79460","76600"
"In post","2023","30-39","Greater Manchester","SEO/HEO","1945","1915","36530","35000"
"In post","2023","30-39","Greater Manchester","Unknown","330","310","29630","26840"
"In post","2023","30-39","Hampshire and Isle of Wight","AA/AO","630","570","25780","22520"
"In post","2023","30-39","Hampshire and Isle of Wight","EO","575","545","28300","27470"
"In post","2023","30-39","Hampshire and Isle of Wight","G6/G7","465","450","54320","51460"
"In post","2023","30-39","Hampshire and Isle of Wight","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Hampshire and Isle of Wight","SEO/HEO","1040","1005","37020","37320"
"In post","2023","30-39","Hampshire and Isle of Wight","Unknown","140","130","29750","26840"
"In post","2023","30-39","Herefordshire, Worcestershire and Warwickshire","AA/AO","330","310","25810","23230"
"In post","2023","30-39","Herefordshire, Worcestershire and Warwickshire","EO","205","195","29050","28120"
"In post","2023","30-39","Herefordshire, Worcestershire and Warwickshire","G6/G7","20","20","55760","49940"
"In post","2023","30-39","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","125","125","37690","37300"
"In post","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Unknown","80","70","29670","30810"
"In post","2023","30-39","Highlands and Islands","AA/AO","115","110","25270","25010"
"In post","2023","30-39","Highlands and Islands","EO","135","125","30680","31180"
"In post","2023","30-39","Highlands and Islands","G6/G7","15","15","56800","54260"
"In post","2023","30-39","Highlands and Islands","SEO/HEO","75","70","38800","38530"
"In post","2023","30-39","Inner London - East","AA/AO","385","355","29710","26920"
"In post","2023","30-39","Inner London - East","EO","910","865","32790","32520"
"In post","2023","30-39","Inner London - East","G6/G7","1315","1290","62780","61530"
"In post","2023","30-39","Inner London - East","SCS level","70","70","89680","85630"
"In post","2023","30-39","Inner London - East","SEO/HEO","1380","1355","41540","41170"
"In post","2023","30-39","Inner London - East","Unknown","235","230","34300","34820"
"In post","2023","30-39","Inner London - West","AA/AO","545","525","29560","26560"
"In post","2023","30-39","Inner London - West","EO","995","970","30550","29890"
"In post","2023","30-39","Inner London - West","G6/G7","8520","8325","60290","58370"
"In post","2023","30-39","Inner London - West","SCS level","705","685","80740","76920"
"In post","2023","30-39","Inner London - West","SEO/HEO","5245","5155","40550","41360"
"In post","2023","30-39","Inner London - West","Unknown","45","45","36780","34820"
"In post","2023","30-39","Kent","AA/AO","535","510","28390","28880"
"In post","2023","30-39","Kent","EO","740","705","28780","26780"
"In post","2023","30-39","Kent","G6/G7","40","40","58300","54440"
"In post","2023","30-39","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Kent","SEO/HEO","305","295","36800","35000"
"In post","2023","30-39","Kent","Unknown","155","145","30020","29050"
"In post","2023","30-39","Lancashire","AA/AO","980","905","24450","22520"
"In post","2023","30-39","Lancashire","EO","830","790","28470","28120"
"In post","2023","30-39","Lancashire","G6/G7","115","115","55850","53750"
"In post","2023","30-39","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Lancashire","SEO/HEO","460","445","36900","34430"
"In post","2023","30-39","Lancashire","Unknown","210","200","28440","26840"
"In post","2023","30-39","Leicestershire, Rutland and Northamptonshire","AA/AO","510","450","24910","21780"
"In post","2023","30-39","Leicestershire, Rutland and Northamptonshire","EO","360","345","28820","28120"
"In post","2023","30-39","Leicestershire, Rutland and Northamptonshire","G6/G7","45","45","54680","51560"
"In post","2023","30-39","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Leicestershire, Rutland and Northamptonshire","SEO/HEO","215","210","37170","36740"
"In post","2023","30-39","Leicestershire, Rutland and Northamptonshire","Unknown","140","130","30310","30590"
"In post","2023","30-39","Lincolnshire","AA/AO","210","195","27050","28880"
"In post","2023","30-39","Lincolnshire","EO","115","110","29210","28120"
"In post","2023","30-39","Lincolnshire","G6/G7","20","20","58580","53160"
"In post","2023","30-39","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Lincolnshire","SEO/HEO","125","125","37020","34840"
"In post","2023","30-39","Lincolnshire","Unknown","55","55","29050","27510"
"In post","2023","30-39","Merseyside","AA/AO","1430","1305","22720","22400"
"In post","2023","30-39","Merseyside","EO","1725","1640","26950","26230"
"In post","2023","30-39","Merseyside","G6/G7","385","380","56890","56870"
"In post","2023","30-39","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Merseyside","SEO/HEO","1545","1505","36100","34700"
"In post","2023","30-39","Merseyside","Unknown","225","215","28690","26840"
"In post","2023","30-39","North Eastern Scotland","AA/AO","105","100","29240","26220"
"In post","2023","30-39","North Eastern Scotland","EO","140","130","31720","30440"
"In post","2023","30-39","North Eastern Scotland","G6/G7","25","25","56890","52940"
"In post","2023","30-39","North Eastern Scotland","SEO/HEO","150","140","42190","38330"
"In post","2023","30-39","North Yorkshire","AA/AO","150","145","25220","22150"
"In post","2023","30-39","North Yorkshire","EO","185","175","27560","27140"
"In post","2023","30-39","North Yorkshire","G6/G7","140","135","54800","51290"
"In post","2023","30-39","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","North Yorkshire","SEO/HEO","340","325","35950","37300"
"In post","2023","30-39","North Yorkshire","Unknown","55","50","28130","26840"
"In post","2023","30-39","Northern Ireland","AA/AO","335","310","22460","22520"
"In post","2023","30-39","Northern Ireland","EO","320","315","27760","27890"
"In post","2023","30-39","Northern Ireland","G6/G7","95","95","57280","56870"
"In post","2023","30-39","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Northern Ireland","SEO/HEO","370","360","36300","35000"
"In post","2023","30-39","Northumberland, and Tyne and Wear","AA/AO","1340","1180","22140","22520"
"In post","2023","30-39","Northumberland, and Tyne and Wear","EO","1430","1355","27770","28120"
"In post","2023","30-39","Northumberland, and Tyne and Wear","G6/G7","520","505","57190","56870"
"In post","2023","30-39","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Northumberland, and Tyne and Wear","SEO/HEO","1700","1655","36830","35000"
"In post","2023","30-39","Northumberland, and Tyne and Wear","Unknown","125","120","28230","26840"
"In post","2023","30-39","Outer London - East and North East","AA/AO","255","245","30600","32110"
"In post","2023","30-39","Outer London - East and North East","EO","290","275","33240","32520"
"In post","2023","30-39","Outer London - East and North East","G6/G7","15","15","62570","61170"
"In post","2023","30-39","Outer London - East and North East","SEO/HEO","100","95","42020","39150"
"In post","2023","30-39","Outer London - East and North East","Unknown","90","85","34030","33930"
"In post","2023","30-39","Outer London - South","AA/AO","305","275","26380","26400"
"In post","2023","30-39","Outer London - South","EO","640","620","31280","30410"
"In post","2023","30-39","Outer London - South","G6/G7","390","385","65080","63990"
"In post","2023","30-39","Outer London - South","SCS level","10","10","81570","80000"
"In post","2023","30-39","Outer London - South","SEO/HEO","920","905","40620","39790"
"In post","2023","30-39","Outer London - South","Unknown","55","55","35120","34820"
"In post","2023","30-39","Outer London - West and North West","AA/AO","305","295","29260","26630"
"In post","2023","30-39","Outer London - West and North West","EO","765","740","31160","30200"
"In post","2023","30-39","Outer London - West and North West","G6/G7","115","110","59660","54450"
"In post","2023","30-39","Outer London - West and North West","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Outer London - West and North West","SEO/HEO","510","500","38420","36500"
"In post","2023","30-39","Outer London - West and North West","Unknown","75","70","33790","33050"
"In post","2023","30-39","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","Overseas","EO","40","40","36340","34820"
"In post","2023","30-39","Overseas","G6/G7","465","465","58540","56100"
"In post","2023","30-39","Overseas","SCS level","25","25","76070","74340"
"In post","2023","30-39","Overseas","SEO/HEO","455","455","41450","38600"
"In post","2023","30-39","Overseas","Unknown","35","35","[c]","[c]"
"In post","2023","30-39","Shropshire and Staffordshire","AA/AO","640","610","26740","25340"
"In post","2023","30-39","Shropshire and Staffordshire","EO","460","440","29030","28120"
"In post","2023","30-39","Shropshire and Staffordshire","G6/G7","115","110","57680","56110"
"In post","2023","30-39","Shropshire and Staffordshire","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Shropshire and Staffordshire","SEO/HEO","525","515","38270","37840"
"In post","2023","30-39","Shropshire and Staffordshire","Unknown","100","90","29540","29050"
"In post","2023","30-39","South Yorkshire","AA/AO","605","540","24600","22400"
"In post","2023","30-39","South Yorkshire","EO","715","665","27410","26110"
"In post","2023","30-39","South Yorkshire","G6/G7","340","325","56360","54000"
"In post","2023","30-39","South Yorkshire","SCS level","15","15","77920","75210"
"In post","2023","30-39","South Yorkshire","SEO/HEO","890","860","36440","37590"
"In post","2023","30-39","South Yorkshire","Unknown","125","110","29580","28290"
"In post","2023","30-39","Southern Scotland","AA/AO","480","445","23580","22520"
"In post","2023","30-39","Southern Scotland","EO","370","355","29450","28130"
"In post","2023","30-39","Southern Scotland","G6/G7","160","155","54980","52360"
"In post","2023","30-39","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Southern Scotland","SEO/HEO","320","310","37310","35000"
"In post","2023","30-39","Surrey, East and West Sussex","AA/AO","470","440","28720","28880"
"In post","2023","30-39","Surrey, East and West Sussex","EO","465","435","29270","28120"
"In post","2023","30-39","Surrey, East and West Sussex","G6/G7","85","85","58980","55810"
"In post","2023","30-39","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Surrey, East and West Sussex","SEO/HEO","330","320","37970","37520"
"In post","2023","30-39","Surrey, East and West Sussex","Unknown","145","125","32020","31740"
"In post","2023","30-39","Tees Valley and Durham","AA/AO","985","920","25880","23390"
"In post","2023","30-39","Tees Valley and Durham","EO","505","480","28510","28120"
"In post","2023","30-39","Tees Valley and Durham","G6/G7","180","175","55270","52000"
"In post","2023","30-39","Tees Valley and Durham","SCS level","10","10","[c]","[c]"
"In post","2023","30-39","Tees Valley and Durham","SEO/HEO","425","415","36210","35910"
"In post","2023","30-39","Tees Valley and Durham","Unknown","140","135","28720","29050"
"In post","2023","30-39","Unknown","AA/AO","40","35","24440","23230"
"In post","2023","30-39","Unknown","EO","85","80","27350","28120"
"In post","2023","30-39","Unknown","G6/G7","30","25","56650","55030"
"In post","2023","30-39","Unknown","SCS level","[c]","[c]","[c]","[c]"
