"Status","Year","Age","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Work and Pensions (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Government Commercial Organisation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Government Commercial Organisation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Department of Health and Social Care (excl. agencies)","30","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Building Digital UK","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Work and Pensions (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","HM Prison and Probation Service","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Animal and Plant Health Agency","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Building Digital UK","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Crown Prosecution Service","35","[c]","20740","19560"
"New entrant CS","2023","16-19","Declared non-disabled","Defence Equipment and Support","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Department for Work and Pensions (excl. agencies)","40","[c]","22700","21690"
"New entrant CS","2023","16-19","Declared non-disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Driver and Vehicle Licensing Agency","40","[c]","21360","22500"
"New entrant CS","2023","16-19","Declared non-disabled","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","HM Courts and Tribunals Service","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","HM Prison and Probation Service","170","[c]","25980","28880"
"New entrant CS","2023","16-19","Declared non-disabled","HM Revenue and Customs (excl. agencies)","75","[c]","22930","22520"
"New entrant CS","2023","16-19","Declared non-disabled","HM Treasury (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Met Office","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Rural Payments Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","UK Statistics Authority","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Valuation Office Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Welsh Government (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Animal and Plant Health Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Cabinet Office (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Crown Prosecution Service","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Defence Equipment and Support","65","[c]","18980","18280"
"New entrant CS","2023","16-19","Unknown","Defence Science and Technology Laboratory","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Department for International Trade","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Department for Work and Pensions (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Driver and Vehicle Licensing Agency","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","HM Courts and Tribunals Service","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","HM Prison and Probation Service","115","[c]","26300","26760"
"New entrant CS","2023","16-19","Unknown","HM Revenue and Customs (excl. agencies)","45","[c]","23070","22520"
"New entrant CS","2023","16-19","Unknown","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Home Office","130","[c]","23770","22400"
"New entrant CS","2023","16-19","Unknown","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Ministry of Defence (excl. agencies)","40","[c]","22880","22220"
"New entrant CS","2023","16-19","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Office of the Public Guardian","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Royal Fleet Auxiliary","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Scottish Government (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Scottish Prison Service","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Social Security Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Submarine Delivery Agency","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","The National Archives","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","UK Statistics Authority","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Valuation Office Agency","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Active Travel England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Animal and Plant Health Agency","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Building Digital UK","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Cabinet Office (excl. agencies)","35","[c]","27670","25280"
"New entrant CS","2023","20-29","Declared disabled","Central Civil Service Fast Stream","85","[c]","28900","28840"
"New entrant CS","2023","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Companies House","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Competition and Markets Authority","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Crown Prosecution Service","55","[c]","25610","24430"
"New entrant CS","2023","20-29","Declared disabled","Defence Equipment and Support","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Defence Science and Technology Laboratory","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Department for Education (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","40","[c]","35640","33830"
"New entrant CS","2023","20-29","Declared disabled","Department for International Trade","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Department for Transport (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","140","[c]","26020","21690"
"New entrant CS","2023","20-29","Declared disabled","Department of Health and Social Care (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Driver and Vehicle Licensing Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Driver and Vehicle Standards Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Government Commercial Organisation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Government Legal Department","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","HM Courts and Tribunals Service","60","[c]","23350","21780"
"New entrant CS","2023","20-29","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","HM Prison and Probation Service","355","[c]","25420","23640"
"New entrant CS","2023","20-29","Declared disabled","HM Revenue and Customs (excl. agencies)","105","[c]","25330","22520"
