"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Grants Management","North East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North West (England)","AA/AO","AO","50","[c]","21770","21720"
"Leaver CS","2023","Grants Management","North West (England)","EO","EO","10","[c]","25410","25920"
"Leaver CS","2023","Grants Management","North West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South East (England)","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South West (England)","AA/AO","AO","25","[c]","21820","22150"
"Leaver CS","2023","Grants Management","South West (England)","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","West Midlands (England)","AA/AO","AO","15","[c]","21630","21300"
"Leaver CS","2023","Grants Management","West Midlands (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","West Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","AA/AO","AO","15","[c]","21420","21300"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","AA/AO","AO","15","[c]","21950","21830"
"Leaver CS","2023","Human Resources","East Midlands (England)","EO","EO","25","[c]","27980","27650"
"Leaver CS","2023","Human Resources","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SEO/HEO","HEO","15","[c]","31720","33300"
"Leaver CS","2023","Human Resources","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","AA/AO","AO","30","[c]","22060","22220"
"Leaver CS","2023","Human Resources","East of England","EO","EO","20","[c]","28870","28280"
"Leaver CS","2023","Human Resources","East of England","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","SEO/HEO","HEO","15","[c]","35270","34770"
"Leaver CS","2023","Human Resources","East of England","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","AA/AO","AO","20","[c]","25050","25540"
"Leaver CS","2023","Human Resources","London","EO","EO","50","[c]","27750","28310"
"Leaver CS","2023","Human Resources","London","G6/G7","G6","30","[c]","71310","69800"
"Leaver CS","2023","Human Resources","London","G6/G7","G7","55","[c]","56810","56430"
"Leaver CS","2023","Human Resources","London","SCS level","SCS level","25","[c]","93620","85690"
"Leaver CS","2023","Human Resources","London","SEO/HEO","HEO","50","[c]","35470","35390"
"Leaver CS","2023","Human Resources","London","SEO/HEO","SEO","40","[c]","44150","43750"
"Leaver CS","2023","Human Resources","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","AA/AO","AO","25","[c]","21340","21530"
"Leaver CS","2023","Human Resources","North East (England)","EO","EO","10","[c]","26040","26300"
"Leaver CS","2023","Human Resources","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","SEO/HEO","HEO","10","[c]","33560","33600"
"Leaver CS","2023","Human Resources","North East (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","AA/AO","AO","35","[c]","22130","22220"
"Leaver CS","2023","Human Resources","North West (England)","EO","EO","20","[c]","26550","27470"
"Leaver CS","2023","Human Resources","North West (England)","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","SEO/HEO","HEO","30","[c]","33220","34000"
"Leaver CS","2023","Human Resources","North West (England)","SEO/HEO","SEO","25","[c]","40470","40610"
"Leaver CS","2023","Human Resources","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","SEO/HEO","HEO","45","[c]","46460","46130"
"Leaver CS","2023","Human Resources","Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","AA/AO","AO","35","[c]","22280","22220"
"Leaver CS","2023","Human Resources","Scotland","EO","EO","15","[c]","28670","27570"
"Leaver CS","2023","Human Resources","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SEO/HEO","HEO","15","[c]","38670","38170"
"Leaver CS","2023","Human Resources","Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","AA/AO","AA","15","[c]","21210","21060"
"Leaver CS","2023","Human Resources","South East (England)","AA/AO","AO","50","[c]","22180","22220"
"Leaver CS","2023","Human Resources","South East (England)","EO","EO","60","[c]","28620","27470"
"Leaver CS","2023","Human Resources","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","G6/G7","G7","15","[c]","55330","54540"
"Leaver CS","2023","Human Resources","South East (England)","SEO/HEO","HEO","45","[c]","33920","33300"
"Leaver CS","2023","Human Resources","South East (England)","SEO/HEO","SEO","20","[c]","44070","41830"
"Leaver CS","2023","Human Resources","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","AA/AO","AA","15","[c]","20660","20750"
"Leaver CS","2023","Human Resources","South West (England)","AA/AO","AO","60","[c]","21760","21830"
"Leaver CS","2023","Human Resources","South West (England)","EO","EO","55","[c]","27700","26900"
"Leaver CS","2023","Human Resources","South West (England)","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","G6/G7","G7","15","[c]","52570","52170"
"Leaver CS","2023","Human Resources","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","SEO/HEO","HEO","40","[c]","35080","34300"
"Leaver CS","2023","Human Resources","South West (England)","SEO/HEO","SEO","25","[c]","42000","41200"
"Leaver CS","2023","Human Resources","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","AA/AO","AO","15","[c]","21670","22220"
"Leaver CS","2023","Human Resources","Wales","EO","EO","20","[c]","27120","27620"
"Leaver CS","2023","Human Resources","Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","G6/G7","G7","10","[c]","52800","51210"
"Leaver CS","2023","Human Resources","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","SEO/HEO","HEO","15","[c]","32210","31660"
"Leaver CS","2023","Human Resources","Wales","SEO/HEO","SEO","10","[c]","40350","39520"
"Leaver CS","2023","Human Resources","West Midlands (England)","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands (England)","AA/AO","AO","20","[c]","21810","22220"
"Leaver CS","2023","Human Resources","West Midlands (England)","EO","EO","45","[c]","29340","29670"
"Leaver CS","2023","Human Resources","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands (England)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands (England)","SEO/HEO","HEO","20","[c]","33500","34050"
"Leaver CS","2023","Human Resources","West Midlands (England)","SEO/HEO","SEO","10","[c]","43500","41800"
"Leaver CS","2023","Human Resources","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","AA/AO","AO","25","[c]","21860","22220"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","EO","EO","35","[c]","27450","27470"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","SEO/HEO","HEO","15","[c]","34290","34410"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","East of England","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","East of England","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","North East (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","North West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","North West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","South East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","South East (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","South East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","South East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","South West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","South West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","West Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","West Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Yorkshire and The Humber","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Yorkshire and The Humber","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Midlands (England)","AA/AO","AO","15","[c]","21750","22870"
"Leaver CS","2023","Legal","East Midlands (England)","EO","EO","10","[c]","27410","26900"
"Leaver CS","2023","Legal","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Midlands (England)","G6/G7","G7","20","[c]","56170","56450"
"Leaver CS","2023","Legal","East Midlands (England)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East of England","AA/AO","AO","10","[c]","22700","22870"
"Leaver CS","2023","Legal","East of England","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East of England","G6/G7","G7","10","[c]","61590","63500"
"Leaver CS","2023","Legal","East of England","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East of England","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","AA/AO","AO","60","[c]","23650","24480"
"Leaver CS","2023","Legal","London","EO","EO","80","[c]","28850","28200"
"Leaver CS","2023","Legal","London","G6/G7","G6","90","[c]","70030","68610"
"Leaver CS","2023","Legal","London","G6/G7","G7","145","[c]","55720","53510"
"Leaver CS","2023","Legal","London","SCS level","SCS level","25","[c]","89830","85830"
"Leaver CS","2023","Legal","London","SEO/HEO","HEO","20","[c]","40810","43920"
"Leaver CS","2023","Legal","London","SEO/HEO","SEO","20","[c]","41250","40800"
"Leaver CS","2023","Legal","North East (England)","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North East (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North East (England)","G6/G7","G7","10","[c]","54600","55870"
"Leaver CS","2023","Legal","North East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North West (England)","AA/AO","AO","15","[c]","21910","22870"
"Leaver CS","2023","Legal","North West (England)","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North West (England)","G6/G7","G7","25","[c]","55960","56450"
"Leaver CS","2023","Legal","North West (England)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North West (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","G6/G7","G7","15","[c]","56310","53700"
"Leaver CS","2023","Legal","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South East (England)","AA/AO","AO","25","[c]","22600","21890"
"Leaver CS","2023","Legal","South East (England)","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South East (England)","G6/G7","G7","15","[c]","59660","61100"
"Leaver CS","2023","Legal","South East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South East (England)","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South West (England)","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South West (England)","EO","EO","10","[c]","27330","27610"
"Leaver CS","2023","Legal","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South West (England)","G6/G7","G7","15","[c]","53310","49260"
"Leaver CS","2023","Legal","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South West (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wales","AA/AO","AO","10","[c]","22360","22870"
"Leaver CS","2023","Legal","Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wales","G6/G7","G7","15","[c]","56820","56450"
"Leaver CS","2023","Legal","Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wales","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","AA/AO","AO","10","[c]","22690","22870"
"Leaver CS","2023","Legal","West Midlands (England)","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","G6/G7","G7","15","[c]","56530","56450"
"Leaver CS","2023","Legal","West Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Yorkshire and The Humber","AA/AO","AO","20","[c]","23040","22870"
"Leaver CS","2023","Legal","Yorkshire and The Humber","EO","EO","10","[c]","27400","27870"
"Leaver CS","2023","Legal","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Yorkshire and The Humber","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Yorkshire and The Humber","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Yorkshire and The Humber","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","East Midlands (England)","AA/AO","AA","130","[c]","20190","19930"
"Leaver CS","2023","No function","East Midlands (England)","AA/AO","AO","770","[c]","21820","21780"
"Leaver CS","2023","No function","East Midlands (England)","EO","EO","500","[c]","27560","27570"
"Leaver CS","2023","No function","East Midlands (England)","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","East Midlands (England)","G6/G7","G7","30","[c]","58060","55830"
"Leaver CS","2023","No function","East Midlands (England)","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","East Midlands (England)","SEO/HEO","HEO","150","[c]","33760","33770"
"Leaver CS","2023","No function","East Midlands (England)","SEO/HEO","SEO","95","[c]","42030","41650"
"Leaver CS","2023","No function","East Midlands (England)","Unknown","Unknown","170","[c]","[c]","[c]"
"Leaver CS","2023","No function","East of England","AA/AO","AA","195","[c]","19610","19500"
"Leaver CS","2023","No function","East of England","AA/AO","AO","680","[c]","22660","22220"
"Leaver CS","2023","No function","East of England","EO","EO","580","[c]","28530","28120"
"Leaver CS","2023","No function","East of England","G6/G7","G6","20","[c]","79130","82020"
"Leaver CS","2023","No function","East of England","G6/G7","G7","40","[c]","57110","52000"
"Leaver CS","2023","No function","East of England","SCS level","SCS level","15","[c]","105380","114780"
"Leaver CS","2023","No function","East of England","SEO/HEO","HEO","115","[c]","34150","33990"
"Leaver CS","2023","No function","East of England","SEO/HEO","SEO","85","[c]","43150","41660"
"Leaver CS","2023","No function","East of England","Unknown","Unknown","210","[c]","[c]","[c]"
"Leaver CS","2023","No function","London","AA/AO","AA","205","[c]","22410","23000"
"Leaver CS","2023","No function","London","AA/AO","AO","1105","[c]","24880","25480"
"Leaver CS","2023","No function","London","EO","EO","1625","[c]","30450","31060"
"Leaver CS","2023","No function","London","G6/G7","G6","320","[c]","67790","66530"
"Leaver CS","2023","No function","London","G6/G7","G7","790","[c]","56020","54700"
"Leaver CS","2023","No function","London","SCS level","SCS level","225","[c]","95650","85230"
"Leaver CS","2023","No function","London","SEO/HEO","HEO","1015","[c]","34990","34260"
"Leaver CS","2023","No function","London","SEO/HEO","SEO","725","[c]","42280","41800"
"Leaver CS","2023","No function","London","Unknown","Unknown","275","[c]","[c]","[c]"
"Leaver CS","2023","No function","North East (England)","AA/AO","AA","120","[c]","19620","19500"
"Leaver CS","2023","No function","North East (England)","AA/AO","AO","1000","[c]","21790","21690"
"Leaver CS","2023","No function","North East (England)","EO","EO","350","[c]","27360","27570"
"Leaver CS","2023","No function","North East (England)","G6/G7","G6","20","[c]","68180","66860"
"Leaver CS","2023","No function","North East (England)","G6/G7","G7","40","[c]","55230","51770"
"Leaver CS","2023","No function","North East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","North East (England)","SEO/HEO","HEO","115","[c]","32300","32200"
"Leaver CS","2023","No function","North East (England)","SEO/HEO","SEO","55","[c]","42800","42500"
"Leaver CS","2023","No function","North East (England)","Unknown","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2023","No function","North West (England)","AA/AO","AA","200","[c]","19750","19930"
"Leaver CS","2023","No function","North West (England)","AA/AO","AO","1950","[c]","21790","21690"
"Leaver CS","2023","No function","North West (England)","EO","EO","940","[c]","27540","27570"
"Leaver CS","2023","No function","North West (England)","G6/G7","G6","30","[c]","70040","66860"
"Leaver CS","2023","No function","North West (England)","G6/G7","G7","95","[c]","59190","55250"
"Leaver CS","2023","No function","North West (England)","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","North West (England)","SEO/HEO","HEO","270","[c]","33570","32950"
"Leaver CS","2023","No function","North West (England)","SEO/HEO","SEO","170","[c]","42780","40820"
"Leaver CS","2023","No function","North West (England)","Unknown","Unknown","290","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","AA/AO","AO","90","[c]","22210","22400"
"Leaver CS","2023","No function","Northern Ireland","EO","EO","55","[c]","28440","26750"
"Leaver CS","2023","No function","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","SEO/HEO","SEO","10","[c]","47710","47770"
"Leaver CS","2023","No function","Overseas","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Scotland","AA/AO","AA","85","[c]","21800","22080"
"Leaver CS","2023","No function","Scotland","AA/AO","AO","965","[c]","22910","21690"
"Leaver CS","2023","No function","Scotland","EO","EO","640","[c]","30090","28120"
"Leaver CS","2023","No function","Scotland","G6/G7","G6","15","[c]","65950","64500"
"Leaver CS","2023","No function","Scotland","G6/G7","G7","35","[c]","55830","55110"
"Leaver CS","2023","No function","Scotland","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Scotland","SEO/HEO","HEO","155","[c]","37280","37710"
