"Status","Year","Age","Function_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Project Delivery","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Inner London - East","London","15","[c]","66370","63950"
"Leaver CS","2023","40-49","Project Delivery","Inner London - West","London","25","[c]","62750","55540"
"Leaver CS","2023","40-49","Project Delivery","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Hampshire and Isle of Wight","Outside London","10","[c]","33840","32180"
"Leaver CS","2023","40-49","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","North Yorkshire","Outside London","10","[c]","34400","40730"
"Leaver CS","2023","40-49","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East Wales","Outside London","15","[c]","54430","42820"
"Leaver CS","2023","40-49","Unknown","Eastern Scotland","Outside London","75","[c]","45720","38140"
"Leaver CS","2023","40-49","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Highlands and Islands","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Inner London - East","London","55","[c]","63240","64720"
"Leaver CS","2023","40-49","Unknown","Inner London - West","London","80","[c]","53580","55120"
"Leaver CS","2023","40-49","Unknown","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Southern Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Unknown","20","[c]","34880","33710"
"Leaver CS","2023","40-49","Unknown","West Central Scotland","Outside London","45","[c]","41440","38330"
"Leaver CS","2023","40-49","Unknown","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","West Yorkshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","56510","43380"
"Leaver CS","2023","50-59","Commercial","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Inner London - West","London","30","[c]","86090","70900"
"Leaver CS","2023","50-59","Commercial","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Inner London - West","London","15","[c]","65450","43050"
"Leaver CS","2023","50-59","Communications","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Greater Manchester","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","West Midlands","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","21580","21500"
"Leaver CS","2023","50-59","Debt","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Northumberland, and Tyne and Wear","Outside London","25","[c]","22150","21690"
"Leaver CS","2023","50-59","Debt","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","West Midlands","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Devon","Outside London","25","[c]","46530","45970"
"Leaver CS","2023","50-59","Digital, Data & Technology","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","East Wales","Outside London","20","[c]","47680","46350"
"Leaver CS","2023","50-59","Digital, Data & Technology","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Essex","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","46010","41800"
"Leaver CS","2023","50-59","Digital, Data & Technology","Greater Manchester","Outside London","20","[c]","48830","41090"
"Leaver CS","2023","50-59","Digital, Data & Technology","Hampshire and Isle of Wight","Outside London","15","[c]","36970","35380"
"Leaver CS","2023","50-59","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Inner London - East","London","25","[c]","62630","60940"
"Leaver CS","2023","50-59","Digital, Data & Technology","Inner London - West","London","25","[c]","64140","60600"
"Leaver CS","2023","50-59","Digital, Data & Technology","Lancashire","Outside London","20","[c]","42600","41480"
"Leaver CS","2023","50-59","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Northumberland, and Tyne and Wear","Outside London","20","[c]","52670","56460"
"Leaver CS","2023","50-59","Digital, Data & Technology","Outer London - South","London","15","[c]","53870","57560"
"Leaver CS","2023","50-59","Digital, Data & Technology","Outer London - West and North West","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","West Midlands","Outside London","10","[c]","54670","54370"
"Leaver CS","2023","50-59","Digital, Data & Technology","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","West Yorkshire","Outside London","15","[c]","46440","38930"
"Leaver CS","2023","50-59","Finance","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","[c]","48980","49260"
"Leaver CS","2023","50-59","Finance","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Inner London - West","London","25","[c]","56780","45770"
"Leaver CS","2023","50-59","Finance","Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
