"Status","Year","Age","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Outside London","Heterosexual / straight","50","[c]","37160","34970"
"Leaver Dept.","2023","50-59","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","London","Heterosexual / straight","75","[c]","44750","32520"
"Leaver Dept.","2023","50-59","Operational Delivery","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","London","Unknown","40","[c]","43430","38610"
"Leaver Dept.","2023","50-59","Operational Delivery","Outside London","Heterosexual / straight","525","[c]","29490","27570"
"Leaver Dept.","2023","50-59","Operational Delivery","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Outside London","Undeclared","60","[c]","25790","23430"
"Leaver Dept.","2023","50-59","Operational Delivery","Outside London","Unknown","195","[c]","31230","26960"
"Leaver Dept.","2023","50-59","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Research","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","London","Heterosexual / straight","55","[c]","57080","54630"
"Leaver Dept.","2023","50-59","Policy","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Outside London","Heterosexual / straight","45","[c]","44650","38510"
"Leaver Dept.","2023","50-59","Policy","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Outside London","Heterosexual / straight","35","[c]","40230","39520"
"Leaver Dept.","2023","50-59","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Science and Engineering","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Science and Engineering","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tax","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tax","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tax","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","Heterosexual / straight","80","[c]","63560","64430"
"Leaver Dept.","2023","50-59","Unknown","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","Heterosexual / straight","65","[c]","42210","39540"
"Leaver Dept.","2023","50-59","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Veterinarian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Veterinarian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Inspector of Education and Training","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Inspector of Education and Training","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","Outside London","Heterosexual / straight","75","[c]","27830","27570"
"Leaver Dept.","2023","60-64","Operational Delivery","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Policy","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Policy","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tax","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tax","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tax","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Operational Delivery","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Operational Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Policy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
