"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Oxfordshire CC","SEO/HEO","15","[c]","36360","34420"
"New entrant CS","2023","40-49","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Perth and Kinross, and Stirling","AA/AO","10","[c]","24530","24710"
"New entrant CS","2023","40-49","Perth and Kinross, and Stirling","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Perth and Kinross, and Stirling","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Perth and Kinross, and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Peterborough","AA/AO","35","[c]","22470","22400"
"New entrant CS","2023","40-49","Peterborough","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Plymouth","AA/AO","30","[c]","24060","22960"
"New entrant CS","2023","40-49","Plymouth","EO","10","[c]","26800","25950"
"New entrant CS","2023","40-49","Plymouth","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Plymouth","SEO/HEO","10","[c]","39510","37300"
"New entrant CS","2023","40-49","Plymouth","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Portsmouth","AA/AO","40","[c]","23300","22520"
"New entrant CS","2023","40-49","Portsmouth","EO","15","[c]","26560","27080"
"New entrant CS","2023","40-49","Portsmouth","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Portsmouth","SEO/HEO","20","[c]","36490","33830"
"New entrant CS","2023","40-49","Portsmouth","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Powys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Powys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Powys","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Powys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Redbridge and Waltham Forest","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Sandwell","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Borders","AA/AO","10","[c]","25010","25710"
"New entrant CS","2023","40-49","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Sefton","AA/AO","50","[c]","21980","22400"
"New entrant CS","2023","40-49","Sefton","EO","35","[c]","25750","25750"
"New entrant CS","2023","40-49","Sefton","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Sefton","SEO/HEO","15","[c]","35060","32800"
"New entrant CS","2023","40-49","Sefton","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Sheffield","AA/AO","55","[c]","22200","22400"
"New entrant CS","2023","40-49","Sheffield","EO","65","[c]","26200","25750"
"New entrant CS","2023","40-49","Sheffield","G6/G7","35","[c]","58860","54970"
"New entrant CS","2023","40-49","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Sheffield","SEO/HEO","30","[c]","38700","38080"
"New entrant CS","2023","40-49","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Shropshire","AA/AO","20","[c]","24880","23230"
"New entrant CS","2023","40-49","Shropshire","EO","10","[c]","29030","30080"
"New entrant CS","2023","40-49","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Solihull","AA/AO","15","[c]","22400","22400"
"New entrant CS","2023","40-49","Solihull","EO","15","[c]","25930","25750"
"New entrant CS","2023","40-49","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Solihull","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Somerset CC","AA/AO","15","[c]","21900","21690"
"New entrant CS","2023","40-49","Somerset CC","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Somerset CC","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Somerset CC","SEO/HEO","15","[c]","38480","36030"
"New entrant CS","2023","40-49","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South Ayrshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South Hampshire","AA/AO","40","[c]","22260","21200"
"New entrant CS","2023","40-49","South Hampshire","EO","15","[c]","26830","24840"
"New entrant CS","2023","40-49","South Hampshire","G6/G7","10","[c]","58140","56690"
"New entrant CS","2023","40-49","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South Hampshire","SEO/HEO","25","[c]","37140","37550"
"New entrant CS","2023","40-49","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South Lanarkshire","AA/AO","40","[c]","22580","22520"
"New entrant CS","2023","40-49","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South Nottinghamshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South Nottinghamshire","SEO/HEO","10","[c]","39850","40590"
"New entrant CS","2023","40-49","South Teesside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South Teesside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South Teesside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South West Wales","AA/AO","10","[c]","22130","22150"
"New entrant CS","2023","40-49","South West Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South West Wales","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South West Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South and West Derbyshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Southampton","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Southampton","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Southampton","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Southampton","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Southampton","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Southend-on-Sea","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Staffordshire CC","AA/AO","50","[c]","25680","24070"
"New entrant CS","2023","40-49","Staffordshire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Staffordshire CC","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Staffordshire CC","SEO/HEO","20","[c]","40460","41000"
"New entrant CS","2023","40-49","Staffordshire CC","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Stoke-on-Trent","AA/AO","10","[c]","21740","21780"
"New entrant CS","2023","40-49","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Stoke-on-Trent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Stoke-on-Trent","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Suffolk CC","AA/AO","40","[c]","26340","24070"
"New entrant CS","2023","40-49","Suffolk CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Suffolk CC","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Suffolk CC","SEO/HEO","15","[c]","36700","37060"
"New entrant CS","2023","40-49","Suffolk CC","Unknown","15","[c]","24840","23960"
"New entrant CS","2023","40-49","Sunderland","AA/AO","25","[c]","22450","22520"
"New entrant CS","2023","40-49","Sunderland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Swansea","AA/AO","100","[c]","22230","22500"
"New entrant CS","2023","40-49","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Swansea","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Swansea","SEO/HEO","15","[c]","36920","34850"
"New entrant CS","2023","40-49","Swansea","Unknown","10","[c]","23610","23640"
"New entrant CS","2023","40-49","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Swindon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Telford and Wrekin","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Telford and Wrekin","EO","10","[c]","27930","27770"
"New entrant CS","2023","40-49","Telford and Wrekin","G6/G7","10","[c]","59930","59290"
"New entrant CS","2023","40-49","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Telford and Wrekin","SEO/HEO","35","[c]","40100","41780"
"New entrant CS","2023","40-49","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Thurrock","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Thurrock","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Torbay","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Tower Hamlets","EO","20","[c]","28460","28750"
"New entrant CS","2023","40-49","Tower Hamlets","G6/G7","60","[c]","63760","59630"
"New entrant CS","2023","40-49","Tower Hamlets","SCS level","15","[c]","97340","95000"
"New entrant CS","2023","40-49","Tower Hamlets","SEO/HEO","35","[c]","40270","41190"
"New entrant CS","2023","40-49","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Tyneside","AA/AO","100","[c]","22190","22520"
"New entrant CS","2023","40-49","Tyneside","EO","55","[c]","26770","26780"
"New entrant CS","2023","40-49","Tyneside","G6/G7","45","[c]","56360","53810"
"New entrant CS","2023","40-49","Tyneside","SEO/HEO","70","[c]","37460","38470"
"New entrant CS","2023","40-49","Tyneside","Unknown","10","[c]","21820","23640"
"New entrant CS","2023","40-49","Unknown","AA/AO","20","[c]","25190","23230"
"New entrant CS","2023","40-49","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","20","[c]","23730","17660"
"New entrant CS","2023","40-49","Wakefield","AA/AO","30","[c]","26570","28880"
"New entrant CS","2023","40-49","Wakefield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wakefield","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Walsall","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wandsworth","AA/AO","15","[c]","32300","33800"
"New entrant CS","2023","40-49","Wandsworth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Warrington","AA/AO","15","[c]","27590","28880"
"New entrant CS","2023","40-49","Warrington","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Warrington","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Warrington","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Warrington","SEO/HEO","15","[c]","40020","38640"
"New entrant CS","2023","40-49","Warrington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Warwickshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Cumbria","AA/AO","30","[c]","24520","22150"
"New entrant CS","2023","40-49","West Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Cumbria","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Lothian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Northamptonshire","AA/AO","25","[c]","22320","21780"
"New entrant CS","2023","40-49","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Northamptonshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Surrey","AA/AO","15","[c]","27470","26400"
"New entrant CS","2023","40-49","West Surrey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Surrey","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Surrey","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Sussex (North East)","EO","15","[c]","27180","26780"
"New entrant CS","2023","40-49","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Sussex (North East)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Sussex (South West)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Sussex (South West)","SEO/HEO","10","[c]","38220","36990"
"New entrant CS","2023","40-49","West Sussex (South West)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Westminster","AA/AO","30","[c]","24440","25480"
"New entrant CS","2023","40-49","Westminster","EO","45","[c]","28990","29080"
"New entrant CS","2023","40-49","Westminster","G6/G7","155","[c]","62160","59480"
"New entrant CS","2023","40-49","Westminster","SCS level","40","[c]","103470","89380"
"New entrant CS","2023","40-49","Westminster","SEO/HEO","165","[c]","40080","40260"
"New entrant CS","2023","40-49","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wiltshire","AA/AO","30","[c]","24530","23230"
"New entrant CS","2023","40-49","Wiltshire","EO","30","[c]","26160","27080"
"New entrant CS","2023","40-49","Wiltshire","G6/G7","30","[c]","51960","49260"
"New entrant CS","2023","40-49","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wiltshire","SEO/HEO","65","[c]","36150","33990"
"New entrant CS","2023","40-49","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wirral","AA/AO","15","[c]","22030","21690"
"New entrant CS","2023","40-49","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wirral","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wolverhampton","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Worcestershire CC","AA/AO","40","[c]","24840","23230"
"New entrant CS","2023","40-49","Worcestershire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Worcestershire CC","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","York","AA/AO","15","[c]","22710","22150"
"New entrant CS","2023","40-49","York","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","York","G6/G7","15","[c]","56260","54660"
"New entrant CS","2023","40-49","York","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","York","SEO/HEO","20","[c]","33790","32320"
"New entrant CS","2023","40-49","York","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Aberdeen City and Aberdeenshire","AA/AO","10","[c]","26370","22500"
"New entrant CS","2023","50-59","Aberdeen City and Aberdeenshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Angus and Dundee City","AA/AO","55","[c]","22480","22180"
"New entrant CS","2023","50-59","Angus and Dundee City","EO","55","[c]","29130","29100"
"New entrant CS","2023","50-59","Angus and Dundee City","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Angus and Dundee City","SEO/HEO","15","[c]","36810","37830"
"New entrant CS","2023","50-59","Antrim and Newtownabbey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Barnet","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Barnet","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Barnsley, Doncaster and Rotherham","AA/AO","35","[c]","24150","23230"
"New entrant CS","2023","50-59","Barnsley, Doncaster and Rotherham","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Barnsley, Doncaster and Rotherham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Barnsley, Doncaster and Rotherham","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","25","[c]","23070","22410"
"New entrant CS","2023","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","15","[c]","27970","26910"
"New entrant CS","2023","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","25","[c]","62240","60000"
"New entrant CS","2023","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","95","[c]","39550","39500"
"New entrant CS","2023","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","20","[c]","41880","41000"
"New entrant CS","2023","50-59","Bedford","AA/AO","20","[c]","25690","23230"
"New entrant CS","2023","50-59","Bedford","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bedford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Belfast","AA/AO","20","[c]","22530","22460"
"New entrant CS","2023","50-59","Belfast","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Belfast","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Berkshire","AA/AO","10","[c]","26120","22150"
"New entrant CS","2023","50-59","Berkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Berkshire","SEO/HEO","10","[c]","43920","43600"
"New entrant CS","2023","50-59","Berkshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bexley and Greenwich","AA/AO","15","[c]","26960","26630"
"New entrant CS","2023","50-59","Bexley and Greenwich","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Birmingham","AA/AO","90","[c]","22380","21840"
"New entrant CS","2023","50-59","Birmingham","EO","20","[c]","29750","28120"
"New entrant CS","2023","50-59","Birmingham","G6/G7","20","[c]","55910","54440"
"New entrant CS","2023","50-59","Birmingham","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Birmingham","SEO/HEO","45","[c]","39160","38640"
"New entrant CS","2023","50-59","Birmingham","Unknown","10","[c]","24150","23640"
"New entrant CS","2023","50-59","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Blackburn with Darwen","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Blackpool","AA/AO","10","[c]","21450","21690"
"New entrant CS","2023","50-59","Blackpool","EO","10","[c]","28120","28120"
"New entrant CS","2023","50-59","Blackpool","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Blackpool","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bournemouth, Christchurch and Poole","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bradford","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bradford","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bradford","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Breckland and South Norfolk","AA/AO","15","[c]","24770","23230"
"New entrant CS","2023","50-59","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Brent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Brent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
