"Status","Year","Age","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Birmingham","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Bradford","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Cardiff and Vale of Glamorgan","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","City of Edinburgh","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Croydon","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Durham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Glasgow City","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Greater Manchester South West","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Hackney and Newham","London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Leeds","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Liverpool","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Mid Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Nottingham","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","South Lanarkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Sunderland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Tyneside","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Westminster","London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","Westminster","London","95","[c]","51140","53090"
"Leaver Dept.","2023","30-39","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Camden and City of London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Croydon","London","50","[c]","45370","43210"
"Leaver Dept.","2023","30-39","Home Office","Durham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","East Kent","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Glasgow City","Outside London","20","[c]","26550","25880"
"Leaver Dept.","2023","30-39","Home Office","Greater Manchester South West","Outside London","15","[c]","34370","27650"
"Leaver Dept.","2023","30-39","Home Office","Harrow and Hillingdon","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Hounslow and Richmond upon Thames","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Lambeth","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Leeds","Outside London","10","[c]","29100","29380"
"Leaver Dept.","2023","30-39","Home Office","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Liverpool","Outside London","45","[c]","27780","26220"
"Leaver Dept.","2023","30-39","Home Office","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Sefton","Outside London","10","[c]","27760","25980"
"Leaver Dept.","2023","30-39","Home Office","Sheffield","Outside London","25","[c]","30300","25980"
"Leaver Dept.","2023","30-39","Home Office","Solihull","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Westminster","London","110","[c]","51640","45100"
"Leaver Dept.","2023","30-39","Ministry of Defence","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","50","[c]","39990","40000"
"Leaver Dept.","2023","30-39","Ministry of Defence","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Central Hampshire","Outside London","20","[c]","39850","40000"
"Leaver Dept.","2023","30-39","Ministry of Defence","Cheshire East","Outside London","15","[c]","25920","22220"
"Leaver Dept.","2023","30-39","Ministry of Defence","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Glasgow City","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Hertfordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Westminster","London","50","[c]","48750","46180"
"Leaver Dept.","2023","30-39","Ministry of Defence","Wiltshire","Outside London","20","[c]","41880","40690"
"Leaver Dept.","2023","30-39","Ministry of Justice","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Barnsley, Doncaster and Rotherham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Birmingham","Outside London","40","[c]","31000","25830"
"Leaver Dept.","2023","30-39","Ministry of Justice","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Camden and City of London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Croydon","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Durham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","East Riding of Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","East Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","East Sussex CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Glasgow City","Outside London","15","[c]","23100","21780"
"Leaver Dept.","2023","30-39","Ministry of Justice","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Greater Manchester South West","Outside London","15","[c]","24880","21780"
"Leaver Dept.","2023","30-39","Ministry of Justice","Haringey and Islington","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Heart of Essex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Hounslow and Richmond upon Thames","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Kent Thames Gateway","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Lambeth","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Leeds","Outside London","20","[c]","38330","37680"
"Leaver Dept.","2023","30-39","Ministry of Justice","Leicester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Liverpool","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Manchester","Outside London","20","[c]","29020","26360"
"Leaver Dept.","2023","30-39","Ministry of Justice","Medway","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","North Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Nottingham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Staffordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Tower Hamlets","London","25","[c]","46810","42010"
"Leaver Dept.","2023","30-39","Ministry of Justice","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Westminster","London","95","[c]","45270","43650"
"Leaver Dept.","2023","30-39","Ministry of Justice","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","Lambeth","London","15","[c]","43980","40340"
"Leaver Dept.","2023","30-39","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","Belfast","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","Westminster","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","Glasgow City","Outside London","10","[c]","30030","30950"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","Tower Hamlets","London","15","[c]","44280","47130"
"Leaver Dept.","2023","30-39","Office of Qualifications and Examinations Regulation","Coventry","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Rail and Road","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Rail and Road","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Rail and Road","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Rail and Road","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of the Secretary of State for Scotland","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scottish Government","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scottish Government","City of Edinburgh","Outside London","30","[c]","44700","42860"
"Leaver Dept.","2023","30-39","Scottish Government","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
