"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Eastern Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Greater Manchester","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Inner London - West","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Kent","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Northumberland, and Tyne and Wear","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","South Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Southern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Delivery","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Operational Research","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Policy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Policy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Policy","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Policy","Inner London - West","90","[c]","49270","52500"
"Leaver Dept.","2023","Undeclared","No function","Policy","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Policy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Policy","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Science and Engineering","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Science and Engineering","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Science and Engineering","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Science and Engineering","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Science and Engineering","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Tax","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Tax","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Tax","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Tax","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Tax","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Tax","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Tax","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Tax","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Unknown","Inner London - West","30","[c]","46450","42170"
"Leaver Dept.","2023","Undeclared","No function","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Project Delivery","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Tax","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Property","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Policy","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Policy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Economics","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Economics","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Economics","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Economics","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Economics","Inner London - West","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Economics","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Intelligence Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Operational Research","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Operational Research","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Operational Research","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Operational Research","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Operational Research","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Operational Research","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Science and Engineering","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Science and Engineering","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Science and Engineering","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Social Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Social Research","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Social Research","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Social Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Social Research","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Social Research","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Statistics","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Statistics","Inner London - East","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Statistics","Inner London - West","40","[c]","35170","33250"
"Leaver Dept.","2023","Unknown","Analysis","Statistics","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Statistics","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Statistics","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Statistics","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Statistics","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","Inner London - West","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","South Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Unknown","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Unknown","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Communications","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Communications","Inner London - West","60","[c]","37250","34140"
"Leaver Dept.","2023","Unknown","Communications","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Unknown","Inner London - West","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Counter Fraud","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Counter Fraud","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Counter Fraud","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Counter Fraud","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Legal","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Legal","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Legal","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Legal","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Legal","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Operational Research","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Other","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Tax","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Tax","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Tax","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
