"Status","Year","Function_of_post","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Human Resources","Driver and Vehicle Licensing Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Licensing Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Licensing Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Standards Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Standards Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Standards Agency","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Standards Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Standards Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Standards Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Standards Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Standards Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Standards Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Standards Agency","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Standards Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Standards Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Food Standards Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Food Standards Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Actuary's Department","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Actuary's Department","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Internal Audit Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Internal Audit Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Legal Department","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Legal Department","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Legal Department","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Legal Department","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Legal Department","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Legal Department","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Legal Department","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Legal Department","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Legal Department","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Legal Department","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Legal Department","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Courts and Tribunals Service","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Courts and Tribunals Service","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Courts and Tribunals Service","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Courts and Tribunals Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Courts and Tribunals Service","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Courts and Tribunals Service","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Courts and Tribunals Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Prison and Probation Service","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Prison and Probation Service","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Prison and Probation Service","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Prison and Probation Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Health and Safety Executive","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Health and Safety Executive","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Health and Safety Executive","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Health and Safety Executive","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Health and Safety Executive","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Health and Safety Executive","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Institute for Apprenticeships and Technical Education","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Institute for Apprenticeships and Technical Education","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Institute for Apprenticeships and Technical Education","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Institute for Apprenticeships and Technical Education","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Institute for Apprenticeships and Technical Education","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Intellectual Property Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Intellectual Property Office","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Intellectual Property Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Intellectual Property Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Intellectual Property Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Intellectual Property Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Intellectual Property Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Maritime and Coastguard Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Maritime and Coastguard Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Maritime and Coastguard Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Maritime and Coastguard Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Maritime and Coastguard Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Met Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Met Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Met Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Met Office","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Met Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Met Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","AO","Heterosexual / straight","30","[c]","22170","22220"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","AO","Unknown","40","[c]","22340","22220"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","EO","Heterosexual / straight","60","[c]","28410","27140"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","EO","Unknown","50","[c]","28460","27140"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","HEO","Heterosexual / straight","35","[c]","34730","33830"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","HEO","Unknown","45","[c]","39360","37000"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Savings and Investments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Savings and Investments","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Rail and Road","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Rail and Road","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AO","LGBO","[c]","[c]","[c]","[c]"
