"Status","Year","Ethnicity","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","North Hampshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Hampshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Hampshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Hampshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Lanarkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Lanarkshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Lanarkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Northamptonshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Northamptonshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Yorkshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Yorkshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Yorkshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North and North East Lincolnshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North and North East Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North and North East Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North and West Norfolk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North and West Norfolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North and West Norfolk","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North and West Norfolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North and West Norfolk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northumberland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northumberland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northumberland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northumberland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northumberland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northumberland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Norwich and East Norfolk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Norwich and East Norfolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Nottingham","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Nottingham","AO","65","[c]","22700","22520"
"New entrant CS","2023","Asian","Nottingham","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Nottingham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Nottingham","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Nottingham","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Nottingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Orkney Islands","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Orkney Islands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Orkney Islands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Oxfordshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Oxfordshire CC","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Oxfordshire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Oxfordshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Oxfordshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Oxfordshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Perth and Kinross, and Stirling","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Perth and Kinross, and Stirling","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Perth and Kinross, and Stirling","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Perth and Kinross, and Stirling","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Perth and Kinross, and Stirling","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Perth and Kinross, and Stirling","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Perth and Kinross, and Stirling","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Peterborough","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Peterborough","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Peterborough","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Peterborough","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Peterborough","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Peterborough","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Peterborough","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Plymouth","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Plymouth","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Plymouth","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Plymouth","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Plymouth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Plymouth","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Portsmouth","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Portsmouth","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Portsmouth","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Portsmouth","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Powys","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Powys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Powys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Powys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Powys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Powys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Redbridge and Waltham Forest","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Redbridge and Waltham Forest","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Redbridge and Waltham Forest","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Redbridge and Waltham Forest","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Redbridge and Waltham Forest","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sandwell","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sandwell","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sandwell","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sandwell","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Borders","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Borders","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Borders","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Borders","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Borders","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Borders","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sefton","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sefton","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sefton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sefton","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sefton","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sefton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sefton","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sefton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sheffield","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sheffield","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sheffield","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sheffield","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sheffield","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sheffield","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sheffield","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Shetland Islands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Shropshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Shropshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Shropshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Shropshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Shropshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Shropshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Shropshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Shropshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Solihull","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Solihull","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Solihull","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Solihull","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Solihull","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Solihull","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Solihull","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Somerset CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Somerset CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Somerset CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Somerset CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Somerset CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Somerset CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Somerset CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Ayrshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Ayrshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Ayrshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Ayrshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Hampshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Hampshire","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Hampshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Hampshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Hampshire","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Hampshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Lanarkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Lanarkshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Lanarkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Lanarkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Teesside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Teesside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Teesside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Teesside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Teesside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South and West Derbyshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South and West Derbyshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South and West Derbyshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Southampton","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Southampton","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Southampton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Southampton","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Southampton","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Southampton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Southampton","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Southampton","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Southampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Southend-on-Sea","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Southend-on-Sea","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Southend-on-Sea","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Staffordshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Staffordshire CC","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Staffordshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Stoke-on-Trent","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Stoke-on-Trent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Stoke-on-Trent","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Stoke-on-Trent","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Stoke-on-Trent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Stoke-on-Trent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Suffolk CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Suffolk CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sunderland","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sunderland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sunderland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sunderland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sunderland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sunderland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Swansea","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Swansea","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Swansea","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Swansea","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Swansea","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Swansea","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Swansea","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Swansea","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Swindon","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Swindon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Swindon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Swindon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Swindon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Swindon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Swindon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Telford and Wrekin","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Telford and Wrekin","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Telford and Wrekin","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Telford and Wrekin","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Telford and Wrekin","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Telford and Wrekin","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Thurrock","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Thurrock","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Torbay","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Torbay","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Torbay","SEO","[c]","[c]","[c]","[c]"
