"Status","Year","Organisation","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","Outside London","SEO/HEO","15","15","36330","37680"
"In post","2023","Ministry of Justice (excl. agencies)","East Surrey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Surrey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Sussex CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Sussex CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Sussex CC","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Essex Haven Gateway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Essex Haven Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Essex Thames Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Flintshire and Wrexham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Flintshire and Wrexham","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Flintshire and Wrexham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Glasgow City","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Glasgow City","Outside London","EO","15","15","25840","25830"
"In post","2023","Ministry of Justice (excl. agencies)","Glasgow City","Outside London","G6/G7","30","30","54370","51770"
"In post","2023","Ministry of Justice (excl. agencies)","Glasgow City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Glasgow City","Outside London","SEO/HEO","25","25","36060","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Gloucestershire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Gloucestershire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Gloucestershire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Gloucestershire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester North East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester North East","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester North West","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester North West","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester North West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester South East","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester South East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester South East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester South West","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester South West","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester South West","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester South West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Gwent Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Gwynedd","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hackney and Newham","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Haringey and Islington","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Haringey and Islington","London","EO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Haringey and Islington","London","SEO/HEO","10","10","41580","43650"
"In post","2023","Ministry of Justice (excl. agencies)","Harrow and Hillingdon","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Harrow and Hillingdon","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Harrow and Hillingdon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Harrow and Hillingdon","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","SEO/HEO","15","15","35880","34450"
"In post","2023","Ministry of Justice (excl. agencies)","Heart of Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Heart of Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Heart of Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Heart of Essex","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Herefordshire, County of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hertfordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hertfordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hertfordshire CC","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hounslow and Richmond upon Thames","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hounslow and Richmond upon Thames","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hounslow and Richmond upon Thames","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hounslow and Richmond upon Thames","London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Isle of Wight","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Isle of Wight","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kent Thames Gateway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kent Thames Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kent Thames Gateway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kent Thames Gateway","Outside London","SEO/HEO","30","25","36100","34450"
"In post","2023","Ministry of Justice (excl. agencies)","Kent Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","Outside London","SEO/HEO","10","10","36880","39290"
"In post","2023","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Lambeth","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Lancaster and Wyre","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Lancaster and Wyre","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Lancaster and Wyre","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Lancaster and Wyre","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Leeds","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Leeds","Outside London","EO","50","50","25990","25830"
"In post","2023","Ministry of Justice (excl. agencies)","Leeds","Outside London","G6/G7","95","95","55470","51770"
"In post","2023","Ministry of Justice (excl. agencies)","Leeds","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Leeds","Outside London","SEO/HEO","335","325","35080","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Leicester","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Leicester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Leicester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Leicester","Outside London","SEO/HEO","15","15","38120","39280"
"In post","2023","Ministry of Justice (excl. agencies)","Leicester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","Outside London","AA/AO","25","20","21930","21780"
"In post","2023","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","Outside London","EO","15","10","26240","25830"
"In post","2023","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","Outside London","SEO/HEO","25","25","35910","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Lewisham and Southwark","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Lewisham and Southwark","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Lewisham and Southwark","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Lewisham and Southwark","London","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Lincolnshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Lincolnshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Lincolnshire CC","Outside London","SEO/HEO","15","15","34870","32620"
"In post","2023","Ministry of Justice (excl. agencies)","Liverpool","Outside London","EO","15","15","25910","25830"
"In post","2023","Ministry of Justice (excl. agencies)","Liverpool","Outside London","G6/G7","25","25","55850","51770"
"In post","2023","Ministry of Justice (excl. agencies)","Liverpool","Outside London","SEO/HEO","55","55","36290","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Liverpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Luton","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Luton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Luton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Manchester","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Manchester","Outside London","EO","35","35","26040","25830"
"In post","2023","Ministry of Justice (excl. agencies)","Manchester","Outside London","G6/G7","40","40","56940","54600"
"In post","2023","Ministry of Justice (excl. agencies)","Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Manchester","Outside London","SEO/HEO","70","70","35310","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Medway","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Medway","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Medway","Outside London","SEO/HEO","15","15","35030","33150"
"In post","2023","Ministry of Justice (excl. agencies)","Medway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Merton, Kingston upon Thames and Sutton","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Merton, Kingston upon Thames and Sutton","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Mid Kent","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Mid Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
