"Status","Year","Profession_of_post","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Greater Manchester","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Greater Manchester","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Greater Manchester","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Greater Manchester","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Greater Manchester","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Greater Manchester","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Greater Manchester","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Greater Manchester","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Hampshire and Isle of Wight","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Hampshire and Isle of Wight","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Hampshire and Isle of Wight","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Hampshire and Isle of Wight","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Hampshire and Isle of Wight","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Hampshire and Isle of Wight","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Hampshire and Isle of Wight","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Hampshire and Isle of Wight","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Inner London - East","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Inner London - East","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Inner London - East","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Inner London - East","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Inner London - East","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Inner London - East","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Inner London - East","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Inner London - East","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Inner London - West","Female","Heterosexual / straight","30","[c]","34310","33880"
"New entrant CS","2023","Statistics","Inner London - West","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Inner London - West","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Inner London - West","Female","Unknown","40","[c]","28230","28840"
"New entrant CS","2023","Statistics","Inner London - West","Male","Heterosexual / straight","40","[c]","33050","32520"
"New entrant CS","2023","Statistics","Inner London - West","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Inner London - West","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Inner London - West","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Lincolnshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Lincolnshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Merseyside","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Merseyside","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Merseyside","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Merseyside","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Merseyside","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Merseyside","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Merseyside","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Merseyside","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","North Yorkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","North Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","North Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","North Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","North Yorkshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","North Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","North Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","North Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northumberland, and Tyne and Wear","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northumberland, and Tyne and Wear","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northumberland, and Tyne and Wear","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northumberland, and Tyne and Wear","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northumberland, and Tyne and Wear","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northumberland, and Tyne and Wear","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northumberland, and Tyne and Wear","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northumberland, and Tyne and Wear","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Northumberland, and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - South","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - South","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - South","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - South","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - South","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - South","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - South","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - South","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - South","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - West and North West","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - West and North West","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - West and North West","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - West and North West","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - West and North West","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - West and North West","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - West and North West","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - West and North West","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Shropshire and Staffordshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Shropshire and Staffordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Shropshire and Staffordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Shropshire and Staffordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Shropshire and Staffordshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Shropshire and Staffordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Shropshire and Staffordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Shropshire and Staffordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","South Yorkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","South Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","South Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","South Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","South Yorkshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","South Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","South Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","South Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Tees Valley and Durham","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Tees Valley and Durham","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Tees Valley and Durham","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Tees Valley and Durham","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Tees Valley and Durham","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Tees Valley and Durham","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Tees Valley and Durham","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Tees Valley and Durham","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Tees Valley and Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
