"Status","Year","Age","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","Inner London - West","75","[c]","30960","27760"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Attorney General's Departments","West Yorkshire","10","[c]","26660","25670"
"Leaver CS","2023","20-29","Legal","Competition and Markets Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","HM Land Registry","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Ministry of Justice","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Ministry of Justice","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Office for Standards in Education, Children's Services and Skills","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","UK Supreme Court","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Cabinet Office","Inner London - West","65","[c]","32680","31070"
"Leaver CS","2023","20-29","No function","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Charity Commission","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","East Wales","25","[c]","27490","24570"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","Inner London - West","160","[c]","38870","40050"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Digital, Culture, Media and Sport","Inner London - West","60","[c]","40120","35620"
"Leaver CS","2023","20-29","No function","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Education","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Education","Inner London - West","20","[c]","34980","32300"
"Leaver CS","2023","20-29","No function","Department for Education","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Education","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Education","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Education","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Education","West Midlands","10","[c]","28150","25900"
"Leaver CS","2023","20-29","No function","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Devon","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Inner London - West","70","[c]","24460","24920"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","North Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","30","[c]","29020","25630"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for International Trade","Inner London - West","25","[c]","37310","35560"
"Leaver CS","2023","20-29","No function","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Levelling Up, Housing and Communities","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Department for Levelling Up, Housing and Communities","East Wales","[c]","[c]","[c]","[c]"
