"Status","Year","Organisation","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","Cardiff and Vale of Glamorgan","15","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","Glasgow City","20","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","Mid Lancashire","10","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","Nottingham","10","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","South Lanarkshire","10","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Other","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Other","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Other","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Other","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Other","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Policy","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Policy","Hackney and Newham","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Policy","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Policy","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Policy","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Policy","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Hackney and Newham","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Nottingham","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Telford and Wrekin","10","[c]","39270","35130"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Tyneside","15","[c]","37640","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Property","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Property","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Property","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Property","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Property","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Property","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Property","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Property","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Property","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Property","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Property","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Property","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Property","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Property","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Property","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Property","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Security","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Security","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Security","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Security","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Security","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Security","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Social Research","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Social Research","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Social Research","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Social Research","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Social Research","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Social Research","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Social Research","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Belfast","15","[c]","35040","31150"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Birmingham","20","[c]","35700","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Bristol, City of","10","[c]","32630","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Cardiff and Vale of Glamorgan","25","[c]","32270","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","City of Edinburgh","15","[c]","35000","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Croydon","20","[c]","41120","39110"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Glasgow City","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Greater Manchester South West","25","[c]","32850","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Hackney and Newham","15","[c]","38400","39110"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Leeds","20","[c]","37750","34550"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Liverpool","10","[c]","33770","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Nottingham","30","[c]","34800","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Tyneside","15","[c]","31230","31030"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Belfast","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Birmingham","20","[c]","23550","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Bristol, City of","20","[c]","31770","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Cardiff and Vale of Glamorgan","30","[c]","24060","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","City of Edinburgh","20","[c]","24330","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Croydon","35","[c]","28860","26920"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Glasgow City","40","[c]","23130","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Greater Manchester South West","40","[c]","27300","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Hackney and Newham","20","[c]","40520","32260"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Leeds","35","[c]","25390","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Nottingham","60","[c]","23410","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Sunderland","30","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Telford and Wrekin","70","[c]","41370","36990"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Tyneside","50","[c]","30930","27650"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","West Sussex (South West)","20","[c]","43850","44890"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Communications","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Communications","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Economics","Darlington","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Economics","Westminster","30","[c]","27640","23210"
"New entrant CS","2023","HM Treasury (excl. agencies)","Finance","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Finance","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Finance","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Human Resources","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Human Resources","Norwich and East Norfolk","10","[c]","26750","21700"
"New entrant CS","2023","HM Treasury (excl. agencies)","Human Resources","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Knowledge and Information Management","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Operational Delivery","Darlington","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Operational Delivery","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Operational Delivery","Westminster","20","[c]","27000","27820"
"New entrant CS","2023","HM Treasury (excl. agencies)","Policy","Darlington","40","[c]","31520","28500"
"New entrant CS","2023","HM Treasury (excl. agencies)","Policy","Norwich and East Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Policy","Westminster","115","[c]","32220","28500"
"New entrant CS","2023","HM Treasury (excl. agencies)","Project Delivery","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Statistics","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Communications","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Communications","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Communications","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Communications","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Communications","Sefton","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Digital, Data and Technology","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Digital, Data and Technology","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Digital, Data and Technology","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Digital, Data and Technology","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Economics","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Economics","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Finance","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Human Resources","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Human Resources","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Human Resources","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Human Resources","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Human Resources","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Human Resources","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Knowledge and Information Management","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Legal","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Legal","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Legal","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Bedford","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Glasgow City","10","[c]","35220","32800"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Leeds","10","[c]","34250","32800"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","North Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Sefton","70","[c]","27450","21540"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Sheffield","15","[c]","39860","41000"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","South Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","South and West Derbyshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Tower Hamlets","10","[c]","34450","37170"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Operational Delivery","York","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Policy","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Project Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Project Delivery","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Project Delivery","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Project Delivery","Sefton","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Project Delivery","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Property","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Science and Engineering","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Science and Engineering","Bristol, City of","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Science and Engineering","City of Edinburgh","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Science and Engineering","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Science and Engineering","Sefton","30","[c]","30280","27320"
"New entrant CS","2023","Health and Safety Executive","Science and Engineering","South and West Derbyshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Science and Engineering","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Science and Engineering","York","20","[c]","27890","27320"
"New entrant CS","2023","Home Office","Commercial","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Commercial","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Commercial","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","Westminster","15","[c]","40100","38090"
"New entrant CS","2023","Home Office","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Counter Fraud","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Counter Fraud","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Counter Fraud","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Barnet","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Croydon","85","[c]","46470","43000"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Greater Manchester South West","50","[c]","36230","32160"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Sefton","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Sheffield","35","[c]","44250","39840"
"New entrant CS","2023","Home Office","Digital, Data and Technology","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Economics","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Economics","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Economics","Westminster","15","[c]","35910","32390"
"New entrant CS","2023","Home Office","Finance","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","Croydon","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","Croydon","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","East Kent","10","[c]","25760","25750"
"New entrant CS","2023","Home Office","Intelligence Analysis","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","Leeds","[c]","[c]","[c]","[c]"
