"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Other","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","South West (England)","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Other","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","South West (England)","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Other","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Wales","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Other","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Other","Yorkshire and The Humber","G7","10","10","[c]","[c]"
"In post","2023","Analysis","Other","Yorkshire and The Humber","HEO","15","15","32000","31270"
"In post","2023","Analysis","Other","Yorkshire and The Humber","SEO","15","15","39870","39150"
"In post","2023","Analysis","Planning","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","London","EO","10","10","[c]","[c]"
"In post","2023","Analysis","Policy","London","G6","15","15","71890","70920"
"In post","2023","Analysis","Policy","London","G7","45","45","59150","58370"
"In post","2023","Analysis","Policy","London","HEO","45","45","38700","39150"
"In post","2023","Analysis","Policy","London","SCS level","5","5","[c]","[c]"
"In post","2023","Analysis","Policy","London","SEO","30","30","44160","43760"
"In post","2023","Analysis","Policy","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","North East (England)","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Policy","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","North West (England)","HEO","10","10","34790","34170"
"In post","2023","Analysis","Policy","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","Yorkshire and The Humber","G6","15","10","70290","70570"
"In post","2023","Analysis","Policy","Yorkshire and The Humber","G7","20","20","54250","53190"
"In post","2023","Analysis","Policy","Yorkshire and The Humber","HEO","15","15","35790","34970"
"In post","2023","Analysis","Policy","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","Yorkshire and The Humber","SEO","10","10","42100","43700"
"In post","2023","Analysis","Project Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","East Midlands (England)","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","East Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","East of England","AO","15","15","21520","22150"
"In post","2023","Analysis","Science and Engineering","East of England","EO","45","45","26000","25920"
"In post","2023","Analysis","Science and Engineering","East of England","G6","15","15","64210","60880"
"In post","2023","Analysis","Science and Engineering","East of England","G7","55","50","50040","49400"
"In post","2023","Analysis","Science and Engineering","East of England","HEO","95","90","30550","30350"
"In post","2023","Analysis","Science and Engineering","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","East of England","SEO","80","80","37810","37310"
"In post","2023","Analysis","Science and Engineering","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","North West (England)","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","South East (England)","G6","15","15","72690","70550"
"In post","2023","Analysis","Science and Engineering","South East (England)","G7","200","190","53170","49260"
"In post","2023","Analysis","Science and Engineering","South East (England)","HEO","50","50","29850","30650"
"In post","2023","Analysis","Science and Engineering","South East (England)","SEO","105","100","39680","39890"
"In post","2023","Analysis","Science and Engineering","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","South West (England)","AO","30","30","23590","23340"
"In post","2023","Analysis","Science and Engineering","South West (England)","EO","60","55","26020","25970"
"In post","2023","Analysis","Science and Engineering","South West (England)","G6","30","30","71570","70550"
"In post","2023","Analysis","Science and Engineering","South West (England)","G7","210","200","52700","49260"
"In post","2023","Analysis","Science and Engineering","South West (England)","HEO","135","135","29510","30350"
"In post","2023","Analysis","Science and Engineering","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","South West (England)","SEO","145","140","39330","39890"
"In post","2023","Analysis","Science and Engineering","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Social Research","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","East Midlands (England)","SEO","10","10","41240","40640"
"In post","2023","Analysis","Social Research","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","London","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Social Research","London","G6","55","50","71490","70790"
"In post","2023","Analysis","Social Research","London","G7","190","180","59460","60120"
"In post","2023","Analysis","Social Research","London","HEO","145","145","36690","36520"
"In post","2023","Analysis","Social Research","London","SCS level","10","10","[c]","[c]"
"In post","2023","Analysis","Social Research","London","SEO","160","155","44260","43760"
"In post","2023","Analysis","Social Research","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","North East (England)","G7","10","10","[c]","[c]"
"In post","2023","Analysis","Social Research","North East (England)","HEO","30","30","32120","31560"
"In post","2023","Analysis","Social Research","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","North East (England)","SEO","15","15","41260","41780"
"In post","2023","Analysis","Social Research","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","North West (England)","G7","20","20","56910","57420"
"In post","2023","Analysis","Social Research","North West (England)","HEO","25","25","33910","34400"
"In post","2023","Analysis","Social Research","North West (England)","SEO","30","30","41720","42140"
"In post","2023","Analysis","Social Research","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","South East (England)","G6","5","5","[c]","[c]"
"In post","2023","Analysis","Social Research","South East (England)","G7","40","40","52720","52130"
"In post","2023","Analysis","Social Research","South East (England)","HEO","90","85","31940","31560"
"In post","2023","Analysis","Social Research","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","South East (England)","SEO","95","85","39690","39300"
"In post","2023","Analysis","Social Research","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","South West (England)","G6","[c]","[c]","[c]","[c]"
