"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","Inner London - East","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - East","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - East","SEO/HEO","Heterosexual / straight","60","60","41280","42070"
"In post","2023","Commercial","Inner London - East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - East","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Inner London - East","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2023","Commercial","Inner London - West","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - West","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - West","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Inner London - West","EO","Heterosexual / straight","40","40","30900","31040"
"In post","2023","Commercial","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - West","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Inner London - West","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Commercial","Inner London - West","G6/G7","Heterosexual / straight","420","410","67110","66270"
"In post","2023","Commercial","Inner London - West","G6/G7","LGBO","35","35","65420","65500"
"In post","2023","Commercial","Inner London - West","G6/G7","Undeclared","50","50","64590","66270"
"In post","2023","Commercial","Inner London - West","G6/G7","Unknown","140","140","65940","65500"
"In post","2023","Commercial","Inner London - West","SCS level","Heterosexual / straight","115","110","121810","118080"
"In post","2023","Commercial","Inner London - West","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Inner London - West","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Inner London - West","SCS level","Unknown","20","20","[c]","[c]"
"In post","2023","Commercial","Inner London - West","SEO/HEO","Heterosexual / straight","270","265","40770","40390"
"In post","2023","Commercial","Inner London - West","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Commercial","Inner London - West","SEO/HEO","Undeclared","30","30","[c]","[c]"
"In post","2023","Commercial","Inner London - West","SEO/HEO","Unknown","105","105","37090","36610"
"In post","2023","Commercial","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","G6/G7","Heterosexual / straight","45","45","60730","58680"
"In post","2023","Commercial","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Lancashire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","SEO/HEO","Heterosexual / straight","90","85","37430","38470"
"In post","2023","Commercial","Lancashire","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Lancashire","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Lancashire","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Commercial","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Merseyside","G6/G7","Heterosexual / straight","50","50","63440","65500"
"In post","2023","Commercial","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Merseyside","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","SEO/HEO","Heterosexual / straight","135","135","37410","39860"
"In post","2023","Commercial","Merseyside","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Commercial","Merseyside","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Merseyside","SEO/HEO","Unknown","40","35","35570","32730"
"In post","2023","Commercial","North Eastern Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","SEO/HEO","Heterosexual / straight","40","40","36700","37300"
"In post","2023","Commercial","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","SEO/HEO","Heterosexual / straight","45","45","37410","37590"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Outer London - South","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Commercial","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Outer London - South","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Commercial","Outer London - South","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","SEO/HEO","Heterosexual / straight","45","45","44890","44950"
"In post","2023","Commercial","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Outer London - South","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","AA/AO","Unknown","10","5","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","G6/G7","Unknown","[c]","[c]","[c]","[c]"
