"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Food Standards Agency","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6/G7","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6/G7","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","AA/AO","Male","35","[c]","26770","26220"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","G6/G7","Female","35","[c]","68280","68000"
"Leaver CS","2023","Government Commercial Organisation","London","G6/G7","Male","40","[c]","68240","68680"
"Leaver CS","2023","Government Commercial Organisation","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","EO","Female","35","[c]","28140","27760"
"Leaver CS","2023","Government Legal Department","London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","G6/G7","Female","85","[c]","58800","53390"
"Leaver CS","2023","Government Legal Department","London","G6/G7","Male","65","[c]","62100","65650"
"Leaver CS","2023","Government Legal Department","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","AA/AO","Female","215","[c]","24690","25480"
"Leaver CS","2023","HM Courts and Tribunals Service","London","AA/AO","Male","90","[c]","24430","25480"
"Leaver CS","2023","HM Courts and Tribunals Service","London","EO","Female","60","[c]","29390","29660"
"Leaver CS","2023","HM Courts and Tribunals Service","London","EO","Male","30","[c]","29330","29660"
"Leaver CS","2023","HM Courts and Tribunals Service","London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","SEO/HEO","Female","50","[c]","39550","38370"
"Leaver CS","2023","HM Courts and Tribunals Service","London","SEO/HEO","Male","40","[c]","38250","35410"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","AA/AO","Female","875","[c]","21310","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","AA/AO","Male","325","[c]","21200","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","EO","Female","90","[c]","25700","25830"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","EO","Male","40","[c]","25650","25830"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","SEO/HEO","Female","90","[c]","38170","37680"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","SEO/HEO","Male","45","[c]","37320","37680"
"Leaver CS","2023","HM Courts and Tribunals Service","Unknown","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outside London","AA/AO","Female","75","[c]","23300","23390"
"Leaver CS","2023","HM Land Registry","Outside London","AA/AO","Male","45","[c]","23140","23390"
"Leaver CS","2023","HM Land Registry","Outside London","EO","Female","75","[c]","28020","28080"
"Leaver CS","2023","HM Land Registry","Outside London","EO","Male","45","[c]","28900","28080"
"Leaver CS","2023","HM Land Registry","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outside London","SEO/HEO","Female","80","[c]","38230","34850"
"Leaver CS","2023","HM Land Registry","Outside London","SEO/HEO","Male","80","[c]","39600","39460"
"Leaver CS","2023","HM Prison and Probation Service","London","AA/AO","Female","230","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","AA/AO","Male","250","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","EO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","SEO/HEO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","Unknown","Female","210","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","Unknown","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","AA/AO","Female","1665","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","AA/AO","Male","2195","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","EO","Female","160","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","EO","Male","290","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","SEO/HEO","Female","170","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","SEO/HEO","Male","180","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","Unknown","Female","1220","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","Unknown","Male","455","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","AA/AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","EO","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","EO","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","G6/G7","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","G6/G7","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","Female","85","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","Male","120","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","Female","1225","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","Male","835","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","EO","Female","400","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","EO","Male","340","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","Female","95","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","Male","155","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","Female","330","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","Male","405","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","London","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","London","G6/G7","Female","35","[c]","57510","54440"
"Leaver CS","2023","HM Treasury (excl. agencies)","London","G6/G7","Male","60","[c]","56750","54130"
"Leaver CS","2023","HM Treasury (excl. agencies)","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","London","SEO/HEO","Female","40","[c]","36090","35530"
"Leaver CS","2023","HM Treasury (excl. agencies)","London","SEO/HEO","Male","45","[c]","35260","33630"
"Leaver CS","2023","HM Treasury (excl. agencies)","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Outside London","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Outside London","SEO/HEO","Female","45","[c]","41040","40820"
"Leaver CS","2023","Health and Safety Executive","Outside London","SEO/HEO","Male","60","[c]","47710","45100"
"Leaver CS","2023","Home Office","London","AA/AO","Female","95","[c]","25090","25630"
"Leaver CS","2023","Home Office","London","AA/AO","Male","75","[c]","24950","25630"
"Leaver CS","2023","Home Office","London","EO","Female","140","[c]","29850","29890"
"Leaver CS","2023","Home Office","London","EO","Male","125","[c]","29900","29890"
"Leaver CS","2023","Home Office","London","G6/G7","Female","90","[c]","62370","59290"
"Leaver CS","2023","Home Office","London","G6/G7","Male","100","[c]","63990","61050"
"Leaver CS","2023","Home Office","London","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","London","SEO/HEO","Female","170","[c]","40060","41040"
"Leaver CS","2023","Home Office","London","SEO/HEO","Male","170","[c]","39480","37850"
