"Status","Year","Disability","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Companies House","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","York","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Tower Hamlets","45","45","55100","44310"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Glasgow City","45","40","25310","25830"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Liverpool","35","35","39660","39860"
"In post","2023","Declared disabled","Crown Commercial Service","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Monmouthshire and Newport","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Norwich and East Norfolk","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Aberdeen City and Aberdeenshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Angus and Dundee City","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","City of Edinburgh","40","35","43710","37940"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","East Ayrshire and North Ayrshire mainland","5","5","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Glasgow City","50","45","37120","28700"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire, and Renfrewshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","South Lanarkshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","West Lothian","5","5","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Berkshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Birmingham","60","55","41420","44050"
"In post","2023","Declared disabled","Crown Prosecution Service","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Brighton and Hove","20","20","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Bristol, City of","20","20","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Cardiff and Vale of Glamorgan","25","25","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Devon CC","15","15","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","East Cumbria","5","5","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","East Kent","20","20","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Heart of Essex","30","25","42920","38790"
"In post","2023","Declared disabled","Crown Prosecution Service","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Hertfordshire CC","15","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Kingston upon Hull, City of","15","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Lancaster and Wyre","[c]","[c]","[c]","[c]"
