"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","West Midlands (England)","Shropshire and Staffordshire","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire and Staffordshire","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire and Staffordshire","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire and Staffordshire","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire and Staffordshire","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire and Staffordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire and Staffordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire and Staffordshire","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire and Staffordshire","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire and Staffordshire","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire and Staffordshire","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","West Midlands","AA","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","West Midlands","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","West Midlands","AO","Female","400","[c]","21660","21690"
"Leaver CS","2023","West Midlands (England)","West Midlands","AO","Male","245","[c]","21800","21780"
"Leaver CS","2023","West Midlands (England)","West Midlands","EO","Female","220","[c]","27070","27570"
"Leaver CS","2023","West Midlands (England)","West Midlands","EO","Male","160","[c]","27670","27570"
"Leaver CS","2023","West Midlands (England)","West Midlands","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","West Midlands","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","West Midlands","G7","Female","70","[c]","53720","51640"
"Leaver CS","2023","West Midlands (England)","West Midlands","G7","Male","55","[c]","55260","51870"
"Leaver CS","2023","West Midlands (England)","West Midlands","HEO","Female","105","[c]","33670","32000"
"Leaver CS","2023","West Midlands (England)","West Midlands","HEO","Male","80","[c]","34830","33940"
"Leaver CS","2023","West Midlands (England)","West Midlands","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","West Midlands","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","West Midlands","SEO","Female","85","[c]","41780","39370"
"Leaver CS","2023","West Midlands (England)","West Midlands","SEO","Male","65","[c]","42890","41190"
"Leaver CS","2023","West Midlands (England)","West Midlands","Unknown","Female","80","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","West Midlands","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","Female","80","[c]","22500","21730"
"Leaver CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","Male","85","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","Female","45","[c]","27620","28120"
"Leaver CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","Male","55","[c]","27370","27570"
"Leaver CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire","AO","Female","70","[c]","22610","21780"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire","AO","Male","45","[c]","25190","22220"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire","EO","Female","45","[c]","27020","27140"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire","EO","Male","45","[c]","28860","27450"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","South Yorkshire","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","South Yorkshire","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","South Yorkshire","AO","Female","160","[c]","21810","21690"
"Leaver CS","2023","Yorkshire and The Humber","South Yorkshire","AO","Male","130","[c]","22160","22400"
"Leaver CS","2023","Yorkshire and The Humber","South Yorkshire","EO","Female","90","[c]","27430","27570"
"Leaver CS","2023","Yorkshire and The Humber","South Yorkshire","EO","Male","80","[c]","27230","27410"
"Leaver CS","2023","Yorkshire and The Humber","South Yorkshire","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","South Yorkshire","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","South Yorkshire","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","South Yorkshire","G7","Male","30","[c]","54320","53680"
"Leaver CS","2023","Yorkshire and The Humber","South Yorkshire","HEO","Female","35","[c]","33390","33660"
"Leaver CS","2023","Yorkshire and The Humber","South Yorkshire","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","South Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","South Yorkshire","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","South Yorkshire","SEO","Male","35","[c]","41230","40150"
"Leaver CS","2023","Yorkshire and The Humber","South Yorkshire","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","South Yorkshire","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","West Yorkshire","AA","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","West Yorkshire","AA","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","West Yorkshire","AO","Female","265","[c]","21830","21690"
"Leaver CS","2023","Yorkshire and The Humber","West Yorkshire","AO","Male","250","[c]","22010","21690"
"Leaver CS","2023","Yorkshire and The Humber","West Yorkshire","EO","Female","220","[c]","27350","27570"
"Leaver CS","2023","Yorkshire and The Humber","West Yorkshire","EO","Male","200","[c]","27530","27570"
"Leaver CS","2023","Yorkshire and The Humber","West Yorkshire","G6","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","West Yorkshire","G6","Male","45","[c]","67070","65000"
"Leaver CS","2023","Yorkshire and The Humber","West Yorkshire","G7","Female","70","[c]","55100","51770"
"Leaver CS","2023","Yorkshire and The Humber","West Yorkshire","G7","Male","60","[c]","54330","52010"
"Leaver CS","2023","Yorkshire and The Humber","West Yorkshire","HEO","Female","125","[c]","32360","31990"
"Leaver CS","2023","Yorkshire and The Humber","West Yorkshire","HEO","Male","85","[c]","31690","31180"
"Leaver CS","2023","Yorkshire and The Humber","West Yorkshire","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","West Yorkshire","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","West Yorkshire","SEO","Female","90","[c]","39480","37920"
"Leaver CS","2023","Yorkshire and The Humber","West Yorkshire","SEO","Male","85","[c]","40750","39270"
"Leaver CS","2023","Yorkshire and The Humber","West Yorkshire","Unknown","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","West Yorkshire","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derbyshire and Nottinghamshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derbyshire and Nottinghamshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derbyshire and Nottinghamshire","AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derbyshire and Nottinghamshire","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derbyshire and Nottinghamshire","EO","Female","45","[c]","27380","28120"
"Leaver Dept.","2023","East Midlands (England)","Derbyshire and Nottinghamshire","EO","Male","40","[c]","27220","27570"
"Leaver Dept.","2023","East Midlands (England)","Derbyshire and Nottinghamshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derbyshire and Nottinghamshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derbyshire and Nottinghamshire","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derbyshire and Nottinghamshire","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedfordshire and Hertfordshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedfordshire and Hertfordshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedfordshire and Hertfordshire","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedfordshire and Hertfordshire","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedfordshire and Hertfordshire","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedfordshire and Hertfordshire","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedfordshire and Hertfordshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedfordshire and Hertfordshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedfordshire and Hertfordshire","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedfordshire and Hertfordshire","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedfordshire and Hertfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedfordshire and Hertfordshire","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedfordshire and Hertfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedfordshire and Hertfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","East Anglia","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","East Anglia","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","East Anglia","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","East Anglia","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","East Anglia","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","East Anglia","EO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","East Anglia","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","East Anglia","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","East Anglia","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","East Anglia","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","East Anglia","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","East Anglia","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","East Anglia","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","East Anglia","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","East Anglia","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","East Anglia","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Inner London - East","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Inner London - East","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Inner London - East","AO","Female","35","[c]","25500","25480"
"Leaver Dept.","2023","London","Inner London - East","AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Inner London - East","EO","Female","115","[c]","31160","31060"
"Leaver Dept.","2023","London","Inner London - East","EO","Male","75","[c]","30700","31060"
"Leaver Dept.","2023","London","Inner London - East","G6","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Inner London - East","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Inner London - East","G7","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Inner London - East","G7","Male","45","[c]","56360","56390"
"Leaver Dept.","2023","London","Inner London - East","HEO","Female","125","[c]","34290","34250"
"Leaver Dept.","2023","London","Inner London - East","HEO","Male","105","[c]","34910","34620"
"Leaver Dept.","2023","London","Inner London - East","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Inner London - East","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Inner London - East","SEO","Female","55","[c]","43210","41870"
"Leaver Dept.","2023","London","Inner London - East","SEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Inner London - East","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Inner London - East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Inner London - West","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Inner London - West","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Inner London - West","AO","Female","70","[c]","24630","25280"
"Leaver Dept.","2023","London","Inner London - West","AO","Male","60","[c]","25280","25120"
"Leaver Dept.","2023","London","Inner London - West","EO","Female","350","[c]","28870","28420"
"Leaver Dept.","2023","London","Inner London - West","EO","Male","230","[c]","29100","28850"
"Leaver Dept.","2023","London","Inner London - West","G6","Female","240","[c]","67220","66240"
"Leaver Dept.","2023","London","Inner London - West","G6","Male","185","[c]","67990","67140"
"Leaver Dept.","2023","London","Inner London - West","G7","Female","590","[c]","55640","55020"
"Leaver Dept.","2023","London","Inner London - West","G7","Male","525","[c]","55940","55020"
"Leaver Dept.","2023","London","Inner London - West","HEO","Female","990","[c]","34180","34030"
"Leaver Dept.","2023","London","Inner London - West","HEO","Male","730","[c]","34260","34030"
"Leaver Dept.","2023","London","Inner London - West","SCS level","Female","130","[c]","84620","78840"
"Leaver Dept.","2023","London","Inner London - West","SCS level","Male","140","[c]","92830","82120"
"Leaver Dept.","2023","London","Inner London - West","SEO","Female","535","[c]","42360","41940"
"Leaver Dept.","2023","London","Inner London - West","SEO","Male","415","[c]","41970","41750"
"Leaver Dept.","2023","London","Inner London - West","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Inner London - West","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - East and North East","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - East and North East","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - East and North East","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - East and North East","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - East and North East","EO","Female","35","[c]","31670","31790"
"Leaver Dept.","2023","London","Outer London - East and North East","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - East and North East","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - East and North East","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - East and North East","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - East and North East","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - East and North East","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - East and North East","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - East and North East","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - East and North East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - South","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - South","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - South","AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - South","AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - South","EO","Female","55","[c]","30900","31060"
"Leaver Dept.","2023","London","Outer London - South","EO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - South","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - South","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - South","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - South","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - South","HEO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - South","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - South","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - South","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - South","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - South","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - South","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - West and North West","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - West and North West","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - West and North West","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - West and North West","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - West and North West","EO","Female","55","[c]","30870","31060"
"Leaver Dept.","2023","London","Outer London - West and North West","EO","Male","45","[c]","30520","30140"
"Leaver Dept.","2023","London","Outer London - West and North West","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - West and North West","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - West and North West","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - West and North West","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - West and North West","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - West and North West","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - West and North West","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - West and North West","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - West and North West","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Outer London - West and North West","Unknown","Male","[c]","[c]","[c]","[c]"
