"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Ministry of Defence","North West (England)","Cheshire East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","North West (England)","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","North West (England)","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","North West (England)","East Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","North West (England)","Greater Manchester North West","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","North West (England)","Lancaster and Wyre","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","North West (England)","Lancaster and Wyre","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","North West (England)","Lancaster and Wyre","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","North West (England)","Lancaster and Wyre","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","North West (England)","Liverpool","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","North West (England)","Liverpool","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","North West (England)","Liverpool","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","North West (England)","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","North West (England)","Mid Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","North West (England)","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","North West (England)","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Northern Ireland","Antrim and Newtownabbey","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Northern Ireland","Antrim and Newtownabbey","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Northern Ireland","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Northern Ireland","Causeway Coast and Glens","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Northern Ireland","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Northern Ireland","Lisburn and Castlereagh","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Scotland","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Scotland","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Scotland","Clackmannanshire and Fife","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Scotland","Clackmannanshire and Fife","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Scotland","East Ayrshire and North Ayrshire mainland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Scotland","East Ayrshire and North Ayrshire mainland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Scotland","Glasgow City","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Scotland","Glasgow City","AO","15","[c]","21770","22030"
"Leaver Dept.","2023","Ministry of Defence","Scotland","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Scotland","Glasgow City","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Scotland","Glasgow City","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Berkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Berkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Buckinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Buckinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Buckinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Buckinghamshire","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Central Hampshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Central Hampshire","G7","15","[c]","48770","49260"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Central Hampshire","HEO","10","[c]","31840","31820"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Central Hampshire","SEO","15","[c]","40540","39890"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","East Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","North Hampshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","North Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Oxfordshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Oxfordshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Oxfordshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Oxfordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Oxfordshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Portsmouth","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Portsmouth","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Portsmouth","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","Portsmouth","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","South Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","South Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","West Kent","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","West Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","West Surrey","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","15","[c]","53780","54540"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","20","[c]","32980","32710"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","30","[c]","41630","41380"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","15","[c]","40510","38790"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Devon CC","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Devon CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Devon CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Dorset","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Dorset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Dorset","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Gloucestershire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Gloucestershire CC","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Gloucestershire CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Gloucestershire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Gloucestershire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Plymouth","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Plymouth","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Plymouth","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Plymouth","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Somerset CC","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Somerset CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Somerset CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Somerset CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Somerset CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Wiltshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Wiltshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Wiltshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Wiltshire","G7","20","[c]","51310","49260"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Wiltshire","HEO","20","[c]","33070","33850"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","Wiltshire","SEO","15","[c]","41120","40580"
"Leaver Dept.","2023","Ministry of Defence","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Wales","Cardiff and Vale of Glamorgan","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Wales","Cardiff and Vale of Glamorgan","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Wales","Flintshire and Wrexham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Wales","Isle of Anglesey","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Wales","Isle of Anglesey","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Wales","Powys","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Wales","Powys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Wales","Powys","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","West Midlands (England)","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","West Midlands (England)","Birmingham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","West Midlands (England)","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","West Midlands (England)","Shropshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","West Midlands (England)","Shropshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","West Midlands (England)","Shropshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","West Midlands (England)","Shropshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","West Midlands (England)","Staffordshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","West Midlands (England)","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","West Midlands (England)","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","West Midlands (England)","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","West Midlands (England)","Staffordshire CC","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","West Midlands (England)","Telford and Wrekin","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","West Midlands (England)","Telford and Wrekin","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","West Midlands (England)","Warwickshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","West Midlands (England)","Warwickshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Yorkshire and The Humber","East Riding of Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Yorkshire and The Humber","North Yorkshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Yorkshire and The Humber","North Yorkshire CC","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Yorkshire and The Humber","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Yorkshire and The Humber","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Yorkshire and The Humber","Sheffield","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Yorkshire and The Humber","York","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Derby","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Derby","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Derby","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Leicester","AO","15","[c]","21640","21780"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Leicester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Leicester","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Leicester","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Leicester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Leicestershire CC and Rutland","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Lincolnshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Lincolnshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","North Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Nottingham","AO","10","[c]","21480","21780"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Nottingham","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Nottingham","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Nottingham","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Nottingham","SEO","10","[c]","38630","37680"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","South and West Derbyshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","West Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Bedford","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Bedford","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Bedford","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Breckland and South Norfolk","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Breckland and South Norfolk","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Essex Thames Gateway","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Heart of Essex","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Heart of Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Hertfordshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Luton","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Luton","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Luton","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","North and West Norfolk","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Norwich and East Norfolk","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Peterborough","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Peterborough","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Suffolk CC","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East of England","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","London","Barking & Dagenham and Havering","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","London","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","London","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","London","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","London","Bexley and Greenwich","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","London","Bexley and Greenwich","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","London","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","London","Bexley and Greenwich","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","London","Brent","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","London","Brent","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","London","Bromley","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","London","Bromley","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","London","Bromley","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","London","Camden and City of London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","London","Camden and City of London","AO","15","[c]","24890","25480"
"Leaver Dept.","2023","Ministry of Justice","London","Camden and City of London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","London","Camden and City of London","G7","[c]","[c]","[c]","[c]"
