"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East of England","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East of England","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East of England","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East of England","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","EO","Male","45","[c]","30770","32260"
"New entrant CS","2023","Counter Fraud","London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South East (England)","AA/AO","Female","50","[c]","25410","25610"
"New entrant CS","2023","Counter Fraud","South East (England)","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South East (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South East (England)","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South East (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South West (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South West (England)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Wales","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Wales","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Wales","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Wales","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Wales","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Debt","East Midlands (England)","AA/AO","Female","125","[c]","22430","22520"
"New entrant CS","2023","Debt","East Midlands (England)","AA/AO","Male","85","[c]","22420","22520"
"New entrant CS","2023","Debt","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","London","AA/AO","Female","95","[c]","26870","26920"
"New entrant CS","2023","Debt","London","AA/AO","Male","55","[c]","26920","26920"
"New entrant CS","2023","Debt","North East (England)","AA/AO","Female","130","[c]","22470","22520"
"New entrant CS","2023","Debt","North East (England)","AA/AO","Male","80","[c]","22440","22520"
"New entrant CS","2023","Debt","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","North West (England)","AA/AO","Female","50","[c]","22330","22520"
"New entrant CS","2023","Debt","North West (England)","AA/AO","Male","45","[c]","22340","22520"
"New entrant CS","2023","Debt","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Scotland","AA/AO","Female","180","[c]","22430","22520"
"New entrant CS","2023","Debt","Scotland","AA/AO","Male","125","[c]","22440","22520"
"New entrant CS","2023","Debt","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","South West (England)","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Debt","South West (England)","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Wales","AA/AO","Female","50","[c]","22270","22520"
"New entrant CS","2023","Debt","Wales","AA/AO","Male","55","[c]","22190","22520"
"New entrant CS","2023","Debt","Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","West Midlands (England)","AA/AO","Female","235","[c]","21860","21690"
"New entrant CS","2023","Debt","West Midlands (England)","AA/AO","Male","145","[c]","21940","21690"
"New entrant CS","2023","Debt","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","West Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Yorkshire and The Humber","AA/AO","Female","85","[c]","22260","22520"
"New entrant CS","2023","Debt","Yorkshire and The Humber","AA/AO","Male","95","[c]","22420","22520"
"New entrant CS","2023","Debt","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Yorkshire and The Humber","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Yorkshire and The Humber","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","EO","Female","50","[c]","29280","29280"
"New entrant CS","2023","Digital, Data & Technology","London","EO","Male","75","[c]","29380","29750"
"New entrant CS","2023","Digital, Data & Technology","London","G6/G7","Female","60","[c]","59090","56430"
"New entrant CS","2023","Digital, Data & Technology","London","G6/G7","Male","130","[c]","62340","59290"
"New entrant CS","2023","Digital, Data & Technology","London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","SEO/HEO","Female","135","[c]","38240","38500"
"New entrant CS","2023","Digital, Data & Technology","London","SEO/HEO","Male","200","[c]","39120","39110"
"New entrant CS","2023","Digital, Data & Technology","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","EO","Female","35","[c]","27440","27650"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","EO","Male","50","[c]","27600","28080"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","G6/G7","Male","55","[c]","57630","56150"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","SEO/HEO","Female","60","[c]","37270","37690"
