"Status","Year","Age","Ethnicity","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Black","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","South East (England)","Heterosexual / straight","45","[c]","30640","30880"
"New entrant CS","2023","30-39","Black","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","South West (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","Wales","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","West Midlands (England)","Heterosexual / straight","50","[c]","28430","27120"
"New entrant CS","2023","30-39","Black","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","Yorkshire and The Humber","Heterosexual / straight","35","[c]","30110","28170"
"New entrant CS","2023","30-39","Black","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","East Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","London","Heterosexual / straight","55","[c]","38540","36000"
"New entrant CS","2023","30-39","Mixed","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","North West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","North West (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","South East (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","South West (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","West Midlands (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","North West (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","South East (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","South West (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Wales","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","West Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","East Midlands (England)","Unknown","205","[c]","27430","24070"
"New entrant CS","2023","30-39","Unknown","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","East of England","Unknown","180","[c]","26150","24400"
"New entrant CS","2023","30-39","Unknown","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","Unknown","750","[c]","37150","31700"
"New entrant CS","2023","30-39","Unknown","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","North East (England)","Unknown","250","[c]","27010","23390"
"New entrant CS","2023","30-39","Unknown","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","North West (England)","Unknown","785","[c]","26790","23640"
"New entrant CS","2023","30-39","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Northern Ireland","Unknown","75","[c]","24730","22520"
"New entrant CS","2023","30-39","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Overseas","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Scotland","Unknown","1045","[c]","29740","25880"
"New entrant CS","2023","30-39","Unknown","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","South East (England)","Unknown","380","[c]","29030","25830"
"New entrant CS","2023","30-39","Unknown","South West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","South West (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","South West (England)","Unknown","300","[c]","31760","28880"
"New entrant CS","2023","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Unknown","50","[c]","25850","24000"
"New entrant CS","2023","30-39","Unknown","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Wales","Unknown","200","[c]","27700","23640"
"New entrant CS","2023","30-39","Unknown","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","West Midlands (England)","Unknown","360","[c]","28430","25320"
"New entrant CS","2023","30-39","Unknown","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Yorkshire and The Humber","Unknown","460","[c]","26940","25750"
"New entrant CS","2023","30-39","White","East Midlands (England)","Heterosexual / straight","235","[c]","29500","27730"
"New entrant CS","2023","30-39","White","East Midlands (England)","LGBO","35","[c]","28230","23640"
"New entrant CS","2023","30-39","White","East Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","East of England","Heterosexual / straight","240","[c]","28800","28120"
"New entrant CS","2023","30-39","White","East of England","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","East of England","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","East of England","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","London","Heterosexual / straight","530","[c]","44630","41190"
"New entrant CS","2023","30-39","White","London","LGBO","105","[c]","44230","40260"
"New entrant CS","2023","30-39","White","London","Undeclared","50","[c]","45280","41950"
"New entrant CS","2023","30-39","White","London","Unknown","30","[c]","34530","29790"
"New entrant CS","2023","30-39","White","North East (England)","Heterosexual / straight","430","[c]","29530","27650"
"New entrant CS","2023","30-39","White","North East (England)","LGBO","75","[c]","31010","28120"
"New entrant CS","2023","30-39","White","North East (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","North East (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","North West (England)","Heterosexual / straight","735","[c]","29910","27140"
"New entrant CS","2023","30-39","White","North West (England)","LGBO","105","[c]","28780","25300"
"New entrant CS","2023","30-39","White","North West (England)","Undeclared","30","[c]","32540","28680"
"New entrant CS","2023","30-39","White","North West (England)","Unknown","35","[c]","34100","25750"
"New entrant CS","2023","30-39","White","Northern Ireland","Heterosexual / straight","75","[c]","31440","25610"
"New entrant CS","2023","30-39","White","Northern Ireland","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Northern Ireland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Scotland","Heterosexual / straight","565","[c]","32360","29100"
"New entrant CS","2023","30-39","White","Scotland","LGBO","110","[c]","29620","28120"
"New entrant CS","2023","30-39","White","Scotland","Undeclared","30","[c]","30960","26380"
"New entrant CS","2023","30-39","White","Scotland","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","South East (England)","Heterosexual / straight","485","[c]","31170","28880"
"New entrant CS","2023","30-39","White","South East (England)","LGBO","55","[c]","29940","28290"
"New entrant CS","2023","30-39","White","South East (England)","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","South East (England)","Unknown","40","[c]","29760","27140"
"New entrant CS","2023","30-39","White","South West (England)","Heterosexual / straight","605","[c]","32850","30650"
"New entrant CS","2023","30-39","White","South West (England)","LGBO","65","[c]","31340","27880"
"New entrant CS","2023","30-39","White","South West (England)","Undeclared","30","[c]","33660","30650"
"New entrant CS","2023","30-39","White","South West (England)","Unknown","60","[c]","33220","28080"
"New entrant CS","2023","30-39","White","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Wales","Heterosexual / straight","510","[c]","29920","26780"
"New entrant CS","2023","30-39","White","Wales","LGBO","80","[c]","27620","25310"
"New entrant CS","2023","30-39","White","Wales","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Wales","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","West Midlands (England)","Heterosexual / straight","345","[c]","30130","28120"
"New entrant CS","2023","30-39","White","West Midlands (England)","LGBO","45","[c]","29000","25310"
"New entrant CS","2023","30-39","White","West Midlands (England)","Undeclared","15","[c]","[c]","[c]"
