"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Bedford","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Bedford","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Bedford","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Bedford","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Bedford","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Bedford","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Bedford","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Bedford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Luton","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Luton","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Luton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Luton","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Luton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Cheshire East","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Cheshire East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Cheshire East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Cheshire East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Cheshire East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Cheshire East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Cheshire West and Chester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Cheshire West and Chester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Cheshire West and Chester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Cheshire West and Chester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Cheshire West and Chester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Warrington","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Warrington","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Warrington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Warrington","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Warrington","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Warrington","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Warrington","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Warrington","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cheshire","Warrington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cumbria","East Cumbria","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cumbria","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cumbria","East Cumbria","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cumbria","East Cumbria","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cumbria","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cumbria","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cumbria","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cumbria","West Cumbria","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cumbria","West Cumbria","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cumbria","West Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cumbria","West Cumbria","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cumbria","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cumbria","West Cumbria","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cumbria","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","Derby","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","Derby","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","Derby","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","Derby","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","Derby","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","Derby","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","Derby","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","East Derbyshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","East Derbyshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","AO","65","[c]","22700","22520"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Devon CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Devon CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Devon CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Devon CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Devon CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Devon CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Plymouth","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Plymouth","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Plymouth","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Plymouth","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Plymouth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Plymouth","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Torbay","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Torbay","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Torbay","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Devon","Torbay","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Dorset","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Dorset","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Dorset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Dorset","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Dorset","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Dorset","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Dorset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Dorset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Somerset CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Somerset CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Somerset CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Somerset CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Somerset CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Somerset CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Somerset CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Breckland and South Norfolk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Breckland and South Norfolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Breckland and South Norfolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Breckland and South Norfolk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Cambridgeshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Cambridgeshire CC","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","North and West Norfolk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","North and West Norfolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","North and West Norfolk","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","North and West Norfolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","North and West Norfolk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Norwich and East Norfolk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Norwich and East Norfolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Peterborough","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Peterborough","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Peterborough","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Peterborough","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Peterborough","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Peterborough","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Peterborough","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Suffolk CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Suffolk CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","AO","35","[c]","22590","22520"
"New entrant CS","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
