"Status","Year","Age","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Human Resources","LGBO","30","[c]","27830","26160"
"New entrant CS","2023","20-29","Human Resources","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Human Resources","Unknown","115","[c]","26800","25760"
"New entrant CS","2023","20-29","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intelligence Analysis","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intelligence Analysis","Unknown","40","[c]","28800","27080"
"New entrant CS","2023","20-29","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","International Trade","Heterosexual / straight","70","[c]","33060","35010"
"New entrant CS","2023","20-29","International Trade","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","International Trade","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Knowledge and Information Management","Heterosexual / straight","45","[c]","28270","28000"
"New entrant CS","2023","20-29","Knowledge and Information Management","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Knowledge and Information Management","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Knowledge and Information Management","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Legal","Heterosexual / straight","170","[c]","36790","32300"
"New entrant CS","2023","20-29","Legal","LGBO","30","[c]","36730","30160"
"New entrant CS","2023","20-29","Legal","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Legal","Unknown","30","[c]","32770","28120"
"New entrant CS","2023","20-29","Medicine","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicine","Unknown","30","[c]","39460","32930"
"New entrant CS","2023","20-29","Operational Delivery","Heterosexual / straight","6125","[c]","25160","23640"
"New entrant CS","2023","20-29","Operational Delivery","LGBO","1005","[c]","24990","23640"
"New entrant CS","2023","20-29","Operational Delivery","Undeclared","400","[c]","25700","23640"
"New entrant CS","2023","20-29","Operational Delivery","Unknown","5860","[c]","24970","23640"
"New entrant CS","2023","20-29","Operational Research","Heterosexual / straight","40","[c]","31330","31310"
"New entrant CS","2023","20-29","Operational Research","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Operational Research","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Operational Research","Unknown","50","[c]","26870","22520"
"New entrant CS","2023","20-29","Other","Heterosexual / straight","335","[c]","25080","21690"
"New entrant CS","2023","20-29","Other","LGBO","45","[c]","25910","23500"
"New entrant CS","2023","20-29","Other","Undeclared","40","[c]","25880","24110"
"New entrant CS","2023","20-29","Other","Unknown","290","[c]","24650","22400"
"New entrant CS","2023","20-29","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Policy","Heterosexual / straight","600","[c]","33000","31770"
"New entrant CS","2023","20-29","Policy","LGBO","155","[c]","33210","32170"
"New entrant CS","2023","20-29","Policy","Undeclared","110","[c]","32210","31350"
"New entrant CS","2023","20-29","Policy","Unknown","330","[c]","32360","31270"
"New entrant CS","2023","20-29","Project Delivery","Heterosexual / straight","245","[c]","30730","31060"
"New entrant CS","2023","20-29","Project Delivery","LGBO","40","[c]","31900","31000"
"New entrant CS","2023","20-29","Project Delivery","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","Unknown","265","[c]","29700","28840"
"New entrant CS","2023","20-29","Property","Heterosexual / straight","95","[c]","27720","26020"
"New entrant CS","2023","20-29","Property","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Unknown","100","[c]","26050","26020"
"New entrant CS","2023","20-29","Psychology","Heterosexual / straight","60","[c]","28570","28480"
"New entrant CS","2023","20-29","Psychology","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Psychology","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Psychology","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Science and Engineering","Heterosexual / straight","330","[c]","29150","27540"
"New entrant CS","2023","20-29","Science and Engineering","LGBO","60","[c]","28470","27330"
"New entrant CS","2023","20-29","Science and Engineering","Undeclared","50","[c]","27590","27320"
"New entrant CS","2023","20-29","Science and Engineering","Unknown","290","[c]","27500","27540"
"New entrant CS","2023","20-29","Security","Heterosexual / straight","85","[c]","27870","27350"
"New entrant CS","2023","20-29","Security","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Unknown","175","[c]","27200","26350"
"New entrant CS","2023","20-29","Social Research","Heterosexual / straight","80","[c]","32950","32060"
"New entrant CS","2023","20-29","Social Research","LGBO","30","[c]","31410","31560"
"New entrant CS","2023","20-29","Social Research","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Social Research","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Statistics","Heterosexual / straight","130","[c]","31250","31270"
"New entrant CS","2023","20-29","Statistics","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Statistics","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Statistics","Unknown","115","[c]","27810","28840"
"New entrant CS","2023","20-29","Tax","Heterosexual / straight","45","[c]","33890","34400"
"New entrant CS","2023","20-29","Tax","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Tax","Unknown","30","[c]","36870","34400"
"New entrant CS","2023","20-29","Unknown","Heterosexual / straight","585","[c]","28070","26510"
"New entrant CS","2023","20-29","Unknown","LGBO","155","[c]","28800","25730"
"New entrant CS","2023","20-29","Unknown","Undeclared","125","[c]","30280","28770"
"New entrant CS","2023","20-29","Unknown","Unknown","1045","[c]","28090","28840"
"New entrant CS","2023","20-29","Veterinarian","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Heterosexual / straight","95","[c]","36690","33830"
"New entrant CS","2023","30-39","Commercial","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Unknown","75","[c]","43860","34000"
"New entrant CS","2023","30-39","Communications","Heterosexual / straight","90","[c]","39640","38130"
"New entrant CS","2023","30-39","Communications","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Unknown","60","[c]","38890","37680"
"New entrant CS","2023","30-39","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Heterosexual / straight","95","[c]","28880","27650"
"New entrant CS","2023","30-39","Counter Fraud","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Heterosexual / straight","515","[c]","41160","38470"
"New entrant CS","2023","30-39","Digital, Data and Technology","LGBO","60","[c]","42730","38470"
"New entrant CS","2023","30-39","Digital, Data and Technology","Undeclared","45","[c]","42360","40180"
"New entrant CS","2023","30-39","Digital, Data and Technology","Unknown","250","[c]","41000","38250"
"New entrant CS","2023","30-39","Economics","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Heterosexual / straight","120","[c]","36520","34290"
"New entrant CS","2023","30-39","Finance","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Unknown","50","[c]","33640","29140"
"New entrant CS","2023","30-39","Geography","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Geography","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Heterosexual / straight","175","[c]","33620","32010"
"New entrant CS","2023","30-39","Human Resources","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Unknown","95","[c]","32040","29710"
"New entrant CS","2023","30-39","Inspector of Education and Training","Heterosexual / straight","70","[c]","55750","52750"
"New entrant CS","2023","30-39","Inspector of Education and Training","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","Heterosexual / straight","50","[c]","37110","36360"
"New entrant CS","2023","30-39","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","Heterosexual / straight","30","[c]","33830","30880"
"New entrant CS","2023","30-39","Knowledge and Information Management","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Heterosexual / straight","265","[c]","47760","50340"
"New entrant CS","2023","30-39","Legal","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Unknown","50","[c]","45440","52020"
"New entrant CS","2023","30-39","Medicine","Heterosexual / straight","35","[c]","45670","40590"
"New entrant CS","2023","30-39","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Medicine","Unknown","75","[c]","52600","40590"
"New entrant CS","2023","30-39","Operational Delivery","Heterosexual / straight","3710","[c]","26700","24080"
"New entrant CS","2023","30-39","Operational Delivery","LGBO","470","[c]","26470","23640"
"New entrant CS","2023","30-39","Operational Delivery","Undeclared","195","[c]","27300","25300"
"New entrant CS","2023","30-39","Operational Delivery","Unknown","3335","[c]","25980","24710"
"New entrant CS","2023","30-39","Operational Research","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Operational Research","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other","Heterosexual / straight","195","[c]","29580","22260"
"New entrant CS","2023","30-39","Other","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other","Unknown","150","[c]","27950","23290"
"New entrant CS","2023","30-39","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning Inspectors","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning Inspectors","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Heterosexual / straight","300","[c]","41010","38000"
"New entrant CS","2023","30-39","Policy","LGBO","55","[c]","42960","39940"
"New entrant CS","2023","30-39","Policy","Undeclared","30","[c]","44020","39850"
"New entrant CS","2023","30-39","Policy","Unknown","120","[c]","43580","41060"
"New entrant CS","2023","30-39","Project Delivery","Heterosexual / straight","225","[c]","41390","38330"
"New entrant CS","2023","30-39","Project Delivery","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Unknown","105","[c]","38480","36650"
"New entrant CS","2023","30-39","Property","Heterosexual / straight","70","[c]","33770","32260"
"New entrant CS","2023","30-39","Property","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Unknown","45","[c]","33710","33830"
"New entrant CS","2023","30-39","Psychology","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Heterosexual / straight","180","[c]","36880","33990"
"New entrant CS","2023","30-39","Science and Engineering","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Unknown","85","[c]","34440","33000"
"New entrant CS","2023","30-39","Security","Heterosexual / straight","60","[c]","30590","27500"
"New entrant CS","2023","30-39","Security","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Unknown","110","[c]","30320","27500"
"New entrant CS","2023","30-39","Social Research","Heterosexual / straight","35","[c]","38990","39290"
"New entrant CS","2023","30-39","Social Research","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Statistics","Heterosexual / straight","35","[c]","39370","35500"
"New entrant CS","2023","30-39","Statistics","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Statistics","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Tax","Heterosexual / straight","55","[c]","35730","34400"
"New entrant CS","2023","30-39","Tax","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Tax","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Heterosexual / straight","460","[c]","34730","30720"
"New entrant CS","2023","30-39","Unknown","LGBO","90","[c]","33810","29100"
"New entrant CS","2023","30-39","Unknown","Undeclared","65","[c]","38240","34400"
"New entrant CS","2023","30-39","Unknown","Unknown","755","[c]","32450","29100"
"New entrant CS","2023","30-39","Veterinarian","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Heterosexual / straight","80","[c]","37780","35000"
"New entrant CS","2023","40-49","Commercial","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Unknown","40","[c]","59460","65500"
"New entrant CS","2023","40-49","Communications","Heterosexual / straight","70","[c]","44800","41890"
"New entrant CS","2023","40-49","Communications","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Heterosexual / straight","70","[c]","29010","26120"
"New entrant CS","2023","40-49","Counter Fraud","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data and Technology","Heterosexual / straight","425","[c]","46660","41870"
"New entrant CS","2023","40-49","Digital, Data and Technology","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data and Technology","Undeclared","40","[c]","49610","50710"
"New entrant CS","2023","40-49","Digital, Data and Technology","Unknown","135","[c]","46000","41780"
"New entrant CS","2023","40-49","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Heterosexual / straight","100","[c]","42130","38470"
"New entrant CS","2023","40-49","Finance","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Unknown","35","[c]","35900","34400"
"New entrant CS","2023","40-49","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Heterosexual / straight","155","[c]","36320","33720"
"New entrant CS","2023","40-49","Human Resources","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Unknown","75","[c]","35820","31270"
"New entrant CS","2023","40-49","Inspector of Education and Training","Heterosexual / straight","115","[c]","62420","72470"
"New entrant CS","2023","40-49","Inspector of Education and Training","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Intelligence Analysis","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Intelligence Analysis","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","Heterosexual / straight","50","[c]","40080","40260"
"New entrant CS","2023","40-49","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Heterosexual / straight","120","[c]","48490","50460"
"New entrant CS","2023","40-49","Legal","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","Heterosexual / straight","35","[c]","52270","40590"
"New entrant CS","2023","40-49","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","Unknown","45","[c]","55730","43180"
"New entrant CS","2023","40-49","Operational Delivery","Heterosexual / straight","2645","[c]","27300","24070"
"New entrant CS","2023","40-49","Operational Delivery","LGBO","170","[c]","27050","23640"
"New entrant CS","2023","40-49","Operational Delivery","Undeclared","135","[c]","26810","24200"
"New entrant CS","2023","40-49","Operational Delivery","Unknown","2115","[c]","26520","25480"
"New entrant CS","2023","40-49","Operational Research","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","Heterosexual / straight","160","[c]","30340","21690"
"New entrant CS","2023","40-49","Other","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","Unknown","85","[c]","29860","23630"
"New entrant CS","2023","40-49","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","Heterosexual / straight","140","[c]","45440","40680"
"New entrant CS","2023","40-49","Policy","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","Unknown","40","[c]","61430","43750"
"New entrant CS","2023","40-49","Project Delivery","Heterosexual / straight","195","[c]","44090","41000"
"New entrant CS","2023","40-49","Project Delivery","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Unknown","70","[c]","43590","41000"
"New entrant CS","2023","40-49","Property","Heterosexual / straight","90","[c]","39880","34830"
"New entrant CS","2023","40-49","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Unknown","45","[c]","37930","33910"
"New entrant CS","2023","40-49","Psychology","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","Heterosexual / straight","150","[c]","40650","39890"
"New entrant CS","2023","40-49","Science and Engineering","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","Unknown","50","[c]","38830","35000"
"New entrant CS","2023","40-49","Security","Heterosexual / straight","70","[c]","31210","27500"
"New entrant CS","2023","40-49","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Unknown","75","[c]","34310","27500"
"New entrant CS","2023","40-49","Social Research","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Tax","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Tax","Undeclared","[c]","[c]","[c]","[c]"
