"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Attorney General's Departments","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","London","15","[c]","32040","27760"
"Leaver CS","2023","Attorney General's Departments","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","East Midlands (England)","25","[c]","50520","53630"
"Leaver CS","2023","Attorney General's Departments","Legal","East of England","15","[c]","54850","58820"
"Leaver CS","2023","Attorney General's Departments","Legal","London","235","[c]","58270","55000"
"Leaver CS","2023","Attorney General's Departments","Legal","North East (England)","10","[c]","54830","55870"
"Leaver CS","2023","Attorney General's Departments","Legal","North West (England)","30","[c]","52460","56450"
"Leaver CS","2023","Attorney General's Departments","Legal","South East (England)","25","[c]","56820","55170"
"Leaver CS","2023","Attorney General's Departments","Legal","South West (England)","15","[c]","46730","49050"
"Leaver CS","2023","Attorney General's Departments","Legal","Wales","15","[c]","52570","56450"
"Leaver CS","2023","Attorney General's Departments","Legal","West Midlands (England)","15","[c]","55650","56450"
"Leaver CS","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","20","[c]","56000","54130"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","East Midlands (England)","20","[c]","24430","22870"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","East of England","20","[c]","26800","24480"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","London","90","[c]","26680","25600"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","North East (England)","10","[c]","25680","22870"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","North West (England)","20","[c]","23830","22870"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","South East (England)","30","[c]","25130","24480"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","Wales","15","[c]","24980","22870"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","West Midlands (England)","20","[c]","24260","23650"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","25","[c]","25250","24430"
"Leaver CS","2023","Attorney General's Departments","Other","London","20","[c]","37760","27580"
"Leaver CS","2023","Attorney General's Departments","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Policy","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Commercial","East of England","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Commercial","London","10","[c]","48000","31530"
"Leaver CS","2023","Cabinet Office","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Commercial","Wales","10","[c]","33970","32250"
"Leaver CS","2023","Cabinet Office","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Digital, Data and Technology","East of England","10","[c]","42460","39770"
"Leaver CS","2023","Cabinet Office","Digital, Data and Technology","London","20","[c]","40670","32000"
"Leaver CS","2023","Cabinet Office","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Digital, Data and Technology","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Finance","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Finance","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Project Delivery","London","15","[c]","31830","32960"
"Leaver CS","2023","Cabinet Office","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Statistics","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","East of England","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","London","625","[c]","53580","54700"
"Leaver CS","2023","Cabinet Office","Unknown","North East (England)","35","[c]","28260","21720"
"Leaver CS","2023","Cabinet Office","Unknown","North West (England)","50","[c]","42910","38460"
"Leaver CS","2023","Cabinet Office","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","Scotland","50","[c]","40090","36220"
"Leaver CS","2023","Cabinet Office","Unknown","South East (England)","20","[c]","48600","35390"
"Leaver CS","2023","Cabinet Office","Unknown","South West (England)","25","[c]","44760","41740"
"Leaver CS","2023","Cabinet Office","Unknown","Unknown","25","[c]","51260","30630"
"Leaver CS","2023","Cabinet Office","Unknown","Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","West Midlands (England)","15","[c]","63500","63500"
"Leaver CS","2023","Cabinet Office","Unknown","Yorkshire and The Humber","65","[c]","40650","34320"
"Leaver CS","2023","Chancellor's other departments","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Other","London","35","[c]","62830","43740"
"Leaver CS","2023","Chancellor's other departments","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","North West (England)","25","[c]","26480","25300"
"Leaver CS","2023","Charity Commission","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Project Delivery","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","London","15","[c]","58050","53530"
"Leaver CS","2023","Competition and Markets Authority","Economics","London","15","[c]","50700","55130"
"Leaver CS","2023","Competition and Markets Authority","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Legal","London","15","[c]","63010","71370"
"Leaver CS","2023","Competition and Markets Authority","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","London","40","[c]","53320","42920"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","London","20","[c]","45590","40050"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","Wales","10","[c]","24180","23240"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","15","[c]","38850","35990"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","South West (England)","30","[c]","38120","35230"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Wales","45","[c]","40980","37350"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Economics","London","25","[c]","40480","33570"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Finance","London","10","[c]","56020","53380"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Finance","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Human Resources","London","20","[c]","53160","53850"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Human Resources","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Wales","20","[c]","37200","30850"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","East Midlands (England)","15","[c]","27870","26050"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","East of England","15","[c]","32070","23400"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","65","[c]","45080","40050"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","North East (England)","10","[c]","32200","28130"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","15","[c]","29940","25160"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Scotland","25","[c]","28590","24570"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","15","[c]","29470","26460"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","25","[c]","32370","25160"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","60","[c]","30140","24030"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","25","[c]","29560","22180"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Yorkshire and The Humber","10","[c]","33100","22180"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Other","South West (England)","30","[c]","25580","19080"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Other","Wales","10","[c]","31430","24030"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","London","385","[c]","49080","52840"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","North West (England)","15","[c]","37220","32430"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","London","15","[c]","49480","53380"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","South West (England)","15","[c]","44340","45150"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Property","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","South West (England)","40","[c]","41910","39650"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Wales","15","[c]","37970","30640"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Commercial","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Communications","London","10","[c]","45960","41810"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Economics","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Other","London","10","[c]","39480","34020"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Policy","London","130","[c]","45450","40520"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Project Delivery","London","25","[c]","48010","52900"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Commercial","North East (England)","10","[c]","[c]","[c]"
