"Status","Year","Ethnicity","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","White","Animal and Plant Health Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Animal and Plant Health Agency","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Animal and Plant Health Agency","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Attorney General's Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Attorney General's Office","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Attorney General's Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Attorney General's Office","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Building Digital UK","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Building Digital UK","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Building Digital UK","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Building Digital UK","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Building Digital UK","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","London","EO","70","[c]","27740","27910"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","London","G6","65","[c]","67180","66530"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","London","G7","120","[c]","55830","56340"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","London","HEO","105","[c]","35280","35650"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","London","SCS level","45","[c]","84840","78050"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","London","SEO","70","[c]","41380","41820"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Outside London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Outside London","EO","40","[c]","24920","24610"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Outside London","G7","35","[c]","51880","51290"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Outside London","HEO","45","[c]","33040","33020"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Central Civil Service Fast Stream","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Central Civil Service Fast Stream","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Central Civil Service Fast Stream","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Charity Commission","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Charity Commission","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Charity Commission","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Charity Commission","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Companies House","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Companies House","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Companies House","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Companies House","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Companies House","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Companies House","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Companies House","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Criminal Injuries Compensation Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Criminal Injuries Compensation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Criminal Injuries Compensation Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Commercial Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Commercial Service","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Commercial Service","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Commercial Service","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Commercial Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Commercial Service","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Commercial Service","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Commercial Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Commercial Service","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Office and Procurator Fiscal Service","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Office and Procurator Fiscal Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Office and Procurator Fiscal Service","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Office and Procurator Fiscal Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Office and Procurator Fiscal Service","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","Outside London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Electronics and Components Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Equipment and Support","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Equipment and Support","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Equipment and Support","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Equipment and Support","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Equipment and Support","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Equipment and Support","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Equipment and Support","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Science and Technology Laboratory","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Science and Technology Laboratory","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Science and Technology Laboratory","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Science and Technology Laboratory","Outside London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Science and Technology Laboratory","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Science and Technology Laboratory","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","90","[c]","54200","53600"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","65","[c]","33280","33570"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","70","[c]","40400","40050"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G7","40","[c]","53580","53030"
"Leaver Dept.","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","London","HEO","65","[c]","35920","35620"
"Leaver Dept.","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","London","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","London","SEO","30","[c]","43500","41440"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","Outside London","G7","45","[c]","52540","51640"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","Outside London","HEO","40","[c]","31370","30590"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","Outside London","SEO","75","[c]","40020","38070"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","London","HEO","55","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","HEO","50","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO","55","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for International Trade","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for International Trade","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for International Trade","London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for International Trade","London","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for International Trade","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for International Trade","London","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for International Trade","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for International Trade","Overseas","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for International Trade","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G7","45","[c]","54880","54630"
"Leaver Dept.","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","London","HEO","55","[c]","33600","33590"
"Leaver Dept.","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","HEO","35","[c]","31840","31290"
"Leaver Dept.","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Transport (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Transport (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Transport (excl. agencies)","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Transport (excl. agencies)","London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Transport (excl. agencies)","London","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Transport (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Transport (excl. agencies)","London","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Transport (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Transport (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Transport (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Transport (excl. agencies)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Transport (excl. agencies)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Transport (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Transport (excl. agencies)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","London","EO","70","[c]","32040","32520"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","London","HEO","35","[c]","36470","37380"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","Outside London","AO","410","[c]","21590","21690"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","Outside London","EO","895","[c]","28030","28120"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","Outside London","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","Outside London","G7","45","[c]","51630","50160"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","Outside London","HEO","160","[c]","33680","34170"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","Outside London","SEO","90","[c]","38100","38470"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Work and Pensions (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","London","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","Outside London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Disclosure Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Disclosure Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Driver and Vehicle Licensing Agency","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Driver and Vehicle Licensing Agency","Outside London","AO","50","[c]","22360","22500"
"Leaver Dept.","2023","White","Driver and Vehicle Licensing Agency","Outside London","EO","35","[c]","26830","26960"
"Leaver Dept.","2023","White","Driver and Vehicle Licensing Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Driver and Vehicle Licensing Agency","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Driver and Vehicle Licensing Agency","Outside London","HEO","50","[c]","31780","31660"
"Leaver Dept.","2023","White","Driver and Vehicle Licensing Agency","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Driver and Vehicle Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Driver and Vehicle Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Driver and Vehicle Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Driver and Vehicle Standards Agency","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Driver and Vehicle Standards Agency","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Driver and Vehicle Standards Agency","Outside London","G6","[c]","[c]","[c]","[c]"
