"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Cabinet Office","Westminster","London","HEO","350","[c]","29410","28840"
"New entrant CS","2023","Cabinet Office","Westminster","London","SCS level","15","[c]","107370","108680"
"New entrant CS","2023","Cabinet Office","Westminster","London","SEO","20","[c]","41180","41410"
"New entrant CS","2023","Cabinet Office","Wiltshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Wiltshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Wiltshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","York","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","York","Outside London","EO","20","[c]","24500","24610"
"New entrant CS","2023","Cabinet Office","York","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","York","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","York","Outside London","HEO","20","[c]","30000","28840"
"New entrant CS","2023","Cabinet Office","York","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","York","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Camden and City of London","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Camden and City of London","London","EO","10","[c]","30170","30090"
"New entrant CS","2023","Chancellor's other departments","Camden and City of London","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Camden and City of London","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","City of Edinburgh","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","City of Edinburgh","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Durham","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Glasgow City","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Glasgow City","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Mid Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Mid Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Westminster","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Westminster","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Westminster","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Westminster","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Westminster","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Monmouthshire and Newport","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Sefton","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Sefton","Outside London","EO","30","[c]","25300","25300"
"New entrant CS","2023","Charity Commission","Sefton","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Sefton","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Sefton","Outside London","HEO","25","[c]","30340","30170"
"New entrant CS","2023","Charity Commission","Sefton","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Westminster","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Westminster","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Westminster","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Westminster","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Westminster","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Belfast","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Belfast","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Belfast","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","City of Edinburgh","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","City of Edinburgh","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","City of Edinburgh","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","City of Edinburgh","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","City of Edinburgh","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","City of Edinburgh","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Manchester","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Manchester","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Tower Hamlets","London","AO","20","[c]","23140","23200"
"New entrant CS","2023","Competition and Markets Authority","Tower Hamlets","London","EO","15","[c]","27720","27550"
"New entrant CS","2023","Competition and Markets Authority","Tower Hamlets","London","G6","15","[c]","75580","75300"
"New entrant CS","2023","Competition and Markets Authority","Tower Hamlets","London","G7","25","[c]","57780","57000"
"New entrant CS","2023","Competition and Markets Authority","Tower Hamlets","London","HEO","30","[c]","34590","34110"
"New entrant CS","2023","Competition and Markets Authority","Tower Hamlets","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Tower Hamlets","London","SEO","10","[c]","44580","43500"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Ards and North Down","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Barnsley, Doncaster and Rotherham","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Belfast","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Belfast","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Belfast","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Berkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Berkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Bexley and Greenwich","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Birmingham","Outside London","AO","10","[c]","22120","22180"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Birmingham","Outside London","EO","20","[c]","26290","25310"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Birmingham","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Birmingham","Outside London","HEO","30","[c]","31870","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Birmingham","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Brighton and Hove","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Bristol, City of","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Bristol, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Outside London","AO","130","[c]","21510","21380"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Outside London","EO","40","[c]","27530","25610"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Outside London","G7","15","[c]","53260","50930"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Outside London","HEO","55","[c]","34430","34600"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Outside London","SEO","45","[c]","43790","42990"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Central Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Chorley and West Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Outside London","HEO","15","[c]","31330","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Coventry","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Darlington","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Darlington","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Darlington","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Darlington","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Darlington","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Derby","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Devon CC","Outside London","AA","40","[c]","18560","19080"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Devon CC","Outside London","AO","35","[c]","20950","20660"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Devon CC","Outside London","EO","55","[c]","25400","25400"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Devon CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Devon CC","Outside London","G7","35","[c]","47540","45150"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Devon CC","Outside London","HEO","40","[c]","31630","30930"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Devon CC","Outside London","SEO","45","[c]","38090","37420"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Dorset","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","East Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","East Lothian and Midlothian","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","East Lothian and Midlothian","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","East Merseyside","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Glasgow City","Outside London","EO","10","[c]","26380","25160"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Glasgow City","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","Outside London","EO","15","[c]","25320","25310"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","Outside London","HEO","40","[c]","32120","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Hackney and Newham","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Hackney and Newham","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Harrow and Hillingdon","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Hounslow and Richmond upon Thames","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Hounslow and Richmond upon Thames","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Hounslow and Richmond upon Thames","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Hounslow and Richmond upon Thames","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Leeds","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Leeds","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Leeds","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Leeds","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Lincolnshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Lincolnshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Lisburn and Castlereagh","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Manchester","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Manchester","Outside London","EO","10","[c]","24640","25160"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Manchester","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Medway","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Merton, Kingston upon Thames and Sutton","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Milton Keynes","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Outside London","EO","15","[c]","28110","30950"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Outside London","G7","10","[c]","61820","63810"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Outside London","HEO","15","[c]","34550","32470"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Outside London","SEO","25","[c]","44070","44750"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Newry, Mourne and Down","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","North Hampshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Nottingham","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Nottingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Nottingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Oxfordshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Oxfordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Oxfordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Oxfordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Scottish Borders","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South Teesside","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South West Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South and West Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South and West Derbyshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Southampton","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Southampton","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Southampton","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Southend-on-Sea","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Suffolk CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Suffolk CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Suffolk CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Swindon","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Swindon","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Swindon","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Torbay","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Tyneside","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Tyneside","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Tyneside","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Tyneside","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Tyneside","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Wandsworth","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Westminster","London","AO","20","[c]","24760","25900"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Westminster","London","EO","55","[c]","28550","28510"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Westminster","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Westminster","London","G7","15","[c]","56330","55120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Westminster","London","HEO","90","[c]","35160","34410"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Westminster","London","SEO","55","[c]","42730","41210"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Wiltshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","York","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Belfast","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Belfast","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","City of Edinburgh","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Darlington","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Darlington","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Darlington","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Glasgow City","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Manchester","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Manchester","Outside London","EO","10","[c]","24690","24780"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Manchester","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Manchester","Outside London","HEO","15","[c]","32650","31880"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Westminster","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Westminster","London","EO","40","[c]","27190","27230"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Westminster","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Westminster","London","G7","15","[c]","54140","52760"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Westminster","London","HEO","85","[c]","36330","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Bedford","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Bristol, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Bristol, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Bristol, City of","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Bristol, City of","Outside London","SEO","10","[c]","38160","37590"
"New entrant CS","2023","Department for Education","Bromley","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Cambridgeshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Cambridgeshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Central Bedfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Cheshire East","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Coventry","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Coventry","Outside London","EO","20","[c]","24430","25900"
"New entrant CS","2023","Department for Education","Coventry","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Coventry","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Coventry","Outside London","HEO","15","[c]","30850","30330"
"New entrant CS","2023","Department for Education","Coventry","Outside London","SEO","20","[c]","38290","37590"
"New entrant CS","2023","Department for Education","Croydon","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Croydon","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Darlington","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Darlington","Outside London","EO","15","[c]","25320","25900"
"New entrant CS","2023","Department for Education","Darlington","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Darlington","Outside London","G7","10","[c]","[c]","[c]"
