"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","Outside London","15","[c]","40790","32890"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","Bristol, City of","Outside London","10","[c]","51030","59220"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","London","Tower Hamlets","London","45","[c]","41410","34900"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Scotland","Glasgow City","Outside London","35","[c]","31150","30950"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Coventry","Outside London","15","[c]","48070","39140"
"Leaver Dept.","2023","Office of Rail and Road","London","Tower Hamlets","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","North West (England)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","West Midlands (England)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","London","Westminster","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","London","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","Aberdeen City and Aberdeenshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","City of Edinburgh","Outside London","95","[c]","44940","39520"
"Leaver Dept.","2023","Scottish Government","Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","Glasgow City","Outside London","35","[c]","35960","33520"
"Leaver Dept.","2023","Scottish Government","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","South Lanarkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","London","Hounslow and Richmond upon Thames","London","10","[c]","35020","35040"
"Leaver Dept.","2023","UK Export Finance","London","Westminster","London","15","[c]","39230","34000"
"Leaver Dept.","2023","UK Statistics Authority","London","Westminster","London","40","[c]","40830","34560"
"Leaver Dept.","2023","UK Statistics Authority","North East (England)","Darlington","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","South East (England)","South Hampshire","Outside London","80","[c]","29900","29410"
"Leaver Dept.","2023","UK Statistics Authority","Wales","Monmouthshire and Newport","Outside London","115","[c]","35920","31560"
"Leaver Dept.","2023","UK Supreme Court","London","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","West Midlands (England)","Birmingham","Outside London","10","[c]","50220","51630"
"Leaver Dept.","2023","Welsh Government","North West (England)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","South West (England)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","South West (England)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Wales","Cardiff and Vale of Glamorgan","Outside London","55","[c]","42340","38160"
"Leaver Dept.","2023","Welsh Government","Wales","Central Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Wales","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Wales","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Wales","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Wales","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Wales","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","East Midlands (England)","Leicester","Outside London","25","[c]","24830","20340"
"New entrant CS","2023","Attorney General's Departments","East Midlands (England)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","East Midlands (England)","Nottingham","Outside London","45","[c]","25400","22870"
"New entrant CS","2023","Attorney General's Departments","East Midlands (England)","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","East of England","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","East of England","Heart of Essex","Outside London","25","[c]","30990","24480"
"New entrant CS","2023","Attorney General's Departments","East of England","Hertfordshire CC","Outside London","15","[c]","29970","25600"
"New entrant CS","2023","Attorney General's Departments","East of England","Norwich and East Norfolk","Outside London","15","[c]","26040","21220"
"New entrant CS","2023","Attorney General's Departments","East of England","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","London","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","London","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","London","Croydon","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","London","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","London","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","London","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","London","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","London","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","London","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","London","Westminster","London","515","[c]","37250","30160"
"New entrant CS","2023","Attorney General's Departments","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","North East (England)","South Teesside","Outside London","15","[c]","31990","26900"
"New entrant CS","2023","Attorney General's Departments","North East (England)","Tyneside","Outside London","40","[c]","26880","22870"
"New entrant CS","2023","Attorney General's Departments","North West (England)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","North West (England)","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","North West (England)","Liverpool","Outside London","50","[c]","28710","24430"
"New entrant CS","2023","Attorney General's Departments","North West (England)","Manchester","Outside London","40","[c]","33370","26900"
"New entrant CS","2023","Attorney General's Departments","North West (England)","Mid Lancashire","Outside London","20","[c]","35330","38760"
"New entrant CS","2023","Attorney General's Departments","North West (England)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","South East (England)","Berkshire","Outside London","30","[c]","30970","28200"
"New entrant CS","2023","Attorney General's Departments","South East (England)","Brighton and Hove","Outside London","20","[c]","27690","24480"
"New entrant CS","2023","Attorney General's Departments","South East (England)","East Kent","Outside London","10","[c]","26280","21440"
"New entrant CS","2023","Attorney General's Departments","South East (England)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","South East (England)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","South East (England)","Portsmouth","Outside London","15","[c]","24770","24480"
"New entrant CS","2023","Attorney General's Departments","South East (England)","South Hampshire","Outside London","15","[c]","28400","21440"
"New entrant CS","2023","Attorney General's Departments","South East (England)","West Surrey","Outside London","15","[c]","35890","28200"
"New entrant CS","2023","Attorney General's Departments","South East (England)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","South West (England)","Bristol, City of","Outside London","40","[c]","30790","24430"
"New entrant CS","2023","Attorney General's Departments","South West (England)","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","South West (England)","Devon CC","Outside London","10","[c]","26580","22870"
"New entrant CS","2023","Attorney General's Departments","South West (England)","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Wales","Cardiff and Vale of Glamorgan","Outside London","20","[c]","30300","26900"
"New entrant CS","2023","Attorney General's Departments","Wales","Flintshire and Wrexham","Outside London","15","[c]","33470","31180"
"New entrant CS","2023","Attorney General's Departments","Wales","Swansea","Outside London","15","[c]","32910","38760"
"New entrant CS","2023","Attorney General's Departments","West Midlands (England)","Birmingham","Outside London","60","[c]","28500","24430"
"New entrant CS","2023","Attorney General's Departments","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","West Midlands (England)","Stoke-on-Trent","Outside London","10","[c]","36430","38760"
"New entrant CS","2023","Attorney General's Departments","West Midlands (England)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Yorkshire and The Humber","Leeds","Outside London","90","[c]","36020","30160"
"New entrant CS","2023","Attorney General's Departments","Yorkshire and The Humber","Sheffield","Outside London","25","[c]","26150","24430"
"New entrant CS","2023","Attorney General's Departments","Yorkshire and The Humber","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Yorkshire and The Humber","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","East Midlands (England)","Nottingham","Outside London","10","[c]","43310","38620"
"New entrant CS","2023","Cabinet Office","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","East of England","Norwich and East Norfolk","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","London","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","London","Hackney and Newham","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","London","Tower Hamlets","London","105","[c]","45920","35650"
"New entrant CS","2023","Cabinet Office","London","Westminster","London","505","[c]","33920","28840"
"New entrant CS","2023","Cabinet Office","North East (England)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","North East (England)","Tyneside","Outside London","15","[c]","34800","28840"
"New entrant CS","2023","Cabinet Office","North West (England)","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","North West (England)","Greater Manchester South West","Outside London","20","[c]","39570","28840"
"New entrant CS","2023","Cabinet Office","North West (England)","Liverpool","Outside London","25","[c]","35110","31640"
"New entrant CS","2023","Cabinet Office","North West (England)","Manchester","Outside London","65","[c]","45690","38340"
"New entrant CS","2023","Cabinet Office","North West (England)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Scotland","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Scotland","Glasgow City","Outside London","165","[c]","32000","28000"
"New entrant CS","2023","Cabinet Office","Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","South East (England)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","South East (England)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","South East (England)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","South East (England)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","South West (England)","Bristol, City of","Outside London","35","[c]","39840","35340"
"New entrant CS","2023","Cabinet Office","South West (England)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","South West (England)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","South West (England)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","Unknown","Unknown","50","[c]","37140","24330"
"New entrant CS","2023","Cabinet Office","Wales","Cardiff and Vale of Glamorgan","Outside London","15","[c]","33340","28840"
"New entrant CS","2023","Cabinet Office","Wales","Monmouthshire and Newport","Outside London","15","[c]","31940","31640"
"New entrant CS","2023","Cabinet Office","Wales","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","West Midlands (England)","Birmingham","Outside London","60","[c]","50690","38200"
"New entrant CS","2023","Cabinet Office","West Midlands (England)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","West Midlands (England)","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Yorkshire and The Humber","Leeds","Outside London","45","[c]","47440","41460"
"New entrant CS","2023","Cabinet Office","Yorkshire and The Humber","Sheffield","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Yorkshire and The Humber","York","Outside London","65","[c]","33210","28840"
"New entrant CS","2023","Chancellor's other departments","London","Camden and City of London","London","25","[c]","41550","30540"
"New entrant CS","2023","Chancellor's other departments","London","Westminster","London","25","[c]","47750","43750"
"New entrant CS","2023","Chancellor's other departments","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","North West (England)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Scotland","Glasgow City","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","London","Westminster","London","10","[c]","38760","38800"
"New entrant CS","2023","Charity Commission","North West (England)","Sefton","Outside London","70","[c]","30880","30170"
"New entrant CS","2023","Charity Commission","Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","London","Tower Hamlets","London","130","[c]","44880","34110"
"New entrant CS","2023","Competition and Markets Authority","North West (England)","Manchester","Outside London","10","[c]","42530","27550"
"New entrant CS","2023","Competition and Markets Authority","Northern Ireland","Belfast","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Scotland","City of Edinburgh","Outside London","15","[c]","41930","34110"
"New entrant CS","2023","Competition and Markets Authority","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Nottingham","Outside London","10","[c]","32170","32110"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","East of England","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","East of England","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","Hounslow and Richmond upon Thames","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","Wandsworth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","Westminster","London","245","[c]","37850","34410"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Darlington","Outside London","15","[c]","38610","37470"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","North East (England)","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Tyneside","Outside London","15","[c]","30840","25160"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester South West","Outside London","75","[c]","35490","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Manchester","Outside London","30","[c]","29920","25160"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Belfast","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","City of Edinburgh","Outside London","40","[c]","30240","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","Glasgow City","Outside London","10","[c]","26900","25160"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Oxfordshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Devon CC","Outside London","245","[c]","30080","26650"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Dorset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Swindon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Torbay","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Wales","Cardiff and Vale of Glamorgan","Outside London","300","[c]","31320","25610"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Wales","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Wales","Monmouthshire and Newport","Outside London","75","[c]","41190","39910"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Wales","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Birmingham","Outside London","75","[c]","31960","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Leeds","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","Westminster","London","145","[c]","36530","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","North East (England)","Darlington","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","North West (England)","Manchester","Outside London","35","[c]","33330","31880"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","Belfast","Outside London","10","[c]","29390","31880"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","East Midlands (England)","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","East Midlands (England)","Nottingham","Outside London","25","[c]","30620","30330"
"New entrant CS","2023","Department for Education","East of England","Bedford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","East of England","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","East of England","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Wandsworth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Westminster","London","125","[c]","34150","29530"
