"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","No function","Scottish Prison Service","EO","Male","45","[c]","31350","31290"
"New entrant CS","2023","No function","Scottish Prison Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scottish Prison Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scottish Prison Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scottish Prison Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Serious Fraud Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Serious Fraud Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Serious Fraud Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Serious Fraud Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Serious Fraud Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Serious Fraud Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Teaching Regulation Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Teaching Regulation Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Teaching Regulation Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Teaching Regulation Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Teaching Regulation Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Teaching Regulation Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","The Insolvency Service","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","The Insolvency Service","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","The Insolvency Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","The Insolvency Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","The Insolvency Service","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","The Insolvency Service","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","The National Archives","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","The National Archives","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","The National Archives","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","The National Archives","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","The National Archives","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Debt Management Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Debt Management Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Debt Management Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Debt Management Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Health Security Agency","AA/AO","Female","95","[c]","22080","20880"
"New entrant CS","2023","No function","UK Health Security Agency","AA/AO","Male","60","[c]","21910","20880"
"New entrant CS","2023","No function","UK Health Security Agency","EO","Female","75","[c]","26220","26880"
"New entrant CS","2023","No function","UK Health Security Agency","EO","Male","45","[c]","25770","24390"
"New entrant CS","2023","No function","UK Health Security Agency","G6/G7","Female","105","[c]","61000","54670"
"New entrant CS","2023","No function","UK Health Security Agency","G6/G7","Male","85","[c]","61430","58730"
"New entrant CS","2023","No function","UK Health Security Agency","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Health Security Agency","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Health Security Agency","SEO/HEO","Female","190","[c]","36390","37060"
"New entrant CS","2023","No function","UK Health Security Agency","SEO/HEO","Male","100","[c]","36370","37060"
"New entrant CS","2023","No function","UK Hydrographic Office","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Hydrographic Office","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Hydrographic Office","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Hydrographic Office","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Hydrographic Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Hydrographic Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Hydrographic Office","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Hydrographic Office","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Statistics Authority","AA/AO","Female","210","[c]","21330","21200"
"New entrant CS","2023","No function","UK Statistics Authority","AA/AO","Male","200","[c]","21610","21200"
"New entrant CS","2023","No function","UK Statistics Authority","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Statistics Authority","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Statistics Authority","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Statistics Authority","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Statistics Authority","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Statistics Authority","SEO/HEO","Male","35","[c]","33240","31060"
"New entrant CS","2023","No function","Vehicle Certification Agency","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Vehicle Certification Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Vehicle Certification Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Vehicle Certification Agency","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Vehicle Certification Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Vehicle Certification Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Veterinary Medicines Directorate","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Veterinary Medicines Directorate","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Veterinary Medicines Directorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Veterinary Medicines Directorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Veterinary Medicines Directorate","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Veterinary Medicines Directorate","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Water Services Regulation Authority","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Active Travel England","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Active Travel England","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Advisory, Conciliation and Arbitration Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Advisory, Conciliation and Arbitration Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Advisory, Conciliation and Arbitration Service","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Advisory, Conciliation and Arbitration Service","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Advisory, Conciliation and Arbitration Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Advisory, Conciliation and Arbitration Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Animal and Plant Health Agency","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Animal and Plant Health Agency","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Animal and Plant Health Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Animal and Plant Health Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Building Digital UK","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Building Digital UK","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Building Digital UK","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Building Digital UK","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Building Digital UK","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Building Digital UK","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Building Digital UK","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Building Digital UK","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Central Civil Service Fast Stream","SEO/HEO","Female","60","[c]","28840","28840"
"New entrant CS","2023","Project Delivery","Central Civil Service Fast Stream","SEO/HEO","Male","40","[c]","28980","28840"
"New entrant CS","2023","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Companies House","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Companies House","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Companies House","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Companies House","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Companies House","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Companies House","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Companies House","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Companies House","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Competition and Markets Authority","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Competition and Markets Authority","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Competition and Markets Authority","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
