"Status","Year","Disability","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Eastern Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Eastern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Eastern Scotland","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Eastern Scotland","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Eastern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Eastern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Eastern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Highlands and Islands","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Highlands and Islands","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Highlands and Islands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Highlands and Islands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Highlands and Islands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","G6/G7","Heterosexual / straight","30","[c]","60210","56640"
"Leaver CS","2023","Undeclared","Inner London - West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","G6/G7","Undeclared","30","[c]","61690","56300"
"Leaver CS","2023","Undeclared","Inner London - West","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","SEO/HEO","Heterosexual / straight","55","[c]","37790","36070"
"Leaver CS","2023","Undeclared","Inner London - West","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
