"Status","Year","Disability","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Bedfordshire and Hertfordshire","40","[c]","31730","29290"
"Leaver CS","2023","Declared disabled","White","Berkshire, Buckinghamshire and Oxfordshire","105","[c]","36750","29530"
"Leaver CS","2023","Declared disabled","White","Cheshire","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Cornwall and Isles of Scilly","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Cumbria","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Derbyshire and Nottinghamshire","130","[c]","28100","27570"
"Leaver CS","2023","Declared disabled","White","Devon","95","[c]","28120","22520"
"Leaver CS","2023","Declared disabled","White","Dorset and Somerset","65","[c]","28940","27570"
"Leaver CS","2023","Declared disabled","White","East Anglia","155","[c]","30120","27570"
"Leaver CS","2023","Declared disabled","White","East Wales","160","[c]","31980","27060"
"Leaver CS","2023","Declared disabled","White","East Yorkshire and Northern Lincolnshire","50","[c]","27940","27250"
"Leaver CS","2023","Declared disabled","White","Eastern Scotland","150","[c]","33840","28120"
"Leaver CS","2023","Declared disabled","White","Essex","55","[c]","31490","29290"
"Leaver CS","2023","Declared disabled","White","Gloucestershire, Wiltshire and Bath/Bristol area","240","[c]","33710","29490"
"Leaver CS","2023","Declared disabled","White","Greater Manchester","190","[c]","27810","22180"
"Leaver CS","2023","Declared disabled","White","Hampshire and Isle of Wight","175","[c]","30380","27570"
"Leaver CS","2023","Declared disabled","White","Herefordshire, Worcestershire and Warwickshire","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Highlands and Islands","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Inner London - East","105","[c]","40070","34820"
"Leaver CS","2023","Declared disabled","White","Inner London - West","305","[c]","49330","45200"
"Leaver CS","2023","Declared disabled","White","Kent","70","[c]","27680","25880"
"Leaver CS","2023","Declared disabled","White","Lancashire","130","[c]","27390","21690"
"Leaver CS","2023","Declared disabled","White","Leicestershire, Rutland and Northamptonshire","65","[c]","26270","26840"
"Leaver CS","2023","Declared disabled","White","Lincolnshire","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Merseyside","185","[c]","28360","25880"
"Leaver CS","2023","Declared disabled","White","North Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","North Yorkshire","45","[c]","28770","27120"
"Leaver CS","2023","Declared disabled","White","Northern Ireland","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Northumberland, and Tyne and Wear","180","[c]","27910","25830"
"Leaver CS","2023","Declared disabled","White","Outer London - East and North East","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Outer London - South","55","[c]","37330","32520"
"Leaver CS","2023","Declared disabled","White","Outer London - West and North West","55","[c]","33950","31060"
"Leaver CS","2023","Declared disabled","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Shropshire and Staffordshire","125","[c]","26710","27570"
"Leaver CS","2023","Declared disabled","White","South Yorkshire","95","[c]","30000","27570"
"Leaver CS","2023","Declared disabled","White","Southern Scotland","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Surrey, East and West Sussex","110","[c]","29650","27570"
"Leaver CS","2023","Declared disabled","White","Tees Valley and Durham","110","[c]","27500","26840"
"Leaver CS","2023","Declared disabled","White","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","West Central Scotland","140","[c]","29390","24890"
"Leaver CS","2023","Declared disabled","White","West Midlands","165","[c]","28610","26680"
"Leaver CS","2023","Declared disabled","White","West Wales and The Valleys","150","[c]","26380","21840"
"Leaver CS","2023","Declared disabled","White","West Yorkshire","150","[c]","30010","28120"
"Leaver CS","2023","Declared non-disabled","Asian","Bedfordshire and Hertfordshire","40","[c]","28970","29290"
"Leaver CS","2023","Declared non-disabled","Asian","Berkshire, Buckinghamshire and Oxfordshire","45","[c]","32250","29290"
"Leaver CS","2023","Declared non-disabled","Asian","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Derbyshire and Nottinghamshire","60","[c]","28140","24600"
"Leaver CS","2023","Declared non-disabled","Asian","Devon","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","East Anglia","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","East Wales","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Eastern Scotland","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Essex","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","60","[c]","33050","32000"
"Leaver CS","2023","Declared non-disabled","Asian","Greater Manchester","115","[c]","28860","24390"
"Leaver CS","2023","Declared non-disabled","Asian","Hampshire and Isle of Wight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Inner London - East","225","[c]","39330","32520"
"Leaver CS","2023","Declared non-disabled","Asian","Inner London - West","410","[c]","40060","36180"
"Leaver CS","2023","Declared non-disabled","Asian","Kent","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Lancashire","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Leicestershire, Rutland and Northamptonshire","65","[c]","25900","26800"
"Leaver CS","2023","Declared non-disabled","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Merseyside","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Northumberland, and Tyne and Wear","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Outer London - East and North East","75","[c]","30120","31060"
"Leaver CS","2023","Declared non-disabled","Asian","Outer London - South","90","[c]","38260","32520"
"Leaver CS","2023","Declared non-disabled","Asian","Outer London - West and North West","155","[c]","31840","31060"
"Leaver CS","2023","Declared non-disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Shropshire and Staffordshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","South Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Surrey, East and West Sussex","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","West Central Scotland","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","West Midlands","210","[c]","28080","25940"
"Leaver CS","2023","Declared non-disabled","Asian","West Wales and The Valleys","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","West Yorkshire","130","[c]","30160","27570"
"Leaver CS","2023","Declared non-disabled","Black","Bedfordshire and Hertfordshire","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Derbyshire and Nottinghamshire","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Anglia","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Wales","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Essex","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","32680","31990"
"Leaver CS","2023","Declared non-disabled","Black","Greater Manchester","65","[c]","31700","27570"
"Leaver CS","2023","Declared non-disabled","Black","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - East","220","[c]","33650","31060"
"Leaver CS","2023","Declared non-disabled","Black","Inner London - West","300","[c]","38250","33830"
"Leaver CS","2023","Declared non-disabled","Black","Kent","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Leicestershire, Rutland and Northamptonshire","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Merseyside","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northumberland, and Tyne and Wear","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - East and North East","75","[c]","31660","31060"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - South","90","[c]","33260","32520"
"Leaver CS","2023","Declared non-disabled","Black","Outer London - West and North West","90","[c]","31610","31060"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Shropshire and Staffordshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","South Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Surrey, East and West Sussex","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","West Central Scotland","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","West Midlands","100","[c]","28480","25830"
"Leaver CS","2023","Declared non-disabled","Black","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","West Yorkshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Derbyshire and Nottinghamshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Devon","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","East Anglia","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","East Wales","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","33930","28240"
"Leaver CS","2023","Declared non-disabled","Mixed","Greater Manchester","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Inner London - East","65","[c]","40560","32520"
"Leaver CS","2023","Declared non-disabled","Mixed","Inner London - West","150","[c]","41230","40050"
"Leaver CS","2023","Declared non-disabled","Mixed","Kent","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Northumberland, and Tyne and Wear","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Outer London - South","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Outer London - West and North West","40","[c]","31070","31060"
"Leaver CS","2023","Declared non-disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","South Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Surrey, East and West Sussex","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","West Midlands","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","West Yorkshire","35","[c]","[c]","[c]"
