"Status","Year","Function_of_post","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","No function","National Crime Agency","West Midlands (England)","35","[c]","35470","36040"
"New entrant CS","2023","No function","National Crime Agency","Yorkshire and The Humber","20","[c]","39740","36040"
"New entrant CS","2023","No function","National Infrastructure Commission","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Savings and Investments","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Savings and Investments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Savings and Investments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Savings and Investments","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","35","[c]","54140","52750"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","East of England","30","[c]","60860","52750"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","London","55","[c]","52260","47750"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","85","[c]","44700","47750"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","50","[c]","64270","72470"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","30","[c]","57560","72470"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","40","[c]","52800","47750"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","25","[c]","56970","52750"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","London","90","[c]","39220","33400"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","Scotland","95","[c]","29840","24500"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","West Midlands (England)","60","[c]","38010","33910"
"New entrant CS","2023","No function","Office of Rail and Road","London","10","[c]","38200","35000"
"New entrant CS","2023","No function","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Public Guardian","East Midlands (England)","65","[c]","23070","21780"
"New entrant CS","2023","No function","Office of the Public Guardian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Public Guardian","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Public Guardian","West Midlands (England)","255","[c]","21950","21780"
"New entrant CS","2023","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Wales","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectorate","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectorate","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectorate","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectorate","North East (England)","10","[c]","49040","43740"
"New entrant CS","2023","No function","Planning Inspectorate","North West (England)","15","[c]","46290","43740"
"New entrant CS","2023","No function","Planning Inspectorate","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectorate","South East (England)","10","[c]","43730","42790"
"New entrant CS","2023","No function","Planning Inspectorate","South West (England)","60","[c]","28790","21960"
"New entrant CS","2023","No function","Planning Inspectorate","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectorate","West Midlands (England)","10","[c]","48800","43740"
"New entrant CS","2023","No function","Planning Inspectorate","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Registers of Scotland","Scotland","40","[c]","26330","24010"
"New entrant CS","2023","No function","Scottish Courts and Tribunals Service","Scotland","190","[c]","23800","23190"
"New entrant CS","2023","No function","Scottish Prison Service","Scotland","335","[c]","26580","24710"
"New entrant CS","2023","No function","Serious Fraud Office","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Teaching Regulation Agency","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","The Insolvency Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","The Insolvency Service","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","The Insolvency Service","North West (England)","10","[c]","25760","22180"
"New entrant CS","2023","No function","The Insolvency Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","The Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","The Insolvency Service","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","The Insolvency Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","The Insolvency Service","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","The Insolvency Service","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","The National Archives","London","65","[c]","28390","24990"
"New entrant CS","2023","No function","The National Archives","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Debt Management Office","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Health Security Agency","East Midlands (England)","35","[c]","43480","37060"
"New entrant CS","2023","No function","UK Health Security Agency","East of England","40","[c]","43220","38970"
"New entrant CS","2023","No function","UK Health Security Agency","London","315","[c]","45200","38760"
"New entrant CS","2023","No function","UK Health Security Agency","North East (England)","25","[c]","50430","37060"
"New entrant CS","2023","No function","UK Health Security Agency","North West (England)","70","[c]","35970","27060"
"New entrant CS","2023","No function","UK Health Security Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Health Security Agency","Scotland","15","[c]","41740","37060"
"New entrant CS","2023","No function","UK Health Security Agency","South East (England)","65","[c]","47590","40490"
"New entrant CS","2023","No function","UK Health Security Agency","South West (England)","145","[c]","32130","27060"
"New entrant CS","2023","No function","UK Health Security Agency","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Health Security Agency","West Midlands (England)","45","[c]","42240","36330"
"New entrant CS","2023","No function","UK Health Security Agency","Yorkshire and The Humber","30","[c]","36690","37060"
"New entrant CS","2023","No function","UK Hydrographic Office","South West (England)","70","[c]","29400","27610"
"New entrant CS","2023","No function","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Statistics Authority","North East (England)","15","[c]","33780","31060"
"New entrant CS","2023","No function","UK Statistics Authority","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Statistics Authority","South East (England)","345","[c]","22570","21200"
"New entrant CS","2023","No function","UK Statistics Authority","Wales","165","[c]","25780","21200"
"New entrant CS","2023","No function","Vehicle Certification Agency","East Midlands (England)","10","[c]","27650","27240"
"New entrant CS","2023","No function","Vehicle Certification Agency","South West (England)","15","[c]","27390","27240"
"New entrant CS","2023","No function","Veterinary Medicines Directorate","South East (England)","10","[c]","39610","40260"
"New entrant CS","2023","No function","Water Services Regulation Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Water Services Regulation Authority","West Midlands (England)","15","[c]","46240","46000"
"New entrant CS","2023","Project Delivery","Active Travel England","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Advisory, Conciliation and Arbitration Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Advisory, Conciliation and Arbitration Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Advisory, Conciliation and Arbitration Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Animal and Plant Health Agency","North West (England)","10","[c]","22150","22150"
"New entrant CS","2023","Project Delivery","Animal and Plant Health Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Animal and Plant Health Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Animal and Plant Health Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Building Digital UK","London","10","[c]","30480","31880"
"New entrant CS","2023","Project Delivery","Building Digital UK","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Building Digital UK","North West (England)","10","[c]","34990","28330"
"New entrant CS","2023","Project Delivery","Building Digital UK","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office (excl. agencies)","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Central Civil Service Fast Stream","London","60","[c]","28840","28840"
"New entrant CS","2023","Project Delivery","Central Civil Service Fast Stream","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Central Civil Service Fast Stream","North West (England)","10","[c]","28840","28840"
"New entrant CS","2023","Project Delivery","Central Civil Service Fast Stream","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Central Civil Service Fast Stream","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Central Civil Service Fast Stream","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Central Civil Service Fast Stream","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Central Civil Service Fast Stream","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Central Civil Service Fast Stream","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Companies House","Wales","10","[c]","40120","43400"
"New entrant CS","2023","Project Delivery","Competition and Markets Authority","London","65","[c]","44010","34110"
"New entrant CS","2023","Project Delivery","Competition and Markets Authority","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Defence Electronics and Components Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Defence Equipment and Support","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Defence Equipment and Support","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Defence Equipment and Support","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Defence Equipment and Support","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Defence Equipment and Support","South West (England)","160","[c]","33100","31850"
"New entrant CS","2023","Project Delivery","Defence Equipment and Support","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Defence Science and Technology Laboratory","South East (England)","65","[c]","34850","30650"
"New entrant CS","2023","Project Delivery","Defence Science and Technology Laboratory","South West (England)","130","[c]","33280","30650"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education (excl. agencies)","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education (excl. agencies)","London","15","[c]","41210","44530"
"New entrant CS","2023","Project Delivery","Department for Education (excl. agencies)","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education (excl. agencies)","North West (England)","10","[c]","44610","44480"
"New entrant CS","2023","Project Delivery","Department for Education (excl. agencies)","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education (excl. agencies)","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education (excl. agencies)","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for International Trade","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Transport (excl. agencies)","London","10","[c]","45590","35400"
"New entrant CS","2023","Project Delivery","Department for Transport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","London","15","[c]","36360","39150"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Driver and Vehicle Licensing Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Estyn","Wales","10","[c]","61210","67100"
"New entrant CS","2023","Project Delivery","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Government Legal Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Courts and Tribunals Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Courts and Tribunals Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Courts and Tribunals Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Land Registry","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","East Midlands (England)","10","[c]","40470","34400"
"New entrant CS","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","London","30","[c]","40910","39110"
"New entrant CS","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","North East (England)","15","[c]","37640","34400"
"New entrant CS","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","North West (England)","25","[c]","38120","34400"
"New entrant CS","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","West Midlands (England)","15","[c]","40140","35850"
"New entrant CS","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Treasury (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Health and Safety Executive","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Home Office","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Institute for Apprenticeships and Technical Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Institute for Apprenticeships and Technical Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Intellectual Property Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","East of England","20","[c]","38390","33500"
"New entrant CS","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","London","70","[c]","45470","41190"
"New entrant CS","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Met Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Met Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Met Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Met Office","South West (England)","70","[c]","32360","35430"
"New entrant CS","2023","Project Delivery","Ministry of Defence (excl. agencies)","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Ministry of Defence (excl. agencies)","East of England","20","[c]","38760","37850"
"New entrant CS","2023","Project Delivery","Ministry of Defence (excl. agencies)","London","25","[c]","45690","45540"
"New entrant CS","2023","Project Delivery","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Ministry of Defence (excl. agencies)","Scotland","10","[c]","40150","41000"
"New entrant CS","2023","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","80","[c]","39040","33990"
"New entrant CS","2023","Project Delivery","Ministry of Defence (excl. agencies)","South West (England)","65","[c]","39750","33990"
"New entrant CS","2023","Project Delivery","Ministry of Defence (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Ministry of Defence (excl. agencies)","West Midlands (England)","25","[c]","38530","33990"
"New entrant CS","2023","Project Delivery","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Ministry of Justice (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Ministry of Justice (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Ministry of Justice (excl. agencies)","London","25","[c]","34870","35410"
"New entrant CS","2023","Project Delivery","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Ministry of Justice (excl. agencies)","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Ministry of Justice (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Ministry of Justice (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Ministry of Justice (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","National Crime Agency","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","National Crime Agency","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","National Crime Agency","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","National Savings and Investments","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Office of Gas and Electricity Markets","London","20","[c]","45340","40000"
"New entrant CS","2023","Project Delivery","Office of Gas and Electricity Markets","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Queen Elizabeth II Centre","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Rural Payments Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Rural Payments Agency","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Rural Payments Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Rural Payments Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Rural Payments Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scottish Prison Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Standards and Testing Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Standards and Testing Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Standards and Testing Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Standards and Testing Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Submarine Delivery Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Submarine Delivery Agency","North West (England)","35","[c]","39280","32500"
"New entrant CS","2023","Project Delivery","Submarine Delivery Agency","Scotland","15","[c]","32350","35000"
"New entrant CS","2023","Project Delivery","Submarine Delivery Agency","South West (England)","170","[c]","31940","32500"
"New entrant CS","2023","Project Delivery","The Insolvency Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","The Insolvency Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","The Insolvency Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
