"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","Unknown","Unknown","135","[c]","22170","23640"
"New entrant CS","2023","Ministry of Justice","Unknown","AA/AO","AA","20","[c]","23430","23230"
"New entrant CS","2023","Ministry of Justice","Unknown","AA/AO","AO","45","[c]","26710","28880"
"New entrant CS","2023","Ministry of Justice","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Central Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Central Scotland","AA/AO","AO","30","[c]","21780","21780"
"New entrant CS","2023","Ministry of Justice","West Central Scotland","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Central Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Central Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Central Scotland","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Central Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Midlands","AA/AO","AA","70","[c]","21980","23230"
"New entrant CS","2023","Ministry of Justice","West Midlands","AA/AO","AO","510","[c]","23060","21780"
"New entrant CS","2023","Ministry of Justice","West Midlands","EO","EO","40","[c]","26040","25830"
"New entrant CS","2023","Ministry of Justice","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Midlands","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Midlands","SEO/HEO","HEO","20","[c]","31480","31270"
"New entrant CS","2023","Ministry of Justice","West Midlands","SEO/HEO","SEO","10","[c]","38000","37680"
"New entrant CS","2023","Ministry of Justice","West Midlands","Unknown","Unknown","215","[c]","22670","23640"
"New entrant CS","2023","Ministry of Justice","West Wales and The Valleys","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Wales and The Valleys","AA/AO","AO","60","[c]","24830","21780"
"New entrant CS","2023","Ministry of Justice","West Wales and The Valleys","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Wales and The Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Wales and The Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Wales and The Valleys","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Wales and The Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Wales and The Valleys","Unknown","Unknown","160","[c]","22710","23640"
"New entrant CS","2023","Ministry of Justice","West Yorkshire","AA/AO","AA","160","[c]","22470","23230"
"New entrant CS","2023","Ministry of Justice","West Yorkshire","AA/AO","AO","395","[c]","27860","28880"
"New entrant CS","2023","Ministry of Justice","West Yorkshire","EO","EO","50","[c]","26940","25830"
"New entrant CS","2023","Ministry of Justice","West Yorkshire","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Yorkshire","SEO/HEO","HEO","50","[c]","31470","31270"
"New entrant CS","2023","Ministry of Justice","West Yorkshire","SEO/HEO","SEO","30","[c]","39800","37680"
"New entrant CS","2023","Ministry of Justice","West Yorkshire","Unknown","Unknown","220","[c]","22560","23640"
"New entrant CS","2023","National Crime Agency","Bedfordshire and Hertfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Bedfordshire and Hertfordshire","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Bedfordshire and Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","10","[c]","36180","39630"
"New entrant CS","2023","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Cheshire","AA/AO","AO","15","[c]","23230","22950"
"New entrant CS","2023","National Crime Agency","Cheshire","EO","EO","65","[c]","32910","31640"
"New entrant CS","2023","National Crime Agency","Cheshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Cheshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Cheshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Cheshire","SEO/HEO","HEO","20","[c]","40310","38640"
"New entrant CS","2023","National Crime Agency","Cheshire","SEO/HEO","SEO","10","[c]","48190","47380"
"New entrant CS","2023","National Crime Agency","Derbyshire and Nottinghamshire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Derbyshire and Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Devon","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Essex","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","25","[c]","33240","32900"
"New entrant CS","2023","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","10","[c]","41770","40440"
"New entrant CS","2023","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Hampshire and Isle of Wight","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Inner London - East","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Inner London - East","EO","EO","80","[c]","35550","34340"
"New entrant CS","2023","National Crime Agency","Inner London - East","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Inner London - East","G6/G7","G7","10","[c]","64210","61240"
"New entrant CS","2023","National Crime Agency","Inner London - East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Inner London - East","SEO/HEO","HEO","15","[c]","43460","42240"
"New entrant CS","2023","National Crime Agency","Inner London - East","SEO/HEO","SEO","15","[c]","51220","50980"
"New entrant CS","2023","National Crime Agency","Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Kent","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Lancashire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Leicestershire, Rutland and Northamptonshire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Merseyside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Northern Ireland","EO","EO","20","[c]","34580","36040"
"New entrant CS","2023","National Crime Agency","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Northumberland, and Tyne and Wear","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Northumberland, and Tyne and Wear","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Northumberland, and Tyne and Wear","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outer London - South","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outer London - South","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outer London - South","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","South Yorkshire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","South Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Surrey, East and West Sussex","EO","EO","10","[c]","32100","29970"
"New entrant CS","2023","National Crime Agency","Tees Valley and Durham","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","West Central Scotland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","West Central Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","West Midlands","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","West Midlands","EO","EO","30","[c]","32450","30740"
"New entrant CS","2023","National Crime Agency","West Midlands","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","West Midlands","SEO/HEO","HEO","10","[c]","39520","38640"
"New entrant CS","2023","National Crime Agency","West Midlands","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","West Wales and The Valleys","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","West Yorkshire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","West Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","West Yorkshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Inner London - West","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Inner London - West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Inner London - West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Cheshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Cheshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","SEO/HEO","SEO","10","[c]","50030","47750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Devon","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Devon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","East Anglia","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","East Anglia","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","East Anglia","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","East Anglia","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Essex","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","10","[c]","71690","72470"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","15","[c]","32970","32970"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","AA/AO","AO","35","[c]","22240","22260"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","EO","EO","15","[c]","26950","26870"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","SEO/HEO","HEO","10","[c]","32880","33130"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","SEO/HEO","SEO","25","[c]","47550","47750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Inner London - East","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Inner London - East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","AA/AO","AO","10","[c]","22600","25460"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","EO","EO","10","[c]","30210","30210"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","SEO/HEO","HEO","15","[c]","36200","36330"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Kent","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Lancashire","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Lincolnshire","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outer London - South","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outer London - South","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","South Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","South Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Southern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","G6/G7","G7","10","[c]","75810","77470"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","West Midlands","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","West Midlands","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","West Midlands","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","West Midlands","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","West Midlands","SEO/HEO","SEO","10","[c]","48280","47750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","West Yorkshire","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","West Yorkshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","East Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","East Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","East Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Inner London - East","AA/AO","AO","10","[c]","21570","22370"
"New entrant CS","2023","Office of Gas and Electricity Markets","Inner London - East","EO","EO","80","[c]","27620","26400"
"New entrant CS","2023","Office of Gas and Electricity Markets","Inner London - East","G6/G7","G6","25","[c]","76410","72000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Inner London - East","G6/G7","G7","60","[c]","55230","55000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Inner London - East","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Inner London - East","SEO/HEO","HEO","50","[c]","37150","36000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Inner London - East","SEO/HEO","SEO","25","[c]","43030","43000"
"New entrant CS","2023","Office of Gas and Electricity Markets","West Central Scotland","AA/AO","AO","20","[c]","20870","20970"
"New entrant CS","2023","Office of Gas and Electricity Markets","West Central Scotland","EO","EO","90","[c]","24870","23640"
"New entrant CS","2023","Office of Gas and Electricity Markets","West Central Scotland","G6/G7","G6","10","[c]","67060","68000"
"New entrant CS","2023","Office of Gas and Electricity Markets","West Central Scotland","G6/G7","G7","25","[c]","50050","49000"
"New entrant CS","2023","Office of Gas and Electricity Markets","West Central Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","West Central Scotland","SEO/HEO","HEO","25","[c]","33880","32000"
"New entrant CS","2023","Office of Gas and Electricity Markets","West Central Scotland","SEO/HEO","SEO","30","[c]","39250","39500"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","West Midlands","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","West Midlands","EO","EO","15","[c]","24160","23760"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","West Midlands","G6/G7","G7","15","[c]","50430","49000"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","West Midlands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","West Midlands","SEO/HEO","HEO","30","[c]","32030","31310"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","West Midlands","SEO/HEO","SEO","20","[c]","39770","39000"
"New entrant CS","2023","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","[c]","[c]","[c]","[c]"
