"Status","Year","Age","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions","AA/AO","25","[c]","21620","21690"
"Leaver Dept.","2023","60-64","Department for Work and Pensions","EO","40","[c]","28490","28120"
"Leaver Dept.","2023","60-64","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department of Health and Social Care","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department of Health and Social Care","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Estyn","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Defence","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice","AA/AO","20","[c]","22230","21780"
"Leaver Dept.","2023","60-64","Ministry of Justice","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Departments","AA/AO","45","[c]","20830","20980"
"New entrant CS","2023","16-19","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","10","[c]","19790","19920"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy","EO","10","[c]","26420","26910"
"New entrant CS","2023","16-19","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","AA/AO","25","[c]","22050","22150"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport","AA/AO","70","[c]","21160","22500"
"New entrant CS","2023","16-19","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions","AA/AO","60","[c]","22110","21690"
"New entrant CS","2023","16-19","Department for Work and Pensions","EO","10","[c]","25450","28120"
"New entrant CS","2023","16-19","Department of Health and Social Care","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","AA/AO","135","[c]","22770","22520"
"New entrant CS","2023","16-19","HM Revenue and Customs","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Treasury","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Home Office","AA/AO","110","[c]","23070","22400"
"New entrant CS","2023","16-19","Home Office","EO","25","[c]","26910","25750"
"New entrant CS","2023","16-19","Ministry of Defence","AA/AO","130","[c]","20390","19460"
"New entrant CS","2023","16-19","Ministry of Defence","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","Unknown","40","[c]","17940","18280"
"New entrant CS","2023","16-19","Ministry of Justice","AA/AO","305","[c]","26080","24070"
"New entrant CS","2023","16-19","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Justice","Unknown","30","[c]","20150","19090"
"New entrant CS","2023","16-19","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scottish Government","AA/AO","50","[c]","22490","22180"
"New entrant CS","2023","16-19","The National Archives","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Statistics Authority","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Statistics Authority","EO","15","[c]","24840","24840"
"New entrant CS","2023","16-19","Welsh Government","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","AA/AO","300","[c]","22020","21890"
"New entrant CS","2023","20-29","Attorney General's Departments","EO","190","[c]","27780","27760"
"New entrant CS","2023","20-29","Attorney General's Departments","G6/G7","25","[c]","52010","52020"
"New entrant CS","2023","20-29","Attorney General's Departments","SEO/HEO","85","[c]","37820","38760"
"New entrant CS","2023","20-29","Cabinet Office","AA/AO","105","[c]","21160","21720"
"New entrant CS","2023","20-29","Cabinet Office","EO","75","[c]","26140","26030"
"New entrant CS","2023","20-29","Cabinet Office","G6/G7","25","[c]","52920","55790"
"New entrant CS","2023","20-29","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","SEO/HEO","570","[c]","30060","28840"
"New entrant CS","2023","20-29","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Chancellor's other departments","EO","10","[c]","29850","30090"
"New entrant CS","2023","20-29","Chancellor's other departments","SEO/HEO","10","[c]","34620","32940"
"New entrant CS","2023","20-29","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","EO","10","[c]","25300","25300"
"New entrant CS","2023","20-29","Charity Commission","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","AA/AO","25","[c]","23080","23200"
"New entrant CS","2023","20-29","Competition and Markets Authority","EO","15","[c]","27750","27550"
"New entrant CS","2023","20-29","Competition and Markets Authority","G6/G7","15","[c]","58070","57680"
"New entrant CS","2023","20-29","Competition and Markets Authority","SEO/HEO","40","[c]","35940","34110"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","165","[c]","21290","21380"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","EO","145","[c]","26950","26650"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","10","[c]","55090","54710"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","235","[c]","35480","34410"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","EO","40","[c]","26410","27230"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","SEO/HEO","65","[c]","35560","35040"
"New entrant CS","2023","20-29","Department for Education","AA/AO","15","[c]","20900","21260"
"New entrant CS","2023","20-29","Department for Education","EO","95","[c]","25700","25900"
"New entrant CS","2023","20-29","Department for Education","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","SEO/HEO","110","[c]","33550","33990"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","AA/AO","260","[c]","22610","22150"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","EO","135","[c]","26800","25920"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","G6/G7","45","[c]","53790","54330"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","260","[c]","34200","33830"
"New entrant CS","2023","20-29","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","EO","115","[c]","26070","29280"
"New entrant CS","2023","20-29","Department for International Trade","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for International Trade","SEO/HEO","175","[c]","35330","35010"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","AA/AO","55","[c]","21420","18650"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","EO","25","[c]","27760","28410"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Levelling Up, Housing and Communities","SEO/HEO","90","[c]","34270","33880"
"New entrant CS","2023","20-29","Department for Transport","AA/AO","345","[c]","22410","22500"
"New entrant CS","2023","20-29","Department for Transport","EO","105","[c]","27530","26780"
"New entrant CS","2023","20-29","Department for Transport","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Transport","SEO/HEO","160","[c]","34950","35400"
"New entrant CS","2023","20-29","Department for Work and Pensions","AA/AO","720","[c]","21910","21690"
"New entrant CS","2023","20-29","Department for Work and Pensions","EO","380","[c]","27680","28120"
"New entrant CS","2023","20-29","Department for Work and Pensions","G6/G7","10","[c]","54540","54500"
"New entrant CS","2023","20-29","Department for Work and Pensions","SEO/HEO","245","[c]","36160","34170"
"New entrant CS","2023","20-29","Department of Health and Social Care","AA/AO","105","[c]","22110","21060"
"New entrant CS","2023","20-29","Department of Health and Social Care","EO","210","[c]","26980","27690"
"New entrant CS","2023","20-29","Department of Health and Social Care","G6/G7","35","[c]","56960","53920"
"New entrant CS","2023","20-29","Department of Health and Social Care","SEO/HEO","255","[c]","35060","34190"
"New entrant CS","2023","20-29","Estyn","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Estyn","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Estyn","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","EO","15","[c]","26410","26910"
"New entrant CS","2023","20-29","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Food Standards Agency","SEO/HEO","40","[c]","33420","31260"
"New entrant CS","2023","20-29","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Land Registry","AA/AO","70","[c]","23260","23390"
"New entrant CS","2023","20-29","HM Land Registry","EO","25","[c]","28750","28080"
"New entrant CS","2023","20-29","HM Land Registry","SEO/HEO","15","[c]","38120","38410"
"New entrant CS","2023","20-29","HM Revenue and Customs","AA/AO","1605","[c]","22880","22520"
"New entrant CS","2023","20-29","HM Revenue and Customs","EO","295","[c]","28160","27650"
"New entrant CS","2023","20-29","HM Revenue and Customs","G6/G7","15","[c]","56240","54680"
"New entrant CS","2023","20-29","HM Revenue and Customs","SEO/HEO","295","[c]","37010","34700"
"New entrant CS","2023","20-29","HM Treasury","AA/AO","45","[c]","22210","23210"
"New entrant CS","2023","20-29","HM Treasury","EO","50","[c]","26820","27820"
"New entrant CS","2023","20-29","HM Treasury","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","HM Treasury","SEO/HEO","105","[c]","32000","32320"
"New entrant CS","2023","20-29","Home Office","AA/AO","1670","[c]","23000","22400"
"New entrant CS","2023","20-29","Home Office","EO","1250","[c]","26880","25750"
"New entrant CS","2023","20-29","Home Office","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Home Office","SEO/HEO","225","[c]","35390","36000"
"New entrant CS","2023","20-29","Ministry of Defence","AA/AO","915","[c]","23020","22220"
"New entrant CS","2023","20-29","Ministry of Defence","EO","360","[c]","27470","27080"
"New entrant CS","2023","20-29","Ministry of Defence","G6/G7","20","[c]","59270","55110"
"New entrant CS","2023","20-29","Ministry of Defence","SEO/HEO","645","[c]","33540","33500"
"New entrant CS","2023","20-29","Ministry of Defence","Unknown","200","[c]","24340","20870"
"New entrant CS","2023","20-29","Ministry of Justice","AA/AO","3945","[c]","26670","28880"
"New entrant CS","2023","20-29","Ministry of Justice","EO","370","[c]","28100","28480"
"New entrant CS","2023","20-29","Ministry of Justice","G6/G7","10","[c]","53940","51770"
"New entrant CS","2023","20-29","Ministry of Justice","SEO/HEO","335","[c]","34930","35410"
"New entrant CS","2023","20-29","Ministry of Justice","Unknown","1975","[c]","22710","23640"
"New entrant CS","2023","20-29","National Crime Agency","AA/AO","25","[c]","23850","22950"
"New entrant CS","2023","20-29","National Crime Agency","EO","110","[c]","33540","34340"
"New entrant CS","2023","20-29","National Crime Agency","SEO/HEO","30","[c]","45110","43900"
"New entrant CS","2023","20-29","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","AA/AO","35","[c]","21940","22260"
"New entrant CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","EO","25","[c]","27910","26870"
"New entrant CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","SEO/HEO","30","[c]","36290","36000"
"New entrant CS","2023","20-29","Office of Gas and Electricity Markets","AA/AO","15","[c]","21650","20970"
"New entrant CS","2023","20-29","Office of Gas and Electricity Markets","EO","90","[c]","25880","25750"
"New entrant CS","2023","20-29","Office of Gas and Electricity Markets","G6/G7","10","[c]","49810","49000"
"New entrant CS","2023","20-29","Office of Gas and Electricity Markets","SEO/HEO","40","[c]","35480","33400"
"New entrant CS","2023","20-29","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Qualifications and Examinations Regulation","EO","10","[c]","24040","23480"
"New entrant CS","2023","20-29","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","15","[c]","32750","31310"
"New entrant CS","2023","20-29","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Rail and Road","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of Rail and Road","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government","AA/AO","695","[c]","23220","22180"
"New entrant CS","2023","20-29","Scottish Government","EO","295","[c]","29440","29100"
"New entrant CS","2023","20-29","Scottish Government","G6/G7","40","[c]","53900","52360"
"New entrant CS","2023","20-29","Scottish Government","SEO/HEO","180","[c]","36440","33520"
"New entrant CS","2023","20-29","The National Archives","AA/AO","15","[c]","23290","23460"
"New entrant CS","2023","20-29","The National Archives","EO","15","[c]","25520","24990"
"New entrant CS","2023","20-29","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","EO","20","[c]","32300","32300"
"New entrant CS","2023","20-29","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","SEO/HEO","20","[c]","37470","35220"
"New entrant CS","2023","20-29","UK Statistics Authority","AA/AO","115","[c]","21170","21200"
"New entrant CS","2023","20-29","UK Statistics Authority","EO","70","[c]","25220","24840"
"New entrant CS","2023","20-29","UK Statistics Authority","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Statistics Authority","SEO/HEO","175","[c]","32750","31560"
"New entrant CS","2023","20-29","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Supreme Court","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Supreme Court","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Water Services Regulation Authority","EO","10","[c]","28830","29000"
"New entrant CS","2023","20-29","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government","AA/AO","65","[c]","22150","22150"
"New entrant CS","2023","20-29","Welsh Government","EO","20","[c]","26850","26900"
"New entrant CS","2023","20-29","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government","SEO/HEO","30","[c]","33870","32460"
"New entrant CS","2023","30-39","Attorney General's Departments","AA/AO","65","[c]","22110","21890"
"New entrant CS","2023","30-39","Attorney General's Departments","EO","45","[c]","27600","26900"
"New entrant CS","2023","30-39","Attorney General's Departments","G6/G7","115","[c]","53510","52020"
"New entrant CS","2023","30-39","Attorney General's Departments","SEO/HEO","115","[c]","39260","38760"
"New entrant CS","2023","30-39","Cabinet Office","AA/AO","25","[c]","21240","21720"
"New entrant CS","2023","30-39","Cabinet Office","EO","25","[c]","25500","24610"
"New entrant CS","2023","30-39","Cabinet Office","G6/G7","80","[c]","61610","60720"
"New entrant CS","2023","30-39","Cabinet Office","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office","SEO/HEO","90","[c]","33630","32640"
"New entrant CS","2023","30-39","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Chancellor's other departments","G6/G7","10","[c]","71500","70000"
"New entrant CS","2023","30-39","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","SEO/HEO","15","[c]","32980","30170"
"New entrant CS","2023","30-39","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","G6/G7","20","[c]","68390","73510"
"New entrant CS","2023","30-39","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","SEO/HEO","10","[c]","39130","38330"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","AA/AO","60","[c]","21560","21380"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","EO","55","[c]","26630","25610"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","G6/G7","55","[c]","54260","53350"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","SEO/HEO","155","[c]","37220","37420"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","G6/G7","15","[c]","52610","52760"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","SEO/HEO","30","[c]","35270","35040"
"New entrant CS","2023","30-39","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","EO","30","[c]","26510","25900"
"New entrant CS","2023","30-39","Department for Education","G6/G7","25","[c]","54720","52910"
"New entrant CS","2023","30-39","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","SEO/HEO","75","[c]","35770","37590"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","AA/AO","140","[c]","22390","22150"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","EO","75","[c]","26260","25920"
