"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","Analysis","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Grants Management","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Grants Management","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Grants Management","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Grants Management","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Operational Delivery","London","35","[c]","29670","27640"
"New entrant CS","2023","Other ethnicity","No function","Operational Delivery","Outside London","90","[c]","25200","23640"
"New entrant CS","2023","Other ethnicity","No function","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Policy","London","30","[c]","33510","32320"
"New entrant CS","2023","Other ethnicity","No function","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Human Resources","Outside London","[c]","[c]","[c]","[c]"
