"Status","Year","Parent_department","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for International Trade","International Trade","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","International Trade","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","International Trade","Outside London","Unknown","85","[c]","41990","42220"
"New entrant CS","2023","Department for International Trade","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Operational Delivery","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Operational Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Other","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Other","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Policy","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Policy","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Policy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Statistics","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Unknown","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Unknown","London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Unknown","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Communications","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","Heterosexual / straight","35","[c]","26610","26590"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","Heterosexual / straight","60","[c]","47560","43740"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","London","Heterosexual / straight","35","[c]","40400","34710"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Policy","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Psychology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Communications","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Communications","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Communications","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","Outside London","Heterosexual / straight","45","[c]","37090","34850"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Digital, Data and Technology","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Economics","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Economics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Human Resources","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Human Resources","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Medicine","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Delivery","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Delivery","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Delivery","Outside London","Heterosexual / straight","670","[c]","24020","22500"
"New entrant CS","2023","Department for Transport","Operational Delivery","Outside London","LGBO","60","[c]","23010","22500"
"New entrant CS","2023","Department for Transport","Operational Delivery","Outside London","Undeclared","45","[c]","24980","22500"
"New entrant CS","2023","Department for Transport","Operational Delivery","Outside London","Unknown","465","[c]","24890","26780"
"New entrant CS","2023","Department for Transport","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Other","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Policy","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Project Delivery","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Project Delivery","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Property","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Science and Engineering","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Science and Engineering","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Science and Engineering","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Social Research","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Unknown","London","Heterosexual / straight","50","[c]","36700","34390"
"New entrant CS","2023","Department for Transport","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Unknown","London","Unknown","45","[c]","36210","35400"
"New entrant CS","2023","Department for Transport","Unknown","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Commercial","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
