"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","Operational Delivery","North West (England)","Outside London","240","[c]","23670","22520"
"New entrant CS","2023","Asian","Operational Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Scotland","Outside London","50","[c]","23090","22520"
"New entrant CS","2023","Asian","Operational Delivery","South East (England)","Outside London","145","[c]","25900","24170"
"New entrant CS","2023","Asian","Operational Delivery","South West (England)","Outside London","45","[c]","24790","22720"
"New entrant CS","2023","Asian","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Wales","Outside London","75","[c]","23440","22500"
"New entrant CS","2023","Asian","Operational Delivery","West Midlands (England)","Outside London","360","[c]","24000","22500"
"New entrant CS","2023","Asian","Operational Delivery","Yorkshire and The Humber","Outside London","290","[c]","23850","22520"
"New entrant CS","2023","Asian","Operational Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","London","London","30","[c]","31420","29750"
"New entrant CS","2023","Asian","Other","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","West Midlands (England)","Outside London","90","[c]","21890","21690"
"New entrant CS","2023","Asian","Other","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Planning","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Planning","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Planning","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Planning","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Planning Inspectors","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Planning Inspectors","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Planning Inspectors","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Planning Inspectors","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Planning Inspectors","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Planning Inspectors","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Planning Inspectors","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Planning Inspectors","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Planning Inspectors","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Planning Inspectors","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Planning Inspectors","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Policy","London","London","120","[c]","35400","33360"
"New entrant CS","2023","Asian","Policy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Policy","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Policy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Policy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Policy","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Policy","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Policy","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Policy","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Policy","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","London","London","60","[c]","37400","34110"
"New entrant CS","2023","Asian","Project Delivery","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","South West (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","London","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Psychology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Psychology","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Psychology","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Psychology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Psychology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Psychology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Psychology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Psychology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Psychology","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Psychology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Psychology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Science and Engineering","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Science and Engineering","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Science and Engineering","London","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Science and Engineering","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Science and Engineering","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Science and Engineering","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Science and Engineering","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Science and Engineering","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Science and Engineering","South West (England)","Outside London","40","[c]","30340","27540"
"New entrant CS","2023","Asian","Science and Engineering","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Science and Engineering","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Science and Engineering","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","London","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Social Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Social Research","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Social Research","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Social Research","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Social Research","North West (England)","Outside London","[c]","[c]","[c]","[c]"
