"Status","Year","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Crown Prosecution Service","South East (England)","Outside London","110","[c]","29170","24480"
"New entrant CS","2023","Crown Prosecution Service","South West (England)","Outside London","50","[c]","26270","22870"
"New entrant CS","2023","Crown Prosecution Service","Wales","Outside London","50","[c]","31970","26900"
"New entrant CS","2023","Crown Prosecution Service","West Midlands (England)","Outside London","70","[c]","29700","25670"
"New entrant CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Outside London","85","[c]","28170","26900"
"New entrant CS","2023","Defence Electronics and Components Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East Midlands (England)","Outside London","25","[c]","34940","33000"
"New entrant CS","2023","Defence Equipment and Support","East of England","Outside London","25","[c]","35290","34000"
"New entrant CS","2023","Defence Equipment and Support","London","London","10","[c]","32900","29250"
"New entrant CS","2023","Defence Equipment and Support","North West (England)","Outside London","15","[c]","42990","46200"
"New entrant CS","2023","Defence Equipment and Support","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Scotland","Outside London","65","[c]","31550","30550"
"New entrant CS","2023","Defence Equipment and Support","South East (England)","Outside London","55","[c]","30710","32500"
"New entrant CS","2023","Defence Equipment and Support","South West (England)","Outside London","1050","[c]","32370","32500"
"New entrant CS","2023","Defence Equipment and Support","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","West Midlands (England)","Outside London","10","[c]","26020","21500"
"New entrant CS","2023","Defence Equipment and Support","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","South East (England)","Outside London","265","[c]","32840","30650"
"New entrant CS","2023","Defence Science and Technology Laboratory","South West (England)","Outside London","525","[c]","31780","28360"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","240","[c]","37970","34410"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Outside London","15","[c]","38610","37470"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Outside London","75","[c]","35490","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Outside London","25","[c]","36790","31350"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Outside London","25","[c]","37100","34400"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Outside London","60","[c]","32630","31120"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","London","120","[c]","36460","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","Outside London","15","[c]","31420","31880"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","East Midlands (England)","Outside London","25","[c]","32940","30330"
"New entrant CS","2023","Department for Education (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","London","London","110","[c]","34980","29530"
"New entrant CS","2023","Department for Education (excl. agencies)","North East (England)","Outside London","40","[c]","37230","34340"
"New entrant CS","2023","Department for Education (excl. agencies)","North West (England)","Outside London","75","[c]","34250","30330"
"New entrant CS","2023","Department for Education (excl. agencies)","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","South West (England)","Outside London","25","[c]","38270","37590"
"New entrant CS","2023","Department for Education (excl. agencies)","West Midlands (England)","Outside London","50","[c]","34230","30330"
"New entrant CS","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","Outside London","70","[c]","33620","30330"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Outside London","15","[c]","33890","30320"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Outside London","20","[c]","36050","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","410","[c]","42080","40260"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Outside London","60","[c]","37480","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Outside London","65","[c]","38270","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Outside London","40","[c]","41850","37680"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Outside London","155","[c]","38500","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Outside London","10","[c]","40650","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Outside London","30","[c]","39620","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Outside London","125","[c]","40280","37300"
"New entrant CS","2023","Department for International Trade","East Midlands (England)","Outside London","30","[c]","48560","46460"
"New entrant CS","2023","Department for International Trade","East of England","Outside London","35","[c]","44230","45190"
"New entrant CS","2023","Department for International Trade","London","London","350","[c]","37530","35010"
"New entrant CS","2023","Department for International Trade","North East (England)","Outside London","105","[c]","36630","31450"
"New entrant CS","2023","Department for International Trade","North West (England)","Outside London","55","[c]","40940","39460"
"New entrant CS","2023","Department for International Trade","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Scotland","Outside London","15","[c]","42990","38050"
"New entrant CS","2023","Department for International Trade","South East (England)","Outside London","25","[c]","42440","42780"
"New entrant CS","2023","Department for International Trade","South West (England)","Outside London","45","[c]","39420","42370"
"New entrant CS","2023","Department for International Trade","Wales","Outside London","20","[c]","42810","37500"
"New entrant CS","2023","Department for International Trade","West Midlands (England)","Outside London","55","[c]","39900","38580"
"New entrant CS","2023","Department for International Trade","Yorkshire and The Humber","Outside London","45","[c]","43430","43540"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Outside London","15","[c]","23430","18300"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","London","145","[c]","37720","33880"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Outside London","15","[c]","39990","37770"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Outside London","10","[c]","30400","27560"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Outside London","35","[c]","30720","30790"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","London","London","215","[c]","37930","35400"
"New entrant CS","2023","Department for Transport (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","South East (England)","Outside London","15","[c]","35500","25500"
"New entrant CS","2023","Department for Transport (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","West Midlands (England)","Outside London","40","[c]","35260","31350"
"New entrant CS","2023","Department for Transport (excl. agencies)","Yorkshire and The Humber","Outside London","40","[c]","39110","31660"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Outside London","75","[c]","26230","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","East of England","Outside London","30","[c]","30180","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","London","London","235","[c]","37640","39150"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Outside London","415","[c]","31580","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Outside London","785","[c]","27990","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","Outside London","375","[c]","24430","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Outside London","175","[c]","27720","25610"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","South West (England)","Outside London","60","[c]","25520","27840"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","25","[c]","27910","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Wales","Outside London","295","[c]","24680","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Outside London","430","[c]","24510","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Outside London","470","[c]","29640","28120"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","London","London","185","[c]","36670","34190"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Outside London","75","[c]","31570","30370"
"New entrant CS","2023","Disclosure Scotland","Scotland","Outside London","30","[c]","28060","22180"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Wales","Outside London","545","[c]","23030","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","West Midlands (England)","Outside London","95","[c]","22530","22500"
"New entrant CS","2023","Driver and Vehicle Standards Agency","East Midlands (England)","Outside London","55","[c]","27320","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","East of England","Outside London","40","[c]","27190","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","London","London","40","[c]","30330","30780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North East (England)","Outside London","65","[c]","24890","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North West (England)","Outside London","75","[c]","26770","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Scotland","Outside London","55","[c]","26670","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South East (England)","Outside London","40","[c]","27410","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South West (England)","Outside London","55","[c]","29160","27490"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Wales","Outside London","70","[c]","26050","22500"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Midlands (England)","Outside London","55","[c]","26810","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Outside London","60","[c]","26320","26780"
"New entrant CS","2023","Education Scotland","Scotland","Outside London","50","[c]","44460","41640"
"New entrant CS","2023","Education and Skills Funding Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","Outside London","20","[c]","44630","30610"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","Outside London","10","[c]","34380","37720"
"New entrant CS","2023","Food Standards Agency","East of England","Outside London","10","[c]","31800","29960"
"New entrant CS","2023","Food Standards Agency","London","London","20","[c]","34490","33000"
"New entrant CS","2023","Food Standards Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","Outside London","10","[c]","32090","28940"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","Outside London","15","[c]","32810","30960"
"New entrant CS","2023","Food Standards Agency","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","Outside London","10","[c]","36840","35360"
"New entrant CS","2023","Food Standards Agency","South West (England)","Outside London","20","[c]","31590","31110"
"New entrant CS","2023","Food Standards Agency","Wales","Outside London","20","[c]","30140","30960"
"New entrant CS","2023","Food Standards Agency","West Midlands (England)","Outside London","10","[c]","32960","31110"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","Outside London","25","[c]","30870","30960"
"New entrant CS","2023","Food Standards Scotland","Scotland","Outside London","20","[c]","34160","33520"
"New entrant CS","2023","Government Actuary's Department","London","London","25","[c]","41550","30540"
"New entrant CS","2023","Government Actuary's Department","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","London","London","20","[c]","88510","73500"
"New entrant CS","2023","Government Commercial Organisation","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","North West (England)","Outside London","15","[c]","73200","70300"
"New entrant CS","2023","Government Commercial Organisation","Scotland","Outside London","10","[c]","70960","70930"
"New entrant CS","2023","Government Commercial Organisation","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","South West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","West Midlands (England)","Outside London","15","[c]","84950","70250"
"New entrant CS","2023","Government Commercial Organisation","Yorkshire and The Humber","Outside London","15","[c]","73100","69960"
"New entrant CS","2023","Government Internal Audit Agency","London","London","25","[c]","43660","43160"
"New entrant CS","2023","Government Internal Audit Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","London","London","265","[c]","39600","31640"
"New entrant CS","2023","Government Legal Department","South West (England)","Outside London","10","[c]","47160","50460"
"New entrant CS","2023","Government Legal Department","Yorkshire and The Humber","Outside London","45","[c]","43030","48990"
"New entrant CS","2023","Government Property Agency","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","London","London","20","[c]","47810","45700"
"New entrant CS","2023","Government Property Agency","North West (England)","Outside London","15","[c]","46690","40120"
"New entrant CS","2023","Government Property Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","West Midlands (England)","Outside London","15","[c]","46420","40000"
"New entrant CS","2023","Government Property Agency","Yorkshire and The Humber","Outside London","15","[c]","49390","51830"
"New entrant CS","2023","HM Courts and Tribunals Service","East Midlands (England)","Outside London","295","[c]","22120","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","East of England","Outside London","120","[c]","22940","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","London","London","295","[c]","27910","25480"
"New entrant CS","2023","HM Courts and Tribunals Service","North East (England)","Outside London","35","[c]","23560","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Outside London","190","[c]","23470","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Outside London","140","[c]","23950","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Outside London","95","[c]","22500","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Unknown","Unknown","15","[c]","23700","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Outside London","125","[c]","23000","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Outside London","280","[c]","22790","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Outside London","120","[c]","22530","21780"
"New entrant CS","2023","HM Land Registry","East Midlands (England)","Outside London","35","[c]","30520","23390"
"New entrant CS","2023","HM Land Registry","East of England","Outside London","25","[c]","24650","23390"
"New entrant CS","2023","HM Land Registry","London","London","30","[c]","36120","31680"
"New entrant CS","2023","HM Land Registry","North East (England)","Outside London","40","[c]","24990","23390"
"New entrant CS","2023","HM Land Registry","North West (England)","Outside London","55","[c]","29760","23390"
"New entrant CS","2023","HM Land Registry","South West (England)","Outside London","85","[c]","28080","23390"
"New entrant CS","2023","HM Land Registry","Wales","Outside London","35","[c]","29250","23390"
"New entrant CS","2023","HM Land Registry","West Midlands (England)","Outside London","40","[c]","26460","23390"
"New entrant CS","2023","HM Land Registry","Yorkshire and The Humber","Outside London","20","[c]","24810","23390"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","Outside London","1105","[c]","25760","24070"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Outside London","1215","[c]","25800","24070"
"New entrant CS","2023","HM Prison and Probation Service","London","London","1165","[c]","30370","29090"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Outside London","760","[c]","26240","28260"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Outside London","1630","[c]","25460","23640"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Outside London","1715","[c]","26740","24520"
"New entrant CS","2023","HM Prison and Probation Service","South West (England)","Outside London","875","[c]","25580","23640"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","Unknown","50","[c]","26760","28880"
"New entrant CS","2023","HM Prison and Probation Service","Wales","Outside London","625","[c]","25490","23640"
"New entrant CS","2023","HM Prison and Probation Service","West Midlands (England)","Outside London","1030","[c]","25760","24070"
"New entrant CS","2023","HM Prison and Probation Service","Yorkshire and The Humber","Outside London","1445","[c]","25830","24070"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Outside London","520","[c]","25240","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","East of England","Outside London","15","[c]","24250","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","London","London","480","[c]","35060","31980"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","North East (England)","Outside London","775","[c]","26550","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","North West (England)","Outside London","765","[c]","28000","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","175","[c]","26420","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","650","[c]","24580","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","215","[c]","28220","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","100","[c]","34910","27890"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Wales","Outside London","285","[c]","25120","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","420","[c]","33450","27890"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","390","[c]","27410","22520"
"New entrant CS","2023","HM Treasury (excl. agencies)","East of England","Outside London","20","[c]","26890","24820"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","London","185","[c]","31050","28500"
"New entrant CS","2023","HM Treasury (excl. agencies)","North East (England)","Outside London","60","[c]","30550","28500"
"New entrant CS","2023","Health and Safety Executive","East Midlands (England)","Outside London","25","[c]","33210","28060"
"New entrant CS","2023","Health and Safety Executive","East of England","Outside London","10","[c]","32230","30400"
"New entrant CS","2023","Health and Safety Executive","London","London","15","[c]","34700","37180"
"New entrant CS","2023","Health and Safety Executive","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","North West (England)","Outside London","130","[c]","30550","27320"
"New entrant CS","2023","Health and Safety Executive","Scotland","Outside London","25","[c]","36010","32800"
"New entrant CS","2023","Health and Safety Executive","South East (England)","Outside London","20","[c]","37390","32800"
"New entrant CS","2023","Health and Safety Executive","South West (England)","Outside London","15","[c]","36090","32230"
"New entrant CS","2023","Health and Safety Executive","Wales","Outside London","10","[c]","49000","49160"
"New entrant CS","2023","Health and Safety Executive","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Yorkshire and The Humber","Outside London","55","[c]","33860","27320"
"New entrant CS","2023","Home Office","East Midlands (England)","Outside London","40","[c]","25870","25750"
"New entrant CS","2023","Home Office","East of England","Outside London","340","[c]","24150","22400"
"New entrant CS","2023","Home Office","London","London","1805","[c]","31190","29750"
"New entrant CS","2023","Home Office","North East (England)","Outside London","415","[c]","24120","22400"
"New entrant CS","2023","Home Office","North West (England)","Outside London","2135","[c]","24520","22400"
"New entrant CS","2023","Home Office","Northern Ireland","Outside London","235","[c]","24010","22400"
"New entrant CS","2023","Home Office","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Scotland","Outside London","430","[c]","24580","22400"
"New entrant CS","2023","Home Office","South East (England)","Outside London","705","[c]","25620","25750"
"New entrant CS","2023","Home Office","South West (England)","Outside London","85","[c]","26560","25750"
"New entrant CS","2023","Home Office","Unknown","Unknown","50","[c]","26300","25750"
"New entrant CS","2023","Home Office","Wales","Outside London","200","[c]","25340","25750"
"New entrant CS","2023","Home Office","West Midlands (England)","Outside London","245","[c]","25900","25750"
"New entrant CS","2023","Home Office","Yorkshire and The Humber","Outside London","1090","[c]","25450","25750"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","London","15","[c]","38050","34480"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","North East (England)","Outside London","15","[c]","39330","37710"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","West Midlands (England)","Outside London","10","[c]","34340","37710"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Wales","Outside London","75","[c]","41190","39910"
"New entrant CS","2023","Legal Aid Agency","East Midlands (England)","Outside London","15","[c]","21780","21780"
"New entrant CS","2023","Legal Aid Agency","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","North East (England)","Outside London","10","[c]","22140","21780"
"New entrant CS","2023","Legal Aid Agency","North West (England)","Outside London","30","[c]","21950","21780"
"New entrant CS","2023","Legal Aid Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","West Midlands (England)","Outside London","15","[c]","22060","21780"
"New entrant CS","2023","Legal Aid Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Scotland","Outside London","30","[c]","29050","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","South East (England)","Outside London","95","[c]","31090","26780"
"New entrant CS","2023","Maritime and Coastguard Agency","South West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Wales","Outside London","25","[c]","26970","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Yorkshire and The Humber","Outside London","15","[c]","28350","22500"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","East of England","Outside London","25","[c]","39910","33500"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","London","175","[c]","40920","33500"
