"Status","Year","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Planning Inspectorate","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Lambeth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","Westminster","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","City of Edinburgh","Outside London","40","[c]","29290","24010"
"New entrant CS","2023","Registers of Scotland","Glasgow City","Outside London","15","[c]","32510","26410"
"New entrant CS","2023","Revenue Scotland","City of Edinburgh","Outside London","15","[c]","38820","29450"
"New entrant CS","2023","Royal Fleet Auxiliary","Unknown","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Rural Payments Agency","Berkshire","Outside London","30","[c]","24490","22150"
"New entrant CS","2023","Rural Payments Agency","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Cheshire East","Outside London","35","[c]","22930","22150"
"New entrant CS","2023","Rural Payments Agency","Devon CC","Outside London","25","[c]","22460","22150"
"New entrant CS","2023","Rural Payments Agency","East Cumbria","Outside London","30","[c]","22280","22150"
"New entrant CS","2023","Rural Payments Agency","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Leeds","Outside London","20","[c]","24550","22150"
"New entrant CS","2023","Rural Payments Agency","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Nottingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Tyneside","Outside London","80","[c]","24570","22150"
"New entrant CS","2023","Rural Payments Agency","West Cumbria","Outside London","90","[c]","21970","22150"
"New entrant CS","2023","Rural Payments Agency","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Worcestershire CC","Outside London","35","[c]","22650","22150"
"New entrant CS","2023","Rural Payments Agency","York","Outside London","50","[c]","22780","22150"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Aberdeen City and Aberdeenshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Angus and Dundee City","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","City of Edinburgh","Outside London","80","[c]","32740","25930"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Clackmannanshire and Fife","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Falkirk","Outside London","20","[c]","23130","23190"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Glasgow City","Outside London","15","[c]","24030","22080"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","North Lanarkshire","Outside London","10","[c]","27380","24560"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Perth and Kinross, and Stirling","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","South Lanarkshire","Outside London","55","[c]","23530","23190"
"New entrant CS","2023","Scottish Courts and Tribunals Service","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","25","[c]","31610","29100"
"New entrant CS","2023","Scottish Government (excl. agencies)","Angus and Dundee City","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","City of Edinburgh","Outside London","600","[c]","40240","34440"
"New entrant CS","2023","Scottish Government (excl. agencies)","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Falkirk","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Glasgow City","Outside London","210","[c]","38490","33520"
"New entrant CS","2023","Scottish Government (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Perth and Kinross, and Stirling","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Housing Regulator","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Aberdeen City and Aberdeenshire","Outside London","30","[c]","27820","25710"
"New entrant CS","2023","Scottish Prison Service","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","City of Edinburgh","Outside London","65","[c]","32660","25820"
"New entrant CS","2023","Scottish Prison Service","Clackmannanshire and Fife","Outside London","25","[c]","27200","24710"
"New entrant CS","2023","Scottish Prison Service","Dumfries and Galloway","Outside London","20","[c]","25020","24710"
"New entrant CS","2023","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","30","[c]","25750","24710"
"New entrant CS","2023","Scottish Prison Service","Falkirk","Outside London","50","[c]","26450","24710"
"New entrant CS","2023","Scottish Prison Service","Glasgow City","Outside London","60","[c]","25350","24710"
"New entrant CS","2023","Scottish Prison Service","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","15","[c]","25730","24710"
"New entrant CS","2023","Scottish Prison Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","15","[c]","24600","24710"
"New entrant CS","2023","Scottish Prison Service","North Lanarkshire","Outside London","25","[c]","27250","24710"
"New entrant CS","2023","Scottish Prison Service","Perth and Kinross, and Stirling","Outside London","70","[c]","26520","24710"
"New entrant CS","2023","Scottish Prison Service","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Scottish Borders","Outside London","70","[c]","27310","25710"
"New entrant CS","2023","Serious Fraud Office","Westminster","London","65","[c]","41020","33330"
"New entrant CS","2023","Social Security Scotland","Aberdeen City and Aberdeenshire","Outside London","10","[c]","30060","29100"
"New entrant CS","2023","Social Security Scotland","Angus and Dundee City","Outside London","655","[c]","27140","29100"
"New entrant CS","2023","Social Security Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","City of Edinburgh","Outside London","25","[c]","32830","30440"
"New entrant CS","2023","Social Security Scotland","Clackmannanshire and Fife","Outside London","25","[c]","30030","29100"
"New entrant CS","2023","Social Security Scotland","Dumfries and Galloway","Outside London","15","[c]","32060","29270"
"New entrant CS","2023","Social Security Scotland","East Ayrshire and North Ayrshire mainland","Outside London","10","[c]","32020","29770"
"New entrant CS","2023","Social Security Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","East Lothian and Midlothian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Glasgow City","Outside London","1000","[c]","28460","29100"
"New entrant CS","2023","Social Security Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","20","[c]","30560","30440"
"New entrant CS","2023","Social Security Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","10","[c]","33560","33520"
"New entrant CS","2023","Social Security Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","North Lanarkshire","Outside London","15","[c]","33590","31980"
"New entrant CS","2023","Social Security Scotland","Orkney Islands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Perth and Kinross, and Stirling","Outside London","10","[c]","30360","29270"
"New entrant CS","2023","Social Security Scotland","Scottish Borders","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","South Lanarkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","West Lothian","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","City of Edinburgh","Outside London","70","[c]","24670","22180"
"New entrant CS","2023","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","175","[c]","32230","28560"
"New entrant CS","2023","Submarine Delivery Agency","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","15","[c]","30440","21250"
"New entrant CS","2023","Submarine Delivery Agency","Plymouth","Outside London","30","[c]","34110","33000"
"New entrant CS","2023","Submarine Delivery Agency","West Cumbria","Outside London","40","[c]","38700","32500"
"New entrant CS","2023","Teaching Regulation Agency","Coventry","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Birmingham","Outside London","10","[c]","27880","22180"
"New entrant CS","2023","The Insolvency Service","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Leeds","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Manchester","Outside London","20","[c]","28720","24280"
"New entrant CS","2023","The Insolvency Service","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Tyneside","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","Hounslow and Richmond upon Thames","London","100","[c]","31720","29840"
"New entrant CS","2023","The National Archives","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","City of Edinburgh","Outside London","10","[c]","46480","47000"
"New entrant CS","2023","Transport Scotland","Glasgow City","Outside London","40","[c]","34010","33520"
"New entrant CS","2023","UK Debt Management Office","Camden and City of London","London","15","[c]","61120","61000"
"New entrant CS","2023","UK Export Finance","Westminster","London","95","[c]","48470","42000"
"New entrant CS","2023","UK Health Security Agency","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Barnet","London","125","[c]","36290","32980"
"New entrant CS","2023","UK Health Security Agency","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Berkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Birmingham","Outside London","30","[c]","42980","33710"
"New entrant CS","2023","UK Health Security Agency","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Bradford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Brent","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Bristol, City of","Outside London","30","[c]","35440","28110"
"New entrant CS","2023","UK Health Security Agency","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Cambridgeshire CC","Outside London","25","[c]","42050","30550"
"New entrant CS","2023","UK Health Security Agency","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Devon CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Dorset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Dudley","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Durham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Ealing","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","East Sussex CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Enfield","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Glasgow City","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Gloucestershire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Greater Manchester North East","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Greater Manchester South East","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Hackney and Newham","London","10","[c]","42710","40880"
"New entrant CS","2023","UK Health Security Agency","Haringey and Islington","London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Harrow and Hillingdon","London","10","[c]","85570","94480"
"New entrant CS","2023","UK Health Security Agency","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Hertfordshire CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Kensington & Chelsea and Hammersmith & Fulham","London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Lambeth","London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Leeds","Outside London","20","[c]","34520","35570"
"New entrant CS","2023","UK Health Security Agency","Leicestershire CC and Rutland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Lewisham and Southwark","London","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Liverpool","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Manchester","Outside London","40","[c]","29700","23410"
"New entrant CS","2023","UK Health Security Agency","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Mid Kent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Nottingham","Outside London","20","[c]","36050","33880"
"New entrant CS","2023","UK Health Security Agency","Oxfordshire CC","Outside London","30","[c]","41330","31070"
"New entrant CS","2023","UK Health Security Agency","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Plymouth","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Redbridge and Waltham Forest","London","10","[c]","[c]","[c]"
