"Status","Year","Age","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Scotland","West Central Scotland","HEO","75","[c]","35130","34560"
"New entrant CS","2023","40-49","Scotland","West Central Scotland","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scotland","West Central Scotland","SEO","60","[c]","43720","42000"
"New entrant CS","2023","40-49","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","20","[c]","22590","23230"
"New entrant CS","2023","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","70","[c]","29250","30880"
"New entrant CS","2023","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","30","[c]","29000","28120"
"New entrant CS","2023","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","10","[c]","56410","54090"
"New entrant CS","2023","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","25","[c]","34040","33830"
"New entrant CS","2023","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","15","[c]","40900","40000"
"New entrant CS","2023","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","15","[c]","23550","23640"
"New entrant CS","2023","40-49","South East (England)","Hampshire and Isle of Wight","AA","25","[c]","23330","23230"
"New entrant CS","2023","40-49","South East (England)","Hampshire and Isle of Wight","AO","90","[c]","23580","22520"
"New entrant CS","2023","40-49","South East (England)","Hampshire and Isle of Wight","EO","50","[c]","26500","26780"
"New entrant CS","2023","40-49","South East (England)","Hampshire and Isle of Wight","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South East (England)","Hampshire and Isle of Wight","G7","35","[c]","57120","54440"
"New entrant CS","2023","40-49","South East (England)","Hampshire and Isle of Wight","HEO","55","[c]","32950","33830"
"New entrant CS","2023","40-49","South East (England)","Hampshire and Isle of Wight","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South East (England)","Hampshire and Isle of Wight","SEO","50","[c]","41080","40540"
"New entrant CS","2023","40-49","South East (England)","Hampshire and Isle of Wight","Unknown","20","[c]","23300","23640"
"New entrant CS","2023","40-49","South East (England)","Kent","AA","20","[c]","23150","23230"
"New entrant CS","2023","40-49","South East (England)","Kent","AO","90","[c]","26680","25610"
"New entrant CS","2023","40-49","South East (England)","Kent","EO","60","[c]","26280","25750"
"New entrant CS","2023","40-49","South East (England)","Kent","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South East (England)","Kent","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South East (England)","Kent","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South East (England)","Kent","Unknown","15","[c]","24430","23640"
"New entrant CS","2023","40-49","South East (England)","Surrey, East and West Sussex","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South East (England)","Surrey, East and West Sussex","AO","55","[c]","27680","28880"
"New entrant CS","2023","40-49","South East (England)","Surrey, East and West Sussex","EO","30","[c]","27810","27650"
"New entrant CS","2023","40-49","South East (England)","Surrey, East and West Sussex","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South East (England)","Surrey, East and West Sussex","G7","15","[c]","64020","59760"
"New entrant CS","2023","40-49","South East (England)","Surrey, East and West Sussex","HEO","15","[c]","34000","33830"
"New entrant CS","2023","40-49","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South East (England)","Surrey, East and West Sussex","SEO","20","[c]","43350","42440"
"New entrant CS","2023","40-49","South East (England)","Surrey, East and West Sussex","Unknown","20","[c]","24920","23640"
"New entrant CS","2023","40-49","South West (England)","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South West (England)","Cornwall and Isles of Scilly","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South West (England)","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South West (England)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South West (England)","Devon","AA","15","[c]","23770","23230"
"New entrant CS","2023","40-49","South West (England)","Devon","AO","55","[c]","24320","22520"
"New entrant CS","2023","40-49","South West (England)","Devon","EO","30","[c]","26970","26650"
"New entrant CS","2023","40-49","South West (England)","Devon","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South West (England)","Devon","G7","25","[c]","53240","49150"
"New entrant CS","2023","40-49","South West (England)","Devon","HEO","15","[c]","33570","32060"
"New entrant CS","2023","40-49","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South West (England)","Devon","SEO","20","[c]","40370","37420"
"New entrant CS","2023","40-49","South West (England)","Devon","Unknown","15","[c]","28250","23640"
"New entrant CS","2023","40-49","South West (England)","Dorset and Somerset","AA","10","[c]","22200","23230"
"New entrant CS","2023","40-49","South West (England)","Dorset and Somerset","AO","40","[c]","25180","24070"
"New entrant CS","2023","40-49","South West (England)","Dorset and Somerset","EO","15","[c]","27420","27610"
"New entrant CS","2023","40-49","South West (England)","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South West (England)","Dorset and Somerset","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South West (England)","Dorset and Somerset","HEO","15","[c]","34940","34370"
"New entrant CS","2023","40-49","South West (England)","Dorset and Somerset","SEO","10","[c]","42340","43890"
"New entrant CS","2023","40-49","South West (England)","Dorset and Somerset","Unknown","15","[c]","22520","23640"
"New entrant CS","2023","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","15","[c]","23600","23230"
"New entrant CS","2023","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","100","[c]","23970","22220"
"New entrant CS","2023","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","75","[c]","26840","26910"
"New entrant CS","2023","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","20","[c]","67760","68100"
"New entrant CS","2023","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","80","[c]","52720","51910"
"New entrant CS","2023","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","140","[c]","33150","33000"
"New entrant CS","2023","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","130","[c]","41860","41000"
"New entrant CS","2023","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","45","[c]","34730","32500"
"New entrant CS","2023","40-49","Unknown","Unknown","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","AO","15","[c]","26010","25640"
"New entrant CS","2023","40-49","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Unknown","20","[c]","23730","17660"
"New entrant CS","2023","40-49","Wales","East Wales","AA","10","[c]","22390","23230"
"New entrant CS","2023","40-49","Wales","East Wales","AO","115","[c]","23390","22400"
"New entrant CS","2023","40-49","Wales","East Wales","EO","55","[c]","26920","25750"
"New entrant CS","2023","40-49","Wales","East Wales","G6","15","[c]","69780","68690"
"New entrant CS","2023","40-49","Wales","East Wales","G7","40","[c]","54200","53440"
"New entrant CS","2023","40-49","Wales","East Wales","HEO","55","[c]","33620","33060"
"New entrant CS","2023","40-49","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wales","East Wales","SEO","75","[c]","41930","41540"
"New entrant CS","2023","40-49","Wales","East Wales","Unknown","20","[c]","23830","23640"
"New entrant CS","2023","40-49","Wales","West Wales and The Valleys","AA","10","[c]","19080","19000"
"New entrant CS","2023","40-49","Wales","West Wales and The Valleys","AO","120","[c]","22430","22500"
"New entrant CS","2023","40-49","Wales","West Wales and The Valleys","EO","45","[c]","27530","28120"
"New entrant CS","2023","40-49","Wales","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wales","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wales","West Wales and The Valleys","HEO","25","[c]","34130","34170"
"New entrant CS","2023","40-49","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wales","West Wales and The Valleys","SEO","15","[c]","41330","41360"
"New entrant CS","2023","40-49","Wales","West Wales and The Valleys","Unknown","30","[c]","22610","23640"
"New entrant CS","2023","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA","15","[c]","22360","23230"
"New entrant CS","2023","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","35","[c]","25250","22220"
"New entrant CS","2023","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Midlands (England)","Shropshire and Staffordshire","AA","25","[c]","22770","23230"
"New entrant CS","2023","40-49","West Midlands (England)","Shropshire and Staffordshire","AO","65","[c]","25590","24070"
"New entrant CS","2023","40-49","West Midlands (England)","Shropshire and Staffordshire","EO","30","[c]","27990","27650"
"New entrant CS","2023","40-49","West Midlands (England)","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Midlands (England)","Shropshire and Staffordshire","G7","20","[c]","58930","58030"
"New entrant CS","2023","40-49","West Midlands (England)","Shropshire and Staffordshire","HEO","25","[c]","35120","34400"
"New entrant CS","2023","40-49","West Midlands (England)","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Midlands (England)","Shropshire and Staffordshire","SEO","40","[c]","43300","42140"
"New entrant CS","2023","40-49","West Midlands (England)","Shropshire and Staffordshire","Unknown","15","[c]","22860","23640"
"New entrant CS","2023","40-49","West Midlands (England)","West Midlands","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Midlands (England)","West Midlands","AO","175","[c]","22370","21780"
"New entrant CS","2023","40-49","West Midlands (England)","West Midlands","EO","50","[c]","26900","26020"
"New entrant CS","2023","40-49","West Midlands (England)","West Midlands","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Midlands (England)","West Midlands","G7","35","[c]","56030","51360"
"New entrant CS","2023","40-49","West Midlands (England)","West Midlands","HEO","35","[c]","34180","32000"
"New entrant CS","2023","40-49","West Midlands (England)","West Midlands","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Midlands (England)","West Midlands","SEO","45","[c]","40630","39000"
"New entrant CS","2023","40-49","West Midlands (England)","West Midlands","Unknown","30","[c]","23210","23640"
"New entrant CS","2023","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA","15","[c]","23170","23230"
"New entrant CS","2023","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","40","[c]","27730","28880"
"New entrant CS","2023","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","15","[c]","22340","23640"
"New entrant CS","2023","40-49","Yorkshire and The Humber","North Yorkshire","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Yorkshire and The Humber","North Yorkshire","AO","20","[c]","23170","22150"
"New entrant CS","2023","40-49","Yorkshire and The Humber","North Yorkshire","EO","15","[c]","27010","26910"
"New entrant CS","2023","40-49","Yorkshire and The Humber","North Yorkshire","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Yorkshire and The Humber","North Yorkshire","G7","15","[c]","50510","49590"
"New entrant CS","2023","40-49","Yorkshire and The Humber","North Yorkshire","HEO","25","[c]","33170","32490"
"New entrant CS","2023","40-49","Yorkshire and The Humber","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Yorkshire and The Humber","North Yorkshire","SEO","10","[c]","39770","40580"
"New entrant CS","2023","40-49","Yorkshire and The Humber","North Yorkshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","AA","20","[c]","22810","23230"
"New entrant CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","AO","70","[c]","22690","22400"
"New entrant CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","EO","70","[c]","26300","25750"
"New entrant CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","G7","30","[c]","54870","54000"
"New entrant CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","HEO","15","[c]","33400","32000"
"New entrant CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","SEO","20","[c]","42150","40150"
"New entrant CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","AA","30","[c]","22650","23230"
"New entrant CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","AO","100","[c]","24680","22520"
"New entrant CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","EO","65","[c]","26830","26330"
"New entrant CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","G6","10","[c]","65800","66860"
"New entrant CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","G7","35","[c]","55600","53050"
"New entrant CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","HEO","35","[c]","34030","34400"
"New entrant CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","SEO","40","[c]","41650","41650"
"New entrant CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","Unknown","25","[c]","23180","23640"
"New entrant CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","AA","20","[c]","21980","23230"
"New entrant CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","AO","100","[c]","23170","22520"
"New entrant CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","EO","25","[c]","28840","27650"
"New entrant CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","G7","15","[c]","58510","54170"
"New entrant CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","10","[c]","33970","34290"
"New entrant CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","25","[c]","44970","45660"
"New entrant CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","15","[c]","22660","21440"
"New entrant CS","2023","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","25","[c]","23130","23230"
"New entrant CS","2023","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","50","[c]","23010","21780"
"New entrant CS","2023","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","15","[c]","28490","26000"
"New entrant CS","2023","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","20","[c]","22850","23640"
"New entrant CS","2023","50-59","East Midlands (England)","Lincolnshire","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Midlands (England)","Lincolnshire","AO","15","[c]","25230","24070"
"New entrant CS","2023","50-59","East Midlands (England)","Lincolnshire","EO","15","[c]","27420","27080"
"New entrant CS","2023","50-59","East Midlands (England)","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Midlands (England)","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Midlands (England)","Lincolnshire","HEO","15","[c]","32840","32500"
"New entrant CS","2023","50-59","East Midlands (England)","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","AA","15","[c]","22400","23230"
"New entrant CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","AO","30","[c]","26910","25480"
"New entrant CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","EO","20","[c]","27940","27080"
"New entrant CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","SEO","10","[c]","43400","42540"
"New entrant CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","Unknown","10","[c]","23180","23640"
"New entrant CS","2023","50-59","East of England","East Anglia","AA","40","[c]","22730","23230"
"New entrant CS","2023","50-59","East of England","East Anglia","AO","85","[c]","24580","23180"
"New entrant CS","2023","50-59","East of England","East Anglia","EO","30","[c]","26810","26780"
"New entrant CS","2023","50-59","East of England","East Anglia","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East of England","East Anglia","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East of England","East Anglia","HEO","15","[c]","33270","33500"
"New entrant CS","2023","50-59","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East of England","East Anglia","SEO","15","[c]","44940","45190"
"New entrant CS","2023","50-59","East of England","East Anglia","Unknown","30","[c]","23280","23640"
"New entrant CS","2023","50-59","East of England","Essex","AA","10","[c]","22680","23230"
"New entrant CS","2023","50-59","East of England","Essex","AO","15","[c]","23830","22310"
"New entrant CS","2023","50-59","East of England","Essex","EO","30","[c]","28720","25920"
"New entrant CS","2023","50-59","East of England","Essex","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East of England","Essex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East of England","Essex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East of England","Essex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East of England","Essex","Unknown","20","[c]","21960","23640"
"New entrant CS","2023","50-59","London","Inner London - East","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Inner London - East","AO","35","[c]","28570","26920"
"New entrant CS","2023","50-59","London","Inner London - East","EO","20","[c]","32770","32260"
"New entrant CS","2023","50-59","London","Inner London - East","G6","10","[c]","76780","75640"
"New entrant CS","2023","50-59","London","Inner London - East","G7","30","[c]","58960","56430"
"New entrant CS","2023","50-59","London","Inner London - East","HEO","15","[c]","39060","39110"
"New entrant CS","2023","50-59","London","Inner London - East","SCS level","10","[c]","121860","110000"
"New entrant CS","2023","50-59","London","Inner London - East","SEO","25","[c]","44120","43650"
"New entrant CS","2023","50-59","London","Inner London - East","Unknown","25","[c]","26260","25370"
"New entrant CS","2023","50-59","London","Inner London - West","AA","15","[c]","27050","28400"
"New entrant CS","2023","50-59","London","Inner London - West","AO","35","[c]","27390","26400"
"New entrant CS","2023","50-59","London","Inner London - West","EO","50","[c]","29350","29660"
"New entrant CS","2023","50-59","London","Inner London - West","G6","20","[c]","76690","72390"
"New entrant CS","2023","50-59","London","Inner London - West","G7","70","[c]","58040","56190"
"New entrant CS","2023","50-59","London","Inner London - West","HEO","50","[c]","35470","35410"
"New entrant CS","2023","50-59","London","Inner London - West","SCS level","30","[c]","116830","110000"
"New entrant CS","2023","50-59","London","Inner London - West","SEO","55","[c]","44040","43320"
"New entrant CS","2023","50-59","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Outer London - East and North East","AA","15","[c]","24700","25960"
"New entrant CS","2023","50-59","London","Outer London - East and North East","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Outer London - East and North East","EO","10","[c]","30780","30780"
"New entrant CS","2023","50-59","London","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Outer London - South","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Outer London - South","AO","65","[c]","26440","26400"
"New entrant CS","2023","50-59","London","Outer London - South","EO","50","[c]","30710","29750"
"New entrant CS","2023","50-59","London","Outer London - South","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Outer London - South","G7","10","[c]","63730","61830"
"New entrant CS","2023","50-59","London","Outer London - South","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Outer London - South","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Outer London - West and North West","AA","10","[c]","24710","23500"
"New entrant CS","2023","50-59","London","Outer London - West and North West","AO","20","[c]","27970","26400"
"New entrant CS","2023","50-59","London","Outer London - West and North West","EO","75","[c]","30800","29750"
"New entrant CS","2023","50-59","London","Outer London - West and North West","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Outer London - West and North West","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Outer London - West and North West","SEO","10","[c]","44470","43500"
"New entrant CS","2023","50-59","London","Outer London - West and North West","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","AO","100","[c]","22180","22520"
"New entrant CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","EO","35","[c]","28350","27650"
"New entrant CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","G7","25","[c]","53950","52300"
"New entrant CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","HEO","20","[c]","33360","34170"
"New entrant CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","SEO","15","[c]","40190","39670"
"New entrant CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","Unknown","10","[c]","22990","23640"
"New entrant CS","2023","50-59","North East (England)","Tees Valley and Durham","AA","25","[c]","22840","23230"
"New entrant CS","2023","50-59","North East (England)","Tees Valley and Durham","AO","75","[c]","23850","22400"
"New entrant CS","2023","50-59","North East (England)","Tees Valley and Durham","EO","20","[c]","27000","26000"
"New entrant CS","2023","50-59","North East (England)","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North East (England)","Tees Valley and Durham","G7","15","[c]","51700","51660"
"New entrant CS","2023","50-59","North East (England)","Tees Valley and Durham","HEO","10","[c]","31530","31400"
"New entrant CS","2023","50-59","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North East (England)","Tees Valley and Durham","SEO","20","[c]","40510","39690"
"New entrant CS","2023","50-59","North East (England)","Tees Valley and Durham","Unknown","20","[c]","22120","19090"
"New entrant CS","2023","50-59","North West (England)","Cheshire","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","Cheshire","AO","25","[c]","24960","22220"
"New entrant CS","2023","50-59","North West (England)","Cheshire","EO","25","[c]","32320","34170"
"New entrant CS","2023","50-59","North West (England)","Cheshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","Cheshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","Cheshire","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","Cheshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","Cheshire","Unknown","10","[c]","[c]","[c]"
