"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Revenue Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Revenue Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Wilton Park","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Wilton Park","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Wilton Park","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Wilton Park","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Wilton Park","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Wilton Park","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","AA/AO","Female","115","[c]","22850","22150"
"New entrant CS","2023","White","Animal and Plant Health Agency","AA/AO","Male","75","[c]","23000","22150"
"New entrant CS","2023","White","Animal and Plant Health Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","EO","Female","65","[c]","26790","25920"
"New entrant CS","2023","White","Animal and Plant Health Agency","EO","Male","35","[c]","26730","25920"
"New entrant CS","2023","White","Animal and Plant Health Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","SEO/HEO","Female","45","[c]","35790","37300"
"New entrant CS","2023","White","Animal and Plant Health Agency","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","AA/AO","Female","35","[c]","21610","21720"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","AA/AO","Male","35","[c]","22650","21720"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","EO","Female","40","[c]","25730","24610"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","G6/G7","Female","30","[c]","54590","55250"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","G6/G7","Male","40","[c]","55430","54100"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","SEO/HEO","Female","55","[c]","35360","35240"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","SEO/HEO","Male","45","[c]","35460","33020"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","SEO/HEO","Female","210","[c]","28840","28840"
"New entrant CS","2023","White","Central Civil Service Fast Stream","SEO/HEO","Male","135","[c]","28860","28840"
"New entrant CS","2023","White","Central Civil Service Fast Stream","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","AA/AO","Female","55","[c]","21540","21380"
"New entrant CS","2023","White","Companies House","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","SEO/HEO","Female","45","[c]","38450","38900"
"New entrant CS","2023","White","Companies House","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","AA/AO","Female","70","[c]","22180","22180"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","AA/AO","Male","35","[c]","22250","22180"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Prosecution Service","AA/AO","Female","205","[c]","21570","20980"
"New entrant CS","2023","White","Crown Prosecution Service","AA/AO","Male","90","[c]","21730","20980"
"New entrant CS","2023","White","Crown Prosecution Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Prosecution Service","EO","Female","65","[c]","27280","26900"
"New entrant CS","2023","White","Crown Prosecution Service","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Prosecution Service","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Prosecution Service","G6/G7","Female","50","[c]","51690","49050"
"New entrant CS","2023","White","Crown Prosecution Service","G6/G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Prosecution Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Prosecution Service","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Prosecution Service","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Prosecution Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Prosecution Service","SEO/HEO","Female","80","[c]","38010","38760"
"New entrant CS","2023","White","Crown Prosecution Service","SEO/HEO","Male","45","[c]","37430","38760"
"New entrant CS","2023","White","Crown Prosecution Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Electronics and Components Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Electronics and Components Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Electronics and Components Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","AA/AO","Female","145","[c]","21970","21000"
"New entrant CS","2023","White","Defence Equipment and Support","AA/AO","Male","100","[c]","21980","20750"
"New entrant CS","2023","White","Defence Equipment and Support","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","EO","Male","40","[c]","27660","27200"
"New entrant CS","2023","White","Defence Equipment and Support","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","G6/G7","Male","45","[c]","59860","59500"
"New entrant CS","2023","White","Defence Equipment and Support","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","SEO/HEO","Female","140","[c]","35890","33500"
"New entrant CS","2023","White","Defence Equipment and Support","SEO/HEO","Male","310","[c]","38060","35000"
"New entrant CS","2023","White","Defence Equipment and Support","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","AA/AO","Male","55","[c]","20500","19430"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","EO","Female","40","[c]","24260","24630"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","G6/G7","Female","35","[c]","51090","49260"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","G6/G7","Male","65","[c]","50410","49260"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","SEO/HEO","Female","125","[c]","31010","30650"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","SEO/HEO","Male","185","[c]","31860","30650"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","70","[c]","36110","34480"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","70","[c]","36600","34670"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
