"Status","Year","Ethnicity","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","White","Office of Rail and Road","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Public Guardian","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Public Guardian","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Public Guardian","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Public Guardian","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Public Guardian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Secretary of State for Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning Inspectorate","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning Inspectorate","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning Inspectorate","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning Inspectorate","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning Inspectorate","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Queen Elizabeth II Centre","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Registers of Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Registers of Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Registers of Scotland","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Registers of Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Registers of Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Revenue Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Revenue Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Rural Payments Agency","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Rural Payments Agency","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Rural Payments Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Rural Payments Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Rural Payments Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Courts and Tribunals Service","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Courts and Tribunals Service","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Courts and Tribunals Service","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Forestry","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Forestry","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Forestry","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Forestry","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Government (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Government (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Government (excl. agencies)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Government (excl. agencies)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Government (excl. agencies)","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Prison Service","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Prison Service","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Prison Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Prison Service","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Public Pensions Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Public Pensions Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Serious Fraud Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Serious Fraud Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Serious Fraud Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Serious Fraud Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Security Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Security Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Security Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Security Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Security Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Standards and Testing Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Standards and Testing Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Standards and Testing Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Standards and Testing Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Student Awards Agency for Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Submarine Delivery Agency","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Teaching Regulation Agency","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","The Insolvency Service","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","The Insolvency Service","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","The Insolvency Service","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","The Insolvency Service","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","The Insolvency Service","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","The Insolvency Service","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","The Insolvency Service","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","The National Archives","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Health Security Agency","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Health Security Agency","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Health Security Agency","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Health Security Agency","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Health Security Agency","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Health Security Agency","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Health Security Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Health Security Agency","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Hydrographic Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Hydrographic Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Hydrographic Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Space Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Space Agency","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Space Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Space Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Space Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","HEO","55","[c]","31530","31320"
"Leaver Dept.","2023","White","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","SEO","40","[c]","38600","37760"
"Leaver Dept.","2023","White","UK Supreme Court","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Valuation Office Agency","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Valuation Office Agency","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Valuation Office Agency","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Valuation Office Agency","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Valuation Office Agency","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Vehicle Certification Agency","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Vehicle Certification Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Vehicle Certification Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Veterinary Medicines Directorate","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Veterinary Medicines Directorate","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Government (excl. agencies)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Government (excl. agencies)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Government (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Government (excl. agencies)","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Government (excl. agencies)","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Government (excl. agencies)","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Revenue Authority","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Revenue Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Revenue Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wilton Park","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wilton Park","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wilton Park","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wilton Park","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Accountant in Bankruptcy","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Accountant in Bankruptcy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Accountant in Bankruptcy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Active Travel England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Active Travel England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Active Travel England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Active Travel England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Active Travel England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Active Travel England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Attorney General's Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Attorney General's Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Attorney General's Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Building Digital UK","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Building Digital UK","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Building Digital UK","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Building Digital UK","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Building Digital UK","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Building Digital UK","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","HEO","55","[c]","28840","28840"
"New entrant CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Competition and Markets Authority","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Competition and Markets Authority","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Competition and Markets Authority","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Competition and Markets Authority","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Criminal Injuries Compensation Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Criminal Injuries Compensation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Criminal Injuries Compensation Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Criminal Injuries Compensation Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Commercial Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Commercial Service","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Commercial Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Commercial Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Office and Procurator Fiscal Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Office and Procurator Fiscal Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Office and Procurator Fiscal Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Office and Procurator Fiscal Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Prosecution Service","AO","95","[c]","21820","20980"
"New entrant CS","2023","Asian","Crown Prosecution Service","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Prosecution Service","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Prosecution Service","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Prosecution Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Prosecution Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Crown Prosecution Service","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Electronics and Components Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Equipment and Support","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Equipment and Support","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Equipment and Support","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Equipment and Support","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Equipment and Support","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Equipment and Support","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Equipment and Support","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Science and Technology Laboratory","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Science and Technology Laboratory","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Science and Technology Laboratory","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Science and Technology Laboratory","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Science and Technology Laboratory","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Defence Science and Technology Laboratory","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Education (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Education (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Education (excl. agencies)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Education (excl. agencies)","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Education (excl. agencies)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for International Trade","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for International Trade","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for International Trade","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","AA","[c]","[c]","[c]","[c]"
