"Status","Year","Age","Disability","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Undeclared","Ministry of Justice","London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Ministry of Justice","Outside London","70","[c]","24970","23640"
"New entrant CS","2023","30-39","Undeclared","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Scottish Government","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","UK Statistics Authority","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Attorney General's Departments","London","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Attorney General's Departments","Outside London","40","[c]","37270","38760"
"New entrant CS","2023","30-39","Unknown","Cabinet Office","London","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Cabinet Office","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Charity Commission","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Department for Business, Energy and Industrial Strategy","London","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","75","[c]","34990","31620"
"New entrant CS","2023","30-39","Unknown","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Department for Education","London","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Department for Education","Outside London","70","[c]","35500","33950"
"New entrant CS","2023","30-39","Unknown","Department for Environment, Food and Rural Affairs","London","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Department for Environment, Food and Rural Affairs","Outside London","80","[c]","30100","25920"
"New entrant CS","2023","30-39","Unknown","Department for International Trade","London","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Department for International Trade","Outside London","35","[c]","37820","36660"
"New entrant CS","2023","30-39","Unknown","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Department for Levelling Up, Housing and Communities","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Department for Transport","London","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Department for Transport","Outside London","145","[c]","28250","26780"
"New entrant CS","2023","30-39","Unknown","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Department for Work and Pensions","Outside London","125","[c]","29050","25610"
"New entrant CS","2023","30-39","Unknown","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Department of Health and Social Care","London","180","[c]","45640","41190"
"New entrant CS","2023","30-39","Unknown","Department of Health and Social Care","Outside London","165","[c]","39410","37060"
"New entrant CS","2023","30-39","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Food Standards Agency","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","HM Land Registry","London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","HM Land Registry","Outside London","80","[c]","30780","23390"
"New entrant CS","2023","30-39","Unknown","HM Revenue and Customs","London","40","[c]","35800","31980"
"New entrant CS","2023","30-39","Unknown","HM Revenue and Customs","Outside London","455","[c]","26820","22520"
"New entrant CS","2023","30-39","Unknown","HM Treasury","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","HM Treasury","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Home Office","London","380","[c]","32300","29750"
"New entrant CS","2023","30-39","Unknown","Home Office","Outside London","1405","[c]","24990","25750"
"New entrant CS","2023","30-39","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Home Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Ministry of Defence","London","55","[c]","43790","38690"
"New entrant CS","2023","30-39","Unknown","Ministry of Defence","Outside London","925","[c]","32120","27890"
"New entrant CS","2023","30-39","Unknown","Ministry of Defence","Overseas","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Ministry of Defence","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Ministry of Justice","London","185","[c]","33750","33800"
"New entrant CS","2023","30-39","Unknown","Ministry of Justice","Outside London","975","[c]","26360","24070"
"New entrant CS","2023","30-39","Unknown","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","National Crime Agency","London","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","National Crime Agency","Outside London","95","[c]","37450","36040"
"New entrant CS","2023","30-39","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Office of the Secretary of State for Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Scottish Government","Outside London","855","[c]","31250","29100"
"New entrant CS","2023","30-39","Unknown","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","The National Archives","London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","UK Statistics Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","UK Statistics Authority","Outside London","85","[c]","31570","31060"
"New entrant CS","2023","30-39","Unknown","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Welsh Government","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Attorney General's Departments","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Cabinet Office","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Cabinet Office","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Department for Education","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","40","[c]","30230","25630"
"New entrant CS","2023","40-49","Declared disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Department for Transport","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Department for Work and Pensions","Outside London","85","[c]","28170","21690"
"New entrant CS","2023","40-49","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","HM Revenue and Customs","Outside London","40","[c]","29980","25090"
"New entrant CS","2023","40-49","Declared disabled","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Home Office","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Home Office","Outside London","35","[c]","29000","25750"
"New entrant CS","2023","40-49","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Ministry of Defence","Outside London","45","[c]","34470","32500"
"New entrant CS","2023","40-49","Declared disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Ministry of Justice","London","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Ministry of Justice","Outside London","185","[c]","25100","23640"
"New entrant CS","2023","40-49","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Gas and Electricity Markets","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Government","Outside London","45","[c]","32030","29100"
"New entrant CS","2023","40-49","Declared disabled","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Statistics Authority","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Attorney General's Departments","London","45","[c]","51370","52020"
"New entrant CS","2023","40-49","Declared non-disabled","Attorney General's Departments","Outside London","65","[c]","33480","37790"
"New entrant CS","2023","40-49","Declared non-disabled","Cabinet Office","London","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Cabinet Office","Outside London","80","[c]","52910","50690"
"New entrant CS","2023","40-49","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Chancellor's other departments","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Charity Commission","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Competition and Markets Authority","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","130","[c]","37200","37420"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Education","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","190","[c]","33730","29740"
"New entrant CS","2023","40-49","Declared non-disabled","Department for International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for International Trade","Outside London","45","[c]","43550","40350"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","Outside London","45","[c]","42510","41840"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Transport","London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Transport","Outside London","125","[c]","27130","22500"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Work and Pensions","London","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Work and Pensions","Outside London","465","[c]","31170","28120"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department of Health and Social Care","London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department of Health and Social Care","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Estyn","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Food Standards Agency","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Land Registry","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Revenue and Customs","London","40","[c]","39610","39110"
"New entrant CS","2023","40-49","Declared non-disabled","HM Revenue and Customs","Outside London","390","[c]","31300","22520"
"New entrant CS","2023","40-49","Declared non-disabled","HM Treasury","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Treasury","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Home Office","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Home Office","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Ministry of Defence","Outside London","230","[c]","36080","33830"
"New entrant CS","2023","40-49","Declared non-disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Ministry of Justice","London","115","[c]","36900","33800"
"New entrant CS","2023","40-49","Declared non-disabled","Ministry of Justice","Outside London","1090","[c]","26970","24070"
"New entrant CS","2023","40-49","Declared non-disabled","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","120","[c]","60100","66980"
"New entrant CS","2023","40-49","Declared non-disabled","Office of Gas and Electricity Markets","London","45","[c]","52510","45500"
"New entrant CS","2023","40-49","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","40","[c]","39000","39000"
"New entrant CS","2023","40-49","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Government","Outside London","240","[c]","35760","30440"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","The National Archives","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Export Finance","London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Statistics Authority","Outside London","75","[c]","36630","31300"
"New entrant CS","2023","40-49","Declared non-disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Water Services Regulation Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Welsh Government","Outside London","45","[c]","40290","41700"
"New entrant CS","2023","40-49","Undeclared","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for Education","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for Transport","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for Work and Pensions","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","HM Revenue and Customs","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Ministry of Defence","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Ministry of Justice","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Ministry of Justice","Outside London","50","[c]","25520","23640"
"New entrant CS","2023","40-49","Undeclared","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Office of Rail and Road","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Scottish Government","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Attorney General's Departments","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Attorney General's Departments","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Cabinet Office","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Cabinet Office","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Charity Commission","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","40","[c]","37600","33580"
"New entrant CS","2023","40-49","Unknown","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
